date,event_type,description,Global_Index,Jupiter-Saturn,Jupiter-Saturn_angle,Jupiter-Uranus,Jupiter-Uranus_angle,Jupiter-Neptune,Jupiter-Neptune_angle,Jupiter-Pluto,Jupiter-Pluto_angle,Saturn-Uranus,Saturn-Uranus_angle,Saturn-Neptune,Saturn-Neptune_angle,Saturn-Pluto,Saturn-Pluto_angle,Uranus-Neptune,Uranus-Neptune_angle,Uranus-Pluto,Uranus-Pluto_angle,Neptune-Pluto,Neptune-Pluto_angle
1789-08-26,political,Declaration of Rights of Man,-2.316506370967642,-0.8185217047750246,144.93708335696732,0.9874590222897797,9.083605163211885,0.41816410692082495,65.28126596471074,-0.9996002741564526,178.37993211974037,-0.7175610086585201,135.85347819375545,-0.8641136624390766,149.78165067832194,0.8344359517264823,33.44284876277305,0.26951029895008016,74.36487112792263,-0.9826008920501055,169.2963269565285,-0.4436782087756297,116.33880191554888
1791-06-21,political,Flight to Varennes,-2.1501582349257005,-0.9110624196169528,155.6525853963727,0.7508441991525817,41.33644197017662,0.8506682337090954,31.715575291994156,-0.8544306276605058,148.69688979583523,-0.41177113555401784,114.31614342619606,-0.9917425810822718,172.63183931163314,0.5642391787644148,55.65052480779207,0.29150338156825883,73.05201726217078,-0.9847065667081489,169.96666823398814,-0.4536998974981541,116.98131450384108
1792-09-22,political,First French Republic,-1.9980116442452527,-0.999331245058074,177.90446297562966,0.323043694402221,71.15290514304405,0.9969663313945117,4.464075715454214,-0.31949368097930086,108.63230762772542,-0.35743301094022,110.94263188132629,-0.9991456735376538,177.63146130891613,0.35392940991282734,69.27215534790423,0.3957245583522428,66.68882942758984,-0.9999929734661605,179.78521277076948,-0.39227905432564647,113.09638334317964
1793-01-21,political,Louis XVI guillotined,-1.9430513679472978,-0.8517638714128667,148.40403917530867,-0.08699179702871206,94.9905707888204,0.9024823766620049,25.513692328955557,0.08756801899698978,84.97628764994053,-0.4478432024092295,116.60539003587094,-0.9943707823918504,173.91773150426422,0.4473259468198781,63.42775152536814,0.3505853439887643,69.47687845986485,-0.9999998327097408,179.96685843876094,-0.35004356846253537,110.48997997889609
1793-10-16,political,Marie Antoinette executed,-1.986986824537616,-0.9485106165548876,161.5337894360559,-0.08371808535000293,94.80231381656301,0.8589552306155547,30.80052214011056,0.1651335394106719,80.49500787031025,-0.23622590594512147,103.66389674738107,-0.9769178260065859,167.66568842383353,0.15576589658869716,81.03878156574564,0.43834304069780744,64.00179167645246,-0.9966335554822222,175.29732168687326,-0.363178542511527,111.2955300104208
1794-07-27,political,Fall of Robespierre,-2.1668421039803167,-0.8920308253787229,153.12955932296825,-0.4608508232662173,117.44202321041828,0.5983196974303111,53.250350611257005,0.48583338616123295,60.932911960598744,0.009975831685905942,89.42841746661347,-0.8958676110724237,153.62009006577475,-0.03832933758668155,92.1966473623695,0.4353619476118893,64.19167259916128,-0.9995978046848073,178.37493517101703,-0.40965656488080315,114.18326257185575
1848-01-12,revolution,Sicilian Revolution,3.614049504304616,-0.5775683422055358,125.2796939031906,-0.004851074102670054,90.27794716234686,-0.7198890616968161,136.04532192600846,0.1770305034800953,79.80315742781923,0.8191345576397588,35.001746740843714,0.9823994847991415,10.76562802281785,0.7012012928183057,45.47653647537135,0.6975732114655134,45.767374763661564,0.9833349964021676,10.474789734527638,0.5556839357046556,56.2421644981892
1848-02-22,revolution,French Revolution of 1848,4.06703484643913,-0.45030908983402834,116.76351656140764,0.08714347692830424,85.00070546380552,-0.6508605382538105,130.60651423180252,0.25055147334947514,75.48985207258369,0.8502345444987265,31.76281109760214,0.9709549988139382,13.84299767039488,0.7515674182105769,41.273664488823954,0.6995909021578344,45.60580876799702,0.9862543193012948,9.51085339122182,0.571907341266818,55.11666215921883
1848-03-13,revolution,Austrian Revolution,4.184126051101502,-0.40870330108339664,114.12340419720672,0.10770561329606776,83.81692894852671,-0.6384350094547145,129.67522083930615,0.25973847578903553,74.94545520564735,0.8633385262017315,30.306475248679988,0.9633883765306104,15.551816642099425,0.775187675810387,39.17794899155939,0.6964353677713924,45.85829189077941,0.9880367700776868,8.871473742879367,0.5774335561627019,54.729765633658815
1848-03-18,revolution,Berlin Revolution,4.199525663975528,-0.40145904233946766,113.669421995108,0.10969808596897698,83.70208815288002,-0.6381636337452681,129.65502219024074,0.25883382711617836,74.99912317415195,0.8663103290215504,29.96733384222796,0.9613309398637666,15.985600195132747,0.7807544178574578,38.67029882095602,0.6952490420231644,45.952934037360706,0.9884860579432394,8.702964978728069,0.5784856402659299,54.65589901608877
1848-03-22,revolution,Milan Five Days,4.207844557554439,-0.3966060176927276,113.36617497940182,0.1103973368381965,83.66177920416528,-0.6387524735599688,129.6988573731099,0.2572170513775466,75.09500432940283,0.8685934999206549,29.70439577523655,0.9596450392294122,16.33268239370807,0.7850881235811048,38.271170649998965,0.6941927142615755,46.03707816894462,0.9888429285234337,8.566774874762451,0.5792263550752109,54.60385304370703
1848-04-10,revolution,Chartist movement peak,4.200079134791484,-0.38499561486028366,112.64346802836599,0.1032548214302628,84.0733713471503,-0.6508326939603378,130.60441288687826,0.2392421182454737,76.15818610337136,0.8782326905625153,28.57009668121566,0.9512669339261389,17.960944858512278,0.8040096314979442,36.48528192499458,0.6879614834855806,46.53104153972794,0.9904730011790644,7.915185243778929,0.5814667632851253,54.44622678350686
1848-06-23,revolution,June Days uprising Paris,3.576658684801528,-0.4978598032395415,119.85850644776016,-0.05662890238927488,93.24633375927499,-0.7935035221115485,142.5141371772796,0.04677962321372937,87.31874650297422,0.8940590886784106,26.612172688485202,0.922836654537507,22.65563072951943,0.8430183880366569,32.53975994478594,0.6525243241026945,49.26780341800463,0.9946532083979245,5.927587256300761,0.5707796255749699,55.19539067430537
1848-12-02,political,Franz Joseph becomes Emperor,1.9248924309032545,-0.8975427881230528,153.83693418558346,-0.5578703738814512,123.90864747945946,-0.9915199552979129,172.53303557257777,-0.44313595965749,116.30413954626226,0.8666505418175422,29.92828670612397,0.9472320912259844,18.696101386994314,0.793004770876174,37.532794639321196,0.6609925187555628,48.624388093118284,0.9912051314787312,7.604507933197194,0.5558764537091669,56.22889602631551
1859-06-24,battle,Battle of Solferino,3.8655938533051284,0.7985026099243742,37.012650898512334,0.8826285955393571,28.038906590826414,-0.10687191462383584,96.13502631579797,0.5722729617182885,55.09112113803407,0.4218025515502958,65.05155748933875,-0.6838811228736285,133.1476772143103,-0.03670949886950783,92.1037720365464,0.3730506181086582,68.09611972497157,0.8905924255566704,27.052214547207655,0.7542066272744563,41.04390517776392
1860-05-11,military,Garibaldi lands in Sicily,2.8757711498100376,0.8748749712296908,28.969818031794745,0.7217170023900205,43.80357811809711,-0.372870471579948,111.89275599100787,0.3042077266209532,72.28949479932518,0.2961515775646615,72.77339614989185,-0.775634279980201,140.86257402280262,-0.19524973585191607,101.25931283111993,0.37316302725649403,68.0891778729108,0.8789343718706111,28.485916681228076,0.7704769602896714,39.60326119168269
1861-03-17,political,Kingdom of Italy proclaimed,1.0786103681977317,0.9590778522852766,16.447848600423413,0.34741429328480644,69.67075694231181,-0.7558457034377014,139.09932043261267,-0.17418725546975836,100.03136487820025,0.06769131108450041,86.11860554273522,-0.9103023607325313,155.54716903303608,-0.44587310761800036,116.47921347862366,0.35137495379570544,69.42856349030086,0.8628613742808455,30.36060793588844,0.7763990107245886,39.067955554412436
1866-07-03,battle,Battle of Sadowa,-1.5652478532207215,0.10824508775894014,83.78583756470314,-0.9069854325437273,155.0920292195794,0.2867395977630993,73.33713919723135,-0.26569081013069884,105.4080048805472,-0.5168640641424946,121.12213321571747,-0.921341378034096,157.12297676193452,-0.9871534417403519,170.80615755474966,0.14340815770119567,81.75489002234801,0.647002407561989,49.684024339032185,0.8473920225854231,32.07086568331583
1867-03-30,political,Alaska Purchase,-0.6075103040375002,-0.060307938006196694,93.45748832417536,-0.6081028267204734,127.45245104169538,0.7021820216413177,45.397668885190626,0.22720949316054423,76.86716159138012,-0.7557398768550361,139.09006063412926,-0.7530486639666975,138.85515720936598,-0.9857758657334603,170.32464991555548,0.13822621346888742,82.05478215650477,0.634928889713448,50.585289450315244,0.8529182492601667,31.469492706189527
