date,event_type,description,hard_aspects,Jupiter_Saturn,Jupiter_Saturn_angle,Saturn_Uranus,Saturn_Uranus_angle,Uranus_Neptune,Uranus_Neptune_angle,Neptune_Pluto,Neptune_Pluto_angle,Saturn_Pluto,Saturn_Pluto_angle,Jupiter_Pluto,Jupiter_Pluto_angle,Jupiter_Uranus,Jupiter_Uranus_angle,Saturn_Neptune,Saturn_Neptune_angle,Jupiter_Neptune,Jupiter_Neptune_angle,Uranus_Pluto,Uranus_Pluto_angle
1965-03-08,war_start,US ground troops arrive,4,none,72.33861712587543,opposition,176.23218823630307,none,67.34482801824231,sextile,64.97356517515519,opposition,173.86092539321595,trine,113.80045748090859,none,111.42919463782147,none,108.88736021806076,opposition,178.77402265606378,conjunction,2.3712628430871234
1968-01-30,battle,Tet Offensive,3,none,145.50602286852546,opposition,170.91642212445262,sextile,57.406604830279804,sextile,63.7800680555855,none,164.54295889914692,none,19.03693603062146,none,25.41039925592716,none,131.67697304526757,square,82.81700408620696,conjunction,6.373463225305699
1969-06-08,military,Nixon begins troop withdrawal,3,none,141.83134808600835,none,145.20962937968875,sextile,56.9200764069154,sextile,64.37216650396559,none,137.75753928263856,conjunction,4.073808803369815,conjunction,3.3782812936803737,none,157.87029421339588,sextile,60.29835770059577,conjunction,7.452090097050188
1973-01-27,war_end,Paris Peace Accords,2,none,139.91345270472752,none,129.15592346678622,none,43.907072294157786,sextile,62.66980019268868,none,110.39319556825532,none,109.69335172701716,square,90.93062382848626,opposition,173.062995760944,none,47.023551534328476,none,18.762727898530898
1975-04-30,war_end,Fall of Saigon,3,square,93.75853312014489,none,106.14501822023446,none,41.18361347431696,sextile,64.17845512693913,square,83.15017656761229,opposition,176.90870968775718,none,160.09644865962065,none,147.3286316945514,trine,118.91283518530369,none,22.99484165262217
1967-06-05,war_start,Six-Day War begins,1,none,111.77860769039938,none,159.84660470475472,sextile,62.103640018486004,sextile,64.4247453567744,none,157.52549936646633,none,45.746891676066966,none,48.067997014355356,none,138.04975527675927,none,110.17163703284136,conjunction,2.3211053382883904
1967-06-10,war_end,Six-Day War ends,1,trine,112.32413969689927,none,159.52325777361995,sextile,61.93777689280461,sextile,64.2797306059548,none,157.18130406046976,none,44.857164363570504,none,47.199118076720694,none,138.53896533357545,none,109.1368949695253,conjunction,2.3419537131501897
1973-10-06,war_start,Yom Kippur War begins,1,none,152.25357303357413,none,108.13029011559924,none,42.570894220115946,sextile,60.72091043283757,square,89.98027390287761,trine,117.76615306354824,none,99.61613685082662,none,150.7011843357152,sextile,57.045242630710675,none,18.150016212721624
1973-10-25,war_end,Yom Kippur ceasefire,1,none,151.23078129037063,none,109.28161788212714,none,41.9325030039266,sextile,60.577128303700874,square,90.63699258235286,trine,118.13222612727651,none,99.48760082750223,none,151.21412088605373,sextile,57.555097823575636,none,18.644625299774276
1979-12-24,war_start,Soviet invasion of Afghanistan,1,none,16.61697348357754,sextile,56.817362176670116,none,26.9756070211902,sextile,59.1614995705595,none,24.631469627300817,none,41.248443110878355,none,73.43433566024765,square,83.79296919786032,none,100.40994268143785,none,32.1858925493693
1989-02-15,war_end,Soviet withdrawal complete,3,none,136.68147458298853,conjunction,6.389502874008258,conjunction,7.3393809350322385,sextile,56.31636476555565,sextile,55.36648670453167,none,167.9520387124798,none,143.0709774569968,conjunction,0.9498780610239805,none,135.73159652196455,none,48.97698383052341
1982-04-02,war_start,Argentina invades Falklands,1,none,18.841846970636425,none,44.95798436272881,none,22.65641903464413,sextile,61.11793039897145,conjunction,6.496472998401487,none,12.345373972234938,none,26.116137392092384,none,67.61440339737294,none,48.772556426736514,none,38.46151136432732
1982-06-14,war_end,Argentina surrenders,2,none,15.190625308914889,none,46.2500652026182,none,23.980842220280664,sextile,61.51415745855667,conjunction,8.716749964342199,conjunction,6.47387534457269,none,31.059439893703313,none,70.23090742289887,sextile,55.04028211398398,none,37.533315238276
1990-08-02,war_start,Iraq invades Kuwait,3,opposition,174.10411980931224,none,14.340265088786168,conjunction,6.138252006293612,sextile,57.48438771576181,sextile,65.68640079825437,none,108.41771901105787,none,159.76385472052607,conjunction,8.202013082492556,none,165.90210672681968,none,51.3461357094682
1991-01-17,war_start,Operation Desert Storm begins,1,none,167.5080656589645,none,16.900330673505096,conjunction,4.030550034234011,sextile,54.73759793941028,none,67.60737857868136,none,99.90068708028315,none,150.60773498545942,none,12.869780639271085,none,154.63828501969343,none,50.70704790517627
1991-02-28,war_end,Gulf War ceasefire,2,opposition,177.42436024035675,none,19.5662585192631,conjunction,3.2863785579642695,sextile,55.74188228515297,none,72.0217622464518,none,105.40259799390496,none,157.85810172109365,none,16.279879961298832,none,161.14448027905792,none,52.4555037271887
1991-06-27,war_start,Slovenian War begins,3,opposition,171.8581297320907,none,23.441273689981358,conjunction,3.5598838303341154,sextile,57.832963108534244,none,77.71435296818149,square,94.14377676390922,none,148.41685604210934,none,19.881389859647243,none,151.97673987244346,sextile,54.27307927820013
1991-08-25,war_start,Croatian War begins,1,none,155.30462171955176,none,21.38322636168084,conjunction,4.1636335682633785,sextile,56.474439427646956,none,73.69403222106442,none,81.61058949848734,none,133.92139535787092,none,17.219592793417462,none,138.0850289261343,none,52.31080585938358
1992-04-06,war_start,Bosnian War begins,2,none,160.83458376254626,none,28.45105965053915,conjunction,0.9889592836655083,sextile,56.42052149781978,square,83.88262186469342,none,76.95196189785284,none,132.3835241120071,none,27.462100366873642,none,133.37248339567262,sextile,55.43156221415427
1995-07-11,massacre,Srebrenica massacre,2,none,108.45422947186964,sextile,55.82741895489909,conjunction,4.5859023701294745,sextile,56.28801272270411,trine,116.70133404773267,conjunction,8.247104575863034,none,52.62681051697055,sextile,60.41332132502856,none,48.040908146841076,sextile,60.873915092833585
1995-12-14,war_end,Dayton Agreement,2,square,82.96014961755884,none,50.03774278758584,conjunction,4.353242996040763,none,52.735799443700074,none,107.12678522732668,none,24.166635609767837,none,32.922406829973,sextile,54.390985783626604,none,28.569163833932237,sextile,57.08904243974084
1999-03-24,war_start,NATO bombing of Yugoslavia,1,none,23.33313506669652,none,77.08294189983951,none,11.589209866839042,none,53.39411745796602,none,142.0662692246446,trine,118.73313415794809,none,53.749806833143,square,88.67215176667855,sextile,65.33901669998204,sextile,64.98332732480506
1999-06-10,war_end,Kosovo War ends,2,none,15.270084251462706,square,85.49264151553149,none,12.579425712829163,sextile,55.213691458500506,none,153.28575868686116,none,138.01567443539847,none,70.22255726406877,none,98.07206722836065,square,82.80198297689793,none,67.79311717132967
2001-10-07,war_start,US invades Afghanistan,1,none,29.72178480181647,trine,113.73409746883121,none,15.111714103467193,none,52.94189647871781,opposition,178.2122919489838,none,148.4905071471673,none,143.4558822706477,none,128.8458115722984,none,158.56759637411488,none,68.053610582185
2003-03-20,war_start,US invades Iraq,2,none,45.629513123331094,trine,112.25418577419666,none,18.171822441555378,none,52.39645506363644,opposition,177.17753672061153,none,131.54802359728043,none,157.88369889752775,none,130.42600821575203,opposition,176.05552133908313,none,70.56827750519182
2003-12-13,military,Saddam Hussein captured,1,none,66.94251340965315,none,131.82021676909042,none,18.285323645239885,none,51.32081249147626,none,158.57364709419343,square,91.63113368454029,none,161.23726982125643,none,150.1055404143303,none,142.95194617601655,none,69.60613613671615
2011-05-02,military,Osama bin Laden killed,3,none,169.16495313590295,opposition,170.98177653131486,none,32.146030905281236,none,53.282263988379725,square,85.55348163765393,none,105.28156522644312,none,19.853270332782195,none,138.83574562603366,none,51.999301238063424,square,85.42829489366096
2011-12-18,war_end,US troops leave Iraq,2,opposition,176.85092313060045,none,153.358587653551,none,32.111514146511354,none,51.71681199929884,none,69.53026150774082,trine,113.61881536165873,none,29.79048921584856,trine,121.24707350703966,sextile,61.90200336235989,square,83.8283261458102
2021-08-30,war_end,US withdrawal from Afghanistan,1,none,17.648518330929846,square,96.52538479356497,none,52.55736606129375,sextile,57.560244624243126,none,13.592225891971907,none,31.240744222901753,none,78.87686646263512,none,43.96801873227122,none,26.319500401341372,none,110.11761068553687
2008-08-07,war_start,Russo-Georgian War,1,trine,125.57111101621484,none,166.49633445335354,none,28.941824764027217,sextile,54.30293563172296,none,110.25890515089628,none,15.31220586531856,none,67.93255453043162,none,164.56184078261924,none,38.9907297664044,square,83.24476039575018
2014-02-27,war_start,Crimea annexation begins,3,none,132.78870232879126,none,137.3006897076355,none,35.423777220337,none,52.15140616038849,none,49.72550632691002,opposition,177.48579134429872,square,89.91060796357321,none,101.87691248729851,trine,125.33438518391023,square,87.57518338072549
2022-02-24,war_start,Russia invades Ukraine,2,none,24.4977384381678,square,83.12127280476687,none,49.16552222387145,sextile,54.58036953369435,none,20.624618952798926,none,45.12235739096673,sextile,58.623534366599074,none,33.955750580895426,conjunction,9.458012142727625,none,103.7458917575658
1688-11-05,revolution,Glorious Revolution begins,2,none,81.95894119897216,none,158.67427061266497,none,72.97841824902537,none,136.92065434027282,square,94.73203452141752,opposition,176.69097572038967,trine,119.36678818836288,none,128.34731113830966,none,46.38836993933751,sextile,63.942236091247445
1689-02-13,political,William and Mary crowned,2,square,96.16551903717672,none,168.03443720089825,none,69.00688019685111,none,133.3195900057783,none,103.72172739197109,none,160.1127535708522,square,95.800043761925,trine,122.9586826022506,none,26.793163565073883,sextile,64.31270980892717
1789-05-05,political,Estates-General convenes,2,trine,123.06993946486199,none,130.616039021816,none,80.19641711531678,trine,117.84781221495493,none,31.339731647912288,none,154.40967111277428,conjunction,7.546099556954033,none,149.18754386286722,square,87.74251667227081,none,161.95577066972828
1789-06-20,political,Tennis Court Oath,1,none,128.480737787985,none,129.8616837161157,none,77.58032612896334,trine,118.42824473848651,none,34.129745416434446,none,162.61048320441944,conjunction,1.3809459281307,none,152.55799015492096,none,78.96127205709404,none,163.99142913255014
1789-07-14,revolution,Storming of the Bastille,1,none,133.47339022047572,none,131.18727533039396,none,76.20738660720892,trine,118.023724237665,none,34.58161382473213,none,168.05500404520785,conjunction,2.2861148900817767,none,152.60533806239712,none,73.92127171712714,none,165.7688891551261
1789-08-26,political,Declaration of Rights of Man,2,none,144.93708335696732,none,135.85347819375545,none,74.36487112792263,trine,116.33880191554888,none,33.44284876277305,opposition,178.37993211974037,conjunction,9.083605163211885,none,149.78165067832194,sextile,65.28126596471074,none,169.2963269565285
1791-06-21,political,Flight to Varennes,1,none,155.6525853963727,trine,114.31614342619606,none,73.05201726217078,trine,116.98131450384108,sextile,55.65052480779207,none,148.69688979583523,none,41.33644197017662,opposition,172.63183931163314,none,31.715575291994156,none,169.96666823398814
1792-09-22,political,First French Republic,4,opposition,177.90446297562966,none,110.94263188132629,none,66.68882942758984,trine,113.09638334317964,none,69.27215534790423,none,108.63230762772542,none,71.15290514304405,opposition,177.63146130891613,conjunction,4.464075715454214,opposition,179.78521277076948
1793-01-21,political,Louis XVI guillotined,4,none,148.40403917530867,trine,116.60539003587094,none,69.47687845986485,none,110.48997997889609,sextile,63.42775152536814,square,84.97628764994053,square,94.9905707888204,opposition,173.91773150426422,none,25.513692328955557,opposition,179.96685843876094
1793-10-16,political,Marie Antoinette executed,2,none,161.5337894360559,none,103.66389674738107,sextile,64.00179167645246,none,111.2955300104208,none,81.03878156574564,none,80.49500787031025,square,94.80231381656301,none,167.66568842383353,none,30.80052214011056,opposition,175.29732168687326
1794-07-27,political,Fall of Robespierre,3,none,153.12955932296825,square,89.42841746661347,sextile,64.19167259916128,trine,114.18326257185575,square,92.1966473623695,sextile,60.932911960598744,trine,117.44202321041828,none,153.62009006577475,none,53.250350611257005,opposition,178.37493517101703
1848-01-12,revolution,Sicilian Revolution,1,trine,125.2796939031906,none,35.001746740843714,none,45.767374763661564,sextile,56.2421644981892,none,45.47653647537135,none,79.80315742781923,square,90.27794716234686,none,10.76562802281785,none,136.04532192600846,none,10.474789734527638
1848-02-22,revolution,French Revolution of 1848,2,trine,116.76351656140764,none,31.76281109760214,none,45.60580876799702,sextile,55.11666215921883,none,41.273664488823954,none,75.48985207258369,square,85.00070546380552,none,13.84299767039488,none,130.60651423180252,conjunction,9.51085339122182
1848-03-13,revolution,Austrian Revolution,2,trine,114.12340419720672,none,30.306475248679988,none,45.85829189077941,sextile,54.729765633658815,none,39.17794899155939,none,74.94545520564735,square,83.81692894852671,none,15.551816642099425,none,129.67522083930615,conjunction,8.871473742879367
1848-03-18,revolution,Berlin Revolution,2,trine,113.669421995108,none,29.96733384222796,none,45.952934037360706,sextile,54.65589901608877,none,38.67029882095602,none,74.99912317415195,square,83.70208815288002,none,15.985600195132747,none,129.65502219024074,conjunction,8.702964978728069
1848-03-22,revolution,Milan Five Days,2,trine,113.36617497940182,none,29.70439577523655,none,46.03707816894462,sextile,54.60385304370703,none,38.271170649998965,none,75.09500432940283,square,83.66177920416528,none,16.33268239370807,none,129.6988573731099,conjunction,8.566774874762451
1848-04-10,revolution,Chartist movement peak,2,trine,112.64346802836599,none,28.57009668121566,none,46.53104153972794,sextile,54.44622678350686,none,36.48528192499458,none,76.15818610337136,square,84.0733713471503,none,17.960944858512278,none,130.60441288687826,conjunction,7.915185243778929
1848-06-23,revolution,June Days uprising Paris,3,trine,119.85850644776016,none,26.612172688485202,none,49.26780341800463,sextile,55.19539067430537,none,32.53975994478594,square,87.31874650297422,square,93.24633375927499,none,22.65563072951943,none,142.5141371772796,conjunction,5.927587256300761
1848-12-02,political,Franz Joseph becomes Emperor,2,none,153.83693418558346,none,29.92828670612397,none,48.624388093118284,sextile,56.22889602631551,none,37.532794639321196,trine,116.30413954626226,trine,123.90864747945946,none,18.696101386994314,opposition,172.53303557257777,conjunction,7.604507933197194
1859-06-24,battle,Battle of Solferino,2,none,37.012650898512334,sextile,65.05155748933875,none,68.09611972497157,none,41.04390517776392,square,92.1037720365464,sextile,55.09112113803407,none,28.038906590826414,none,133.1476772143103,square,96.13502631579797,none,27.052214547207655
1860-05-11,military,Garibaldi lands in Sicily,0,none,28.969818031794745,none,72.77339614989185,none,68.0891778729108,none,39.60326119168269,none,101.25931283111993,none,72.28949479932518,none,43.80357811809711,none,140.86257402280262,none,111.89275599100787,none,28.485916681228076
1861-03-17,political,Kingdom of Italy proclaimed,1,none,16.447848600423413,square,86.11860554273522,none,69.42856349030086,none,39.067955554412436,trine,116.47921347862366,none,100.03136487820025,none,69.67075694231181,none,155.54716903303608,none,139.09932043261267,none,30.36060793588844
1866-07-03,battle,Battle of Sadowa,2,square,83.78583756470314,trine,121.12213321571747,none,81.75489002234801,none,32.07086568331583,opposition,170.80615755474966,none,105.4080048805472,none,155.0920292195794,none,157.12297676193452,none,73.33713919723135,none,49.684024339032185
1867-03-30,political,Alaska Purchase,3,square,93.45748832417536,none,139.09006063412926,square,82.05478215650477,none,31.469492706189527,opposition,170.32464991555548,none,76.86716159138012,trine,127.45245104169538,none,138.85515720936598,none,45.397668885190626,none,50.585289450315244
1871-01-18,political,German Empire proclaimed,1,none,163.25572704832058,none,159.61150961857078,square,95.27532215227663,none,27.87547644398626,none,132.98864467313888,none,30.267082375181715,none,37.132763333108656,none,105.11316822915262,sextile,58.142558819167974,none,67.39984570829037
1868-01-03,revolution,Meiji Restoration begins,2,square,93.46488697000368,none,141.00235365956826,square,88.47387525806711,none,31.945990234433246,none,162.46976131679787,none,69.00487434679417,trine,125.53275937042804,none,130.52377108236462,none,37.05888411236094,sextile,56.52788502363386
1899-11-02,revolution,Boxer Rebellion begins,3,none,32.629454730364614,none,14.411937229957573,none,159.86227815833178,none,10.398690190837371,opposition,175.3270944208733,none,152.0434508487621,none,18.21751750040704,opposition,174.27421538828935,none,141.64476065792473,opposition,170.26096834916913
1905-01-22,revolution,Bloody Sunday Russia,1,sextile,61.667668977876474,none,48.99696650592881,opposition,175.8138289015776,none,16.11643718695676,trine,119.07276740553684,sextile,57.40509842766036,none,110.66463548380528,none,135.18920459249358,none,73.52153561461712,none,168.06973391146565
1905-10-30,political,October Manifesto Russia,2,none,98.35692313145063,sextile,54.889409614121746,opposition,170.97006213289083,none,17.846605552935102,trine,116.29392270005232,none,17.936999568601678,none,153.24633274557237,none,134.14052825298742,none,35.78360512153678,opposition,171.18333231417407
1911-10-10,revolution,Wuchang Uprising China,2,opposition,177.7106153967393,trine,113.60658576536858,opposition,178.2984982648078,none,24.722943508537497,none,39.9689689909017,none,137.74164640583763,none,68.68279883789211,sextile,64.6919124994392,trine,113.01870289730012,none,153.57555475627026
1912-02-12,political,Qing Dynasty ends,1,none,152.13743601826286,none,103.29687092248145,opposition,170.8966546655432,none,24.521842833979846,none,43.07794090908189,none,164.78462307265528,none,48.840565095781386,none,67.59978374306174,none,140.26278023867542,none,146.37481183156336
1917-02-23,revolution,February Revolution begins,3,square,82.67079470760933,none,153.959538466609,none,162.1628817020212,none,30.27647234835014,none,22.073129112937934,sextile,60.597665594671405,none,71.28874375899966,conjunction,8.203343235412206,square,90.87413794302154,none,131.88640935367104
1917-03-02,political,Tsar Nicholas II abdicates,2,none,81.04798801470618,none,153.23461826596647,none,161.61710479917033,none,30.170829594613622,none,21.788343061409762,sextile,59.259644953296416,none,72.18663025126028,conjunction,8.38248653320386,square,89.43047454791004,none,131.4462752045567
1917-04-16,political,Lenin arrives in Petrograd,1,none,71.25350406980725,none,151.0838636807029,none,159.1019846728725,none,29.58357866963088,none,21.565457677461268,none,49.68804639234598,none,79.83035961089564,conjunction,8.018120992169614,none,79.27162506197686,none,129.51840600324164
1917-07-04,revolution,July Days uprising,2,sextile,60.276878557782915,none,158.0001118227949,none,160.53326592671414,none,29.62156697514169,none,27.08841287122246,none,33.188465686560455,square,97.72323326501203,conjunction,2.5331541039192302,sextile,62.810032661702145,none,130.91169895157248
1917-11-07,revolution,October Revolution,2,sextile,64.98412714629498,opposition,174.39504899649535,none,167.28834551455276,none,31.769834212110226,none,38.87653769405283,none,26.107589452242152,none,109.41092185020037,conjunction,7.106703481942603,sextile,57.87742366435238,none,135.5185113024425
1917-11-08,political,Soviet government formed,2,sextile,65.13197561217906,opposition,174.42149927600215,none,167.28221074202196,none,31.782753969186402,none,38.92204250316658,none,26.209933109012482,none,109.2895236638231,conjunction,7.139288533980178,sextile,57.992687078198884,none,135.49945677283557
1919-01-15,political,Rosa Luxemburg murdered,2,none,48.051770187307284,opposition,178.79447835358738,none,162.45339151096138,none,33.07700769938383,none,51.829137834835066,conjunction,3.7773676475277824,none,133.15375145910534,none,18.75213013545124,none,29.299640051856045,none,129.37638381157757
1920-08-31,political,Polish-Soviet War ends,1,none,13.142106159488321,none,169.45387101059134,none,158.73871009646504,none,33.63590583562686,sextile,65.44332472857047,none,52.30121856908215,opposition,177.40402282992034,none,31.807418892943616,none,18.665312733455295,trine,125.10280426083818
1922-10-28,political,Mussolini March on Rome,1,none,16.807696775755574,none,146.31853663989924,none,158.14334425554335,none,36.8549086395507,square,92.39302774410811,none,109.20072451986368,none,129.51083986414366,sextile,55.53811910455741,none,72.34581588031298,trine,121.28843561599265
1923-11-08,revolution,Beer Hall Putsch,1,none,30.698106378824747,none,138.0322309818428,none,156.5902643744349,none,38.06802388803389,none,103.44552853175621,none,134.14363491058094,none,107.33412460301804,sextile,65.37750464372232,square,96.07561102254706,trine,118.52224048640102
1927-04-12,massacre,Shanghai Massacre,0,none,102.61516459435515,trine,113.51438714431274,none,143.68671407104864,none,40.520782309962684,none,143.31968109460132,trine,114.06515431104356,none,10.899222549957585,none,102.79889878463862,none,154.58593662100623,none,103.16593176108594
1931-04-14,political,Spanish Republic proclaimed,5,none,169.7073707954616,square,82.82669840156217,none,137.4306230894262,none,44.51951300229848,opposition,175.73780848868986,conjunction,6.030437693228251,square,86.88067239389947,none,139.74267850901165,none,50.54995069552673,square,92.91111008712772
1933-01-30,political,Hitler becomes Chancellor,1,none,135.03035686140274,none,72.39816348008532,none,139.66388083914956,none,47.580850065609795,none,164.48119425362506,sextile,60.488448884972215,none,152.57147965851198,none,147.93795568076516,none,12.90759881936242,square,92.08303077353976
1934-06-30,political,Night of the Long Knives,1,none,133.9425616074553,sextile,63.083068414208014,none,129.13551361173995,none,46.17717221481696,none,146.04140981113102,none,80.01602858141369,none,162.97436997833668,none,167.78141797405203,none,33.83885636659673,square,82.95834139692298
1934-08-02,political,Hitler becomes Fuhrer,2,none,128.86445929230408,sextile,65.45274529699287,none,129.4695325666067,none,46.19048899455892,none,148.7317888690406,square,82.40375183865531,none,165.68279541070308,none,165.07772213640047,none,36.21326284409639,square,83.27904357204775
1938-03-12,military,Anschluss Austria,0,none,46.83683258992971,none,35.02316210398094,none,128.84411350211923,none,51.710397876467624,trine,112.15687772963253,none,158.99371031956224,none,81.85999469391066,none,163.86727560610015,none,149.29589180397014,none,77.13371562565159
1938-11-09,political,Kristallnacht,1,none,49.16240228888074,none,33.46932222461873,trine,126.95513582895592,none,51.232502503086096,none,109.19195555048856,none,158.3543578393693,square,82.63172451349948,none,160.42445805357465,none,150.4131396575446,none,75.72263332586982
1945-08-17,political,Indonesia declares independence,1,none,68.88351634962811,none,32.69448592809199,none,107.79136218636351,sextile,54.37430299486607,none,20.72257326340545,none,48.16094308622266,none,101.5780022777201,none,75.09687625827152,conjunction,6.213359908643412,none,53.417059191497444
1946-07-04,political,Philippines independence,0,none,81.77170563696986,none,37.21285889966295,none,106.87794705239486,sextile,55.395350462579074,none,14.269737690152837,none,67.50196794681702,trine,118.9845645366328,none,69.66508815273191,none,12.106617484237944,none,51.482596589815785
1947-08-15,political,India independence,3,square,95.37446516048658,none,48.48466202578989,none,103.64562516857079,sextile,55.59739015689789,conjunction,0.4364270141169868,square,95.81089217460357,none,143.85912718627645,sextile,55.1609631427809,none,40.21350201770568,none,48.0482350116729
1947-08-14,political,Pakistan created,3,square,95.4162886767673,none,48.395613317662495,none,103.65714937579362,sextile,55.59990614670346,conjunction,0.33837008857233286,square,95.75465876533963,none,143.81190199442977,sextile,55.26153605813113,none,40.15475261863617,none,48.05724322909016
1948-05-14,political,Israel declares independence,2,none,131.23967801125207,none,52.064087665362806,none,106.22618929805655,sextile,57.935521506165145,conjunction,3.773419873471397,none,135.01309788472346,opposition,176.6962343233851,sextile,54.16210163269375,none,77.07757637855832,none,48.29066779189141
1949-10-01,political,PRC established,1,none,129.42957873911328,none,68.19278658806488,none,99.6751069008304,sextile,57.00460592651572,none,25.5222856137502,none,154.95186435286348,none,162.37763467282184,none,31.482320312765523,square,97.94725842634776,none,42.67050097431468
1954-05-07,battle,Fall of Dien Bien Phu,1,none,128.70229094233022,none,105.51225393302067,square,94.38381817385624,sextile,61.572225162443516,none,72.70066092160795,sextile,56.001630020722274,none,23.19003700930955,none,11.128435759164432,trine,117.57385518316579,none,32.811593011412725
1954-11-01,war_start,Algerian War begins,3,none,102.1115469349962,none,103.95138743042627,square,88.56820017967588,sextile,59.65937531478815,none,75.04256256553853,none,27.068984369457667,conjunction,1.8398404954300673,none,15.383187250750382,square,86.72835968424582,none,28.908824864887734
1956-03-20,political,Tunisia independence,3,none,100.06017300664936,trine,124.42529694478034,square,91.4905458094994,sextile,63.200184181631414,square,96.13493531691236,conjunction,3.9252376897370027,none,24.365123938130978,none,32.93475113528095,none,67.12542187136842,none,28.29036162786798
1957-03-06,political,Ghana independence,1,none,75.73064544725796,none,130.66430872785054,square,88.9381391456527,sextile,63.518054740475606,none,105.24422432267346,none,29.513578875415504,sextile,54.9336632805926,none,41.726169582197855,none,34.0044758650601,none,25.420084405177093
1960-06-30,political,Congo independence,0,none,18.204100912720435,none,146.8257326385347,none,77.64963458964527,sextile,62.33908557098579,none,131.51518361987522,trine,113.31108270715478,none,128.62163172581427,none,69.17609804888943,none,50.971997136168994,none,15.310549018659486
1962-07-03,political,Algeria independence,2,none,32.65860272017568,none,162.11400410160596,none,72.90356666159437,sextile,62.7981317941107,none,152.0085692341223,opposition,175.33282804570203,none,165.22739317821836,square,89.21043744001159,trine,121.86904016018727,none,10.105434867483666
1948-02-25,political,Czech Communist coup,2,trine,127.35683760307211,sextile,55.82329344243581,none,110.41610460528292,sextile,59.26361311228297,conjunction,4.670801949435855,none,132.02763955250796,opposition,176.81986895449208,sextile,54.59281116284711,none,72.764026440225,none,51.15249149299996
1949-04-04,political,NATO established,0,none,149.06105511161093,sextile,63.025061050078065,none,106.88254894996662,sextile,59.53746876719376,none,15.679980867305204,none,164.74103597891613,none,147.913883838311,none,43.857487899888554,none,105.20356721172237,none,47.34508018277286
1955-05-14,political,Warsaw Pact signed,4,trine,112.66929990056072,trine,113.08867986304053,square,91.7803699829886,sextile,61.861061163452035,square,83.16937104350396,none,29.49992885705676,conjunction,0.4193799624798089,none,21.308309880051922,square,91.3609900205088,none,29.919308819536568
1956-10-23,revolution,Hungarian Revolution,2,none,69.04275703552898,trine,114.50727135231016,square,83.3431146032077,sextile,60.08949592487761,square,91.25365267398007,none,22.210895638451092,none,45.46451431678118,none,31.16415674910246,none,37.87860028642652,none,23.253618678330085
1956-11-04,military,Soviet invasion of Hungary,2,none,68.15269032974777,trine,115.68189761935007,square,83.63744863422262,sextile,60.33845353646197,square,92.38290252158941,none,24.230212191841645,none,47.5292072896023,none,32.044448985127445,none,36.108241344620325,none,23.298995097760653
1959-01-01,revolution,Cuban Revolution succeeds,0,none,35.46344483943682,none,133.87161488620126,none,80.91728628989924,sextile,62.508467734015625,trine,115.46279633031764,none,79.99935149088083,none,98.40817004676444,none,52.95432859630202,none,17.490883756865202,none,18.408818555883613
1961-04-17,military,Bay of Pigs invasion,2,conjunction,5.47052941621007,none,157.73960455138624,none,78.58696386583236,sextile,64.54976262186679,none,143.70240330742067,none,149.17293272363074,none,163.2101339675963,none,79.15264068555388,square,84.62317010176395,none,14.03720124396557
1961-08-13,political,Berlin Wall construction,1,conjunction,5.085458101671179,none,149.00314835405487,none,72.91018269353205,sextile,61.44626945017407,none,137.5392351106969,none,142.62469321236807,none,154.08860645572605,none,76.09296566052282,none,81.178423762194,none,11.463913243357979
1962-10-22,political,Cuban Missile Crisis,4,none,28.00063611195668,none,150.7049731536206,none,68.48433959363626,sextile,61.24205865134829,none,143.46269221133264,opposition,171.46332832328932,opposition,178.7056092655773,square,82.22063355998435,none,110.22126967194103,conjunction,7.242280942287977
1968-01-05,political,Prague Spring begins,2,none,149.21201380172658,opposition,172.91113153316223,sextile,56.55040276607767,sextile,62.93581498798463,none,166.52571931125527,none,17.31370550952869,none,23.69911773143565,none,130.5384657007601,none,80.24952049751332,conjunction,6.385412221906961
1968-08-20,military,Soviet invasion of Czechoslovakia,2,none,136.78498478109495,none,152.202407690227,sextile,56.222992700261614,sextile,62.081771042269594,none,146.34362934821903,conjunction,9.558644567124077,none,15.417422909132057,none,151.57459960951138,none,71.64041560939367,conjunction,5.85877834200798
1968-05-13,revolution,May 1968 France protests,2,trine,126.4981088722232,none,155.20826663237528,sextile,59.99022207812442,sextile,64.97788117045641,none,150.22060754004326,none,23.722498667820076,none,28.71015776015207,none,144.8015112895003,square,88.70037983827649,conjunction,4.987659092331995
1980-08-14,political,Solidarity founded Poland,2,none,11.101775893074546,sextile,56.12515697869404,none,28.387214503119225,sextile,60.41913546899153,none,24.093236012821734,none,35.19501190589628,none,67.22693287176858,square,84.51237148181326,square,95.6141473748878,none,32.0319209658723
1981-12-13,political,Martial law in Poland,2,none,12.84571832999282,none,41.423701696527786,none,22.801258123046694,sextile,58.168241745311946,conjunction,6.056718074262534,conjunction,6.789000255730286,none,28.577983366534966,sextile,64.22495981957448,none,51.37924148958166,none,35.36698362226525
1985-03-11,political,Gorbachev becomes Soviet leader,1,none,69.01771136990871,none,19.81497939261706,none,15.520906807520817,sextile,59.01889189704701,none,23.683005696909134,square,92.70071706681784,none,49.20273197729165,none,35.33588620013788,none,33.68182516977083,none,43.497985089526196
