name,birth_date,death_date,age_at_death,cause,sun_sign,sun_element,sun_saturn_hard,moon_saturn_hard,mars_sign,sun_neptune_aspect,cos_return_Sun,angle_return_Sun,cos_return_Moon,angle_return_Moon,cos_return_Mercury,angle_return_Mercury,cos_return_Venus,angle_return_Venus,cos_return_Mars,angle_return_Mars,cos_return_Jupiter,angle_return_Jupiter,cos_return_Saturn,angle_return_Saturn,cos_return_Uranus,angle_return_Uranus,cos_return_Neptune,angle_return_Neptune,cos_return_Pluto,angle_return_Pluto,cos_return_North Node,angle_return_North Node,birth_doy,death_doy,days_from_birthday,Ceres_Sign,Ceres_Lon,Pallas_Sign,Pallas_Lon,Juno_Sign,Juno_Lon,Vesta_Sign,Vesta_Lon,Chiron_Sign,Chiron_Lon
James Cagney,1899-07-17 12:00:00,1986-03-30,86.69678302532512,cardiac,Cancer,Water,False,False,Virgo,False,-0.2614310039005977,254.84501019630463,0.8962887032139226,26.32555756909809,-0.8919171974315625,206.8848414598112,0.3145359475054861,288.33280164897025,-0.2261691624986259,103.0716386428732,-0.6151305905781725,127.96140984544468,0.9892199128790614,351.57946503951337,0.9505666356923242,18.090609781759184,-0.9842873813173896,190.1702638395793,-0.7728930030541895,140.61439356971147,-0.546153240550751,123.10350733435244,198,89,109,Scorpio,222.53810515495545,Leo,141.04450390251193,Cancer,98.15333983057806,Virgo,168.1077995882684,,
Pat OBrien,1899-11-11 12:00:00,1983-10-15,83.92060232717317,cardiac,Scorpio,Water,False,False,Sagittarius,False,0.8882604278730301,332.6554604892792,0.9314603979645172,338.66362076024524,0.5052423739178764,300.34744300456623,0.0608028027925156,273.48589411734,0.0627637567885695,273.5984635774215,0.9464994402302958,18.826618390557883,0.6874400735680792,313.4278085608417,0.999967519558752,359.5382044261784,-0.9999880580395673,180.2800115053637,-0.6814114234446124,132.95403534510524,-0.9984377045479862,176.79686109738856,315,288,27,Pisces,331.2264353713524,Sagittarius,250.57416764908947,Sagittarius,243.34572704902584,Sagittarius,245.9695890172661,,
George Raft,1901-09-26 12:00:00,1980-11-24,79.15947980835044,disease,Libra,Air,True,False,Scorpio,True,0.5047984822881009,59.68202391670127,-0.4026147796712562,113.74174307588189,0.9390443269351204,20.10832199245891,0.9841451354402344,349.78368252344865,0.7130511141010957,44.51629227322815,0.012426817249578,270.71202250775576,-0.0471775006156281,267.2959246092279,0.9556110496558282,342.86457842931657,-0.9853583695634316,170.183341635924,-0.5669245073932537,124.53603954447723,-0.0194478107481149,268.8856522715621,269,329,60,Pisces,339.0545479605352,Libra,203.56238020742975,Scorpio,220.75093284364837,Scorpio,227.32405546158486,,
Franchot Tone,1905-02-27 12:00:00,1968-09-18,63.553730321697465,cancer,Pisces,Water,False,False,Scorpio,False,-0.9543464414853254,197.3796573859144,-0.7075255481515802,224.96605789852455,-0.6077440569057111,232.57343826480044,-0.9971633354906172,175.68337488190735,0.1551837779897743,278.9274549256097,-0.7670326353881842,140.08816478501657,0.517116604766543,58.86096297565115,-0.0730179132447398,265.8126552204111,-0.7526459846290616,138.82010403864206,-0.0538006639003587,93.08403999664488,-0.8595825427974517,210.7302569139044,58,262,161,Sagittarius,261.6380511117416,Aquarius,329.2612400367174,Aries,24.25455480961412,Scorpio,229.01138985340515,,
Robert Young,1907-02-22 11:53:00,1998-07-21,91.40588637919234,disease,Pisces,Water,False,False,Sagittarius,False,-0.82714058032217,145.8061171767361,0.9965717361533885,4.745684919395984,-0.9176922472085256,156.591002407165,-0.969583310276954,165.8322589220555,-0.8630702272228928,210.33692441125132,-0.0519458635910867,267.02238110689194,0.6789941345249825,47.23490891659776,0.8679383156294134,29.78006477517249,-0.9349189680455494,200.78494237493,-0.9598372800038134,163.70653136366104,0.8477479778132442,32.03243461979123,53,202,149,Gemini,87.72154718436546,Pisces,348.08460249862765,Capricorn,286.41173113772714,Sagittarius,249.81415316538212,,
Walter Pidgeon,1897-09-23 12:00:00,1984-09-25,87.00068446269678,cardiac,Libra,Air,False,True,Libra,False,0.9994566415159178,1.888863277420057,0.6847707375840748,46.78242037324927,0.98975871217362,351.79296550782783,0.4449369673394823,63.5806939744609,0.4292517098539063,64.57991885795195,-0.1961413293911523,101.31140458958184,0.9749898718067804,347.1588205538175,0.9700283538321386,14.063183665937656,-0.9942094229200976,186.1689087259082,-0.7216578778704291,136.19152807646327,-0.4574848716636787,117.22492957538525,266,269,3,Leo,141.07423357065804,Virgo,178.62255699241504,Leo,146.21096461937597,Libra,198.80924724503006,,
Van Johnson,1916-08-25 12:00:00,2008-12-12,92.29568788501028,natural,Virgo,Earth,False,True,Libra,False,-0.3241709056780296,108.91535213394556,0.7850480191791386,321.72511966684147,-0.0917694606293634,95.26541105454584,-0.95225975966487,197.7755493725287,0.5252547644265881,58.314604547766805,-0.1880427065670009,259.1614192223927,0.5608098027467446,55.88818048496253,0.8509335436698696,31.6866476348917,-0.9487363215627688,198.4253393316193,-0.9980575011024684,176.42819001371464,0.966734209335266,14.819989467013386,238,347,109,Cancer,116.3590436903057,Virgo,174.85139033637626,Cancer,107.46567554054997,Libra,200.67408105265753,,
Robert Walker,1918-10-13 12:00:00,1951-08-28,32.87063655030801,overdose,Libra,Air,False,False,Sagittarius,False,0.7074812425688629,315.03035007207177,-0.9976453283668022,176.0673249636442,0.7865322479548273,321.862615375501,0.9069897763147023,335.0926201620472,-0.5330625847797893,237.7873841536936,-0.0327475222416749,268.1233696676085,0.806648230920188,36.23026467339241,-0.752555461127486,138.8122273573663,0.3646614008497125,68.61325377640907,0.7274518456885289,43.32680351035289,0.1013914147510183,84.18070004677469,286,240,46,Capricorn,292.873601236025,Libra,197.88777386021167,Libra,188.8397030813223,Sagittarius,248.66266715275938,,
John Hodiak,1914-04-16 12:00:00,1955-10-19,41.50581793292265,cardiac,Aries,Fire,False,False,Cancer,True,-0.999984146018484,179.6773680464816,0.7794924649264027,321.2141294312801,-0.9685199695619394,194.41455153791105,-0.9982425146124394,176.60259659538818,0.3240625770922066,71.09120881598521,-0.9886748704684872,188.6311754140295,-0.9119794511611224,155.78034646406184,-0.9874747067894653,170.92208878494023,-0.0422359639546603,92.42066253625522,0.5167196289349724,58.887533202559126,0.1248134144254613,277.169980831384,106,292,179,Capricorn,285.70191496650375,Pisces,359.7698061056444,Taurus,41.46982602462407,Cancer,112.77084437117294,,
Van Heflin,1910-12-13 12:00:00,1971-07-23,60.60506502395619,cardiac,Sagittarius,Fire,False,True,Scorpio,False,-0.7730699229845798,219.36962864274125,-0.0688614137151343,93.9485932153955,-0.6538639062929111,229.16643865110808,-0.9019793830946072,205.58051947959808,0.0721160063599329,85.86446728049606,0.938307144967951,20.23082041534539,0.8321367345239983,33.6811379512762,-0.2311984811322054,256.6323583955169,-0.6355285023542938,129.4591935285458,-0.0085007132767066,90.48706085973512,-0.0389398651961655,267.76834584589164,347,204,143,Taurus,39.030580160749764,Capricorn,277.09701289820856,Sagittarius,264.72759192647203,Scorpio,235.1387061809155,,
Dane Clark,1912-02-18 12:00:00,1998-09-11,86.55989048596851,natural,Aquarius,Air,False,False,Gemini,False,-0.9393310160712772,200.060488903572,0.0629192308089075,86.39261077601901,-0.9526357406513756,197.70485023665435,-0.7422185811649131,222.07925085919928,0.3926539660093464,66.88026196606856,-0.1911651950110998,101.02079145354054,0.9805160127660392,348.67119165001617,0.9894885228615216,8.31477810128024,-0.9899116604665764,188.145415858412,-0.9300965428119852,158.44986924054808,-0.5843673475136593,125.75830857934244,49,254,160,Pisces,331.41879218518096,Aquarius,318.24709365888265,Capricorn,293.7236040465811,Gemini,66.95131293942347,,
Mark Stevens,1916-12-13 12:00:00,1994-09-15,77.75222450376455,cancer,Sagittarius,Fire,False,True,Capricorn,False,0.0216850729583235,271.2425605560308,-0.997502028683355,175.94937722841885,0.249524292590873,284.449364066592,0.9746833312822388,347.08003215134806,-0.9855160533396338,189.76352578743536,-0.9579871266675416,196.6671432500673,-0.7851967513911401,218.26112097770303,0.9118175808466834,335.75774867984484,-0.9707769470160692,166.11442869855404,-0.7893140707747391,142.12145647367555,0.4401107915086684,296.11095028377065,348,258,90,Leo,124.77189342771817,Capricorn,271.87491966647883,Scorpio,229.08050555414871,Capricorn,278.9965767477976,,
Cornel Wilde,1912-10-13 12:00:00,1989-10-16,77.00479123887749,disease,Libra,Air,False,True,Libra,True,0.9983192034809382,3.322431602239817,-0.98338679376869,169.54154697510427,0.94329557285522,340.6125813016864,0.9236855083193778,22.52903175717671,0.9867739617386068,350.6710589490829,-0.8826193629887391,208.04003190255625,-0.8207422431978144,214.84083569120824,0.8859806789889356,332.3724466185591,-0.96047215030851,163.83669132260198,-0.6970884045441326,134.19387055949215,0.6503978290868156,310.57160319992585,287,289,2,Scorpio,237.09105043908664,Libra,206.28272408211527,Scorpio,226.19542865953963,Libra,206.88459674157187,,
Victor Mature,1913-01-29 12:00:00,1999-08-04,86.507871321013,cancer,Aquarius,Air,False,False,Capricorn,False,-0.9989139340556488,182.67057661642752,-0.9989832705890882,177.41609152105758,-0.9999813267149152,179.64985440275777,-0.9359110683477524,159.37583632960676,0.484384036794375,298.97212405711844,-0.4760856288963312,118.43005877669871,0.9830775854685144,349.44439460346825,0.9811996822332688,11.127637996014188,-0.989016720402384,188.49966777653827,-0.9364556540536032,159.46460293930818,-0.5984950558683817,126.76218982665274,29,216,178,Scorpio,221.2763950411198,Capricorn,299.07640121537514,Pisces,355.175753932238,Capricorn,284.1666320093406,,
Tony Curtis,1925-06-03 12:00:00,2010-09-29,85.31964407939768,cardiac,Gemini,Air,False,False,Cancer,False,-0.4046669887127799,113.8702606257852,-0.648426032130779,229.57696370638075,-0.4769774548701462,118.4881801892567,-0.7510138686052255,138.67827879795874,-0.4111894733217224,114.27957758254776,0.4116844775050855,65.68930494759007,0.8552913567364259,328.7919375375502,0.9985165834775172,3.121209265298262,-0.9941165804016624,186.21821450889863,-0.9864884487902692,170.5706783345631,-0.8638911713343029,149.75633168181116,154,272,118,Libra,206.33632245670216,Taurus,54.275921548149235,Gemini,83.14059639320351,Cancer,105.55812614991846,,
Robert Stack,1919-01-13 12:00:00,2003-05-14,84.32854209445586,cardiac,Capricorn,Earth,False,False,Aquarius,False,-0.5153882976945535,121.02341287602889,-0.700110681565207,134.4358846728059,-0.6778022139747303,132.67213809483803,0.1173877706357238,83.2586327472606,0.9947917285521584,354.14976772310683,0.8553464789989493,31.20196660912396,0.5047514676390149,300.3148556222916,0.9929037138358572,6.829837148406625,-0.9964685142032162,184.81664072966151,-0.9612591965568094,163.99948047046348,-0.9813176278153392,168.90743185159897,13,134,121,Gemini,75.4215673721974,Sagittarius,269.68219264914114,Aquarius,304.36843011754587,Aquarius,318.9755021400082,,
Jeff Chandler,1918-12-15 12:00:00,1961-06-17,42.50239561943874,disease,Sagittarius,Fire,False,True,Capricorn,False,-0.9983176158442708,183.3240008131496,0.137029466614798,82.1240094711105,-0.9844497122684728,190.1174540329972,-0.674761780344858,132.43565381251426,-0.8900822363997668,207.1164175112782,-0.9186571270920932,203.26945403027517,-0.8702152443769628,150.48366192214948,-0.9994935591865212,178.17643894117347,0.0035630054405129,89.79585439393657,0.5011648613438799,59.92290342332532,-0.2098762319484207,257.8849007781779,349,168,181,Taurus,51.575287494612844,Capricorn,270.050629454684,Sagittarius,267.927261556636,Capricorn,296.187695033658,,
John Payne,1912-05-23 12:00:00,1989-12-06,77.53593429158111,cardiac,Gemini,Air,True,True,Cancer,False,-0.9767234641732188,192.3863351591451,-0.9443701833431782,199.2010778635073,-0.646131450866517,229.74943913372653,-0.3831734361297713,247.46960833899945,-0.4186258023621543,114.74785900986797,-0.8920723433251028,206.8651770649468,-0.6688819642115656,228.0191671935121,0.8735533993158835,330.87423051469574,-0.9828614830065392,169.3770173604501,-0.7477898961015774,138.3992928414501,0.5045178989433264,300.29935465005553,144,340,169,Virgo,150.7766258331064,Taurus,38.58169343076292,Taurus,50.12808042101279,Cancer,117.15625690013742,,
Rory Calhoun,1922-08-08 12:00:00,1999-04-28,76.7173169062286,disease,Leo,Fire,False,False,Sagittarius,True,-0.1283064414318757,262.62826101019164,-0.642372151127868,230.03106687798103,-0.5476455428705296,236.7943631621349,-0.1630933519845323,260.6135087189265,0.7463082937377853,318.2715948543772,-0.9983743235889132,183.26748449188324,-0.8415635949600209,212.6943984312908,0.8981057279648842,333.9101800520302,-0.9805171025616322,168.67150951712784,-0.8616196649947502,149.49892808026942,0.7208434197103709,316.1241587001867,220,118,102,Aquarius,324.2991558259797,Leo,136.4757183659159,Virgo,177.8791610016983,Sagittarius,254.4167837724439,,
Rod Cameron,1910-12-07 12:00:00,1983-12-21,73.03490759753593,cancer,Sagittarius,Fire,False,False,Scorpio,False,0.9680468806667342,14.523039466270063,-0.8744191278847697,150.9763039780201,0.9480360079101314,18.551870377384944,0.8675213215933792,330.1718662782825,0.847490357316574,327.9397470100212,0.6652684085292445,48.29707974225792,-0.9755303711075052,192.70108746912092,0.7369982499264227,317.47633639737626,-0.9262969762067368,157.86474765534538,-0.5647724240365019,124.38648952183227,0.8882181455219762,27.349813128681845,341,355,14,Aquarius,317.0319482973889,Sagittarius,268.0762005162415,Sagittarius,257.1813172658372,Scorpio,231.00155529604032,,
Randolph Scott,1898-01-23 12:00:00,1987-03-02,89.09787816563997,cardiac,Aquarius,Air,False,False,Capricorn,False,0.7901192274159562,37.80334512385394,0.5915486523709834,53.733017544855954,0.5576928397384949,56.10360807136465,0.9998078772082,1.1231403450205448,-0.3536509139773169,110.71078465172218,-0.9837195723066458,169.64711213593108,0.9822912145418508,10.798787913516437,0.9160806181632818,23.64034174715829,-0.9537145321763396,197.50046082315143,-0.8382337020227852,146.9540702458454,0.2306443999369375,76.6649867769035,23,61,38,Aquarius,319.613297317524,Capricorn,279.5728747002542,Capricorn,297.90670261708567,Capricorn,286.092561144571,,
Joel McCrea,1905-11-05 12:00:00,1990-10-20,84.95277207392198,disease,Scorpio,Water,False,True,Capricorn,False,0.9632779218070237,344.4245963288626,-0.1985977601717605,258.5450281644637,0.8564672029056679,328.92220499292125,0.9954001814117192,5.497618455660728,-0.8092621285468025,144.02390190499472,0.388215218085322,67.15650944520044,0.7995791893760297,323.08993666771187,0.9968181667315236,4.571845663676072,-0.9995523782040764,181.7143892871113,-0.8137174784124729,144.46074574251503,-0.9194746428329652,156.84939875137917,309,293,16,Aquarius,328.9273941139157,Scorpio,236.76259169861572,Libra,198.23585831794182,Capricorn,290.5384752999412,,
Glenn Ford,1916-05-01 12:00:00,2006-08-30,90.32717316906228,cardiac,Taurus,Earth,False,False,Leo,False,-0.4417900953984999,116.21815215334792,-0.9513022187447884,197.95438768038872,-0.1268822338082282,97.28946542848831,0.5657575673105765,55.54508531379128,0.810520127466297,35.853219555266776,-0.9097582719824036,204.5280321432149,0.8094965628113747,35.95322663191641,0.917028990152032,23.5044660561839,-0.95152002791437,197.913859580527,-0.9913234735986792,172.44690249417735,0.603322290872751,52.89178839802645,122,242,120,Taurus,32.23232208075477,Taurus,58.02300669332417,Gemini,86.11262047769122,Leo,138.56791275644642,,
Dana Andrews,1909-01-01 12:00:00,1992-12-17,83.95619438740589,disease,Capricorn,Earth,True,False,Scorpio,False,0.9674623753482922,345.34400808377035,-0.8243511026830037,145.52275813867482,0.7790825519458814,321.17665130884825,0.5268352213243735,58.208128187777845,-0.4851466572579466,240.97791856105877,0.8872171015026264,27.47439433571762,0.6554709643695815,310.955370619625,0.999993174921861,0.2116857828968363,-0.9994161018443142,181.95806595429528,-0.8624852923368972,149.59678717641071,-0.9977166770039724,176.12738809361483,1,352,14,Taurus,39.42753677862852,Capricorn,285.36483745071905,Sagittarius,251.99194493515387,Scorpio,234.25970115473214,,
Zachary Scott,1914-02-21 12:00:00,1965-10-03,51.611225188227245,cancer,Pisces,Water,False,False,Cancer,False,-0.7876721809133987,218.03149777224704,0.9996339592345016,358.4497005032836,-0.909638436093956,204.5445661965996,-0.1989845399223045,258.52241602103175,-0.8022414860491589,143.34468477096155,-0.8059628704654421,143.7033476242411,0.0103817949760849,270.59484372176746,-0.7897962336861101,217.83352670691735,-0.3808741490994116,112.38783997632184,0.2112573642668307,77.80395282194485,0.1442138978054114,81.70823959022584,52,276,141,Capricorn,292.26410177387146,Pisces,350.03088203178504,Pisces,334.37790685224104,Cancer,96.10438634828566,,
Farley Granger,1925-07-01 12:00:00,2011-03-27,85.73305954825462,natural,Cancer,Water,False,True,Leo,False,-0.0459598951555271,267.3657640370673,0.2869561931039597,73.32418480472788,0.0281997811980157,271.6159426678325,-0.8403068370419752,212.82746494982808,-0.6112777680675641,232.31804863172115,0.0827328575715933,85.25433209860773,0.9187814152997844,336.7485783507427,0.9955498359423148,5.407379241699914,-0.9877098043619922,188.99213526002512,-0.9954005995247543,174.502631602384,-0.7854287100035773,141.76034609624975,182,86,96,Scorpio,214.79344372397074,Cancer,112.03388152411623,Cancer,117.42885956115406,Leo,123.22861495867194,,
Louis Jourdan,1921-06-19 12:00:00,2015-02-14,93.6536618754278,natural,Gemini,Air,False,True,Cancer,False,-0.5324290030252588,237.83027984196707,0.9933923698375052,6.59022014046991,-0.977858717352076,192.0793512674046,0.6371610688944396,309.58045182208787,-0.0815461104083433,265.3225582533826,0.9054080865509004,334.8783016554575,0.2494048630170696,75.5577021499808,0.8274445351982629,34.16288207203456,-0.9064911188530218,204.9751335162397,-0.9936098927231132,186.48071975800423,0.980118290563896,348.5557675157787,170,45,125,Sagittarius,257.40080346725136,Cancer,109.69256616337604,Taurus,42.60119375335487,Cancer,90.43088634486854,,
Fernando Lamas,1915-01-09 12:00:00,1982-10-08,67.74264202600958,cancer,Capricorn,Earth,False,False,Capricorn,False,-0.0572374330726248,266.7187433551113,-0.5107844295468811,239.28390566368583,-0.2995090324001108,252.57188313322624,0.538859411670882,302.6060277644861,0.8564976375631967,328.9255832529961,-0.1923274348064006,258.9113581098186,-0.4474254048699564,116.57862019840452,0.370491121862985,291.7459092232017,-0.8211197342480825,145.19704103090714,-0.4307325859634624,115.51406087260642,-0.6388076432670072,129.70296581469228,9,281,93,Libra,206.21069060542814,Capricorn,290.51538191005574,Sagittarius,245.42462584342468,Capricorn,283.95287614858927,,
Ricardo Montalban,1920-11-25 12:00:00,2009-01-14,88.13415468856947,cardiac,Sagittarius,Fire,False,False,Capricorn,False,0.6222704046603919,51.51787832802148,-0.2625262705035449,105.22001505480422,0.1580292454800221,80.90747494802952,0.4677035123707053,62.11467047827131,0.9673963440310002,345.3290626017424,-0.7134703590509275,135.5179793902835,0.9995115958861888,358.2092087470327,0.951856515874438,17.851073800057577,-0.9873259234181868,189.1317823832057,-0.9930035205893876,173.21841910122671,-0.0925895996854428,95.31260248450025,330,14,49,Taurus,55.09724278271439,Scorpio,226.08315929807543,Capricorn,279.4620043139442,Capricorn,298.4148720324423,,
Gilbert Roland,1905-12-11 12:00:00,1994-05-15,88.42162902121834,cancer,Sagittarius,Fire,False,False,Aquarius,False,-0.9108777711835682,155.62693622041087,0.825160704231854,34.39521234525165,-0.951654025123992,162.11111761361042,-0.9394285519441624,200.04419043234972,0.4078677548837715,65.92903930314662,-0.9318705944908606,158.72830956176674,0.9720824241187432,13.57038175201967,0.921899757124766,22.79458711205956,-0.9716279165926216,193.68092453626437,-0.9061292515146524,154.9758062921113,0.0042407384210025,89.75702285817596,345,135,155,Gemini,73.45471808431454,Sagittarius,268.78679101294176,Sagittarius,243.268614099324,Aquarius,317.70131850999945,,
Cesar Romero,1907-02-15 12:00:00,1994-01-01,86.87474332648871,disease,Aquarius,Air,False,False,Sagittarius,False,0.7092838647697073,315.1766784328288,-0.8079330746959231,143.89447601410933,0.5551158725560343,303.7186961653325,0.999469699660735,358.1339736297681,0.8328411434816919,33.60829201925608,-0.6246513777504547,128.65660408014736,0.951293595072986,342.04400951992,0.9834769852205836,10.429946565904627,-0.983843674141021,190.3132462800831,-0.9083725501531048,155.28141003006664,-0.4951161472865494,119.67740951171676,46,1,45,Aries,1.3215437816150488,Pisces,335.7459706319245,Capricorn,278.988475948443,Sagittarius,245.84283683399028,,
Anthony Quinn,1915-04-21 06:30:00,2001-06-03,86.11635865845311,disease,Taurus,Earth,False,False,Aries,True,0.7326841763084304,42.88810744571927,-0.4597091390786694,117.36834037269668,0.3220885990815933,71.21071837194722,0.8279436464277319,34.111923383613544,-0.1319210027668626,262.4193861511669,-0.0562288115497256,93.223373658487,0.924448060911394,337.5852739204247,0.9861951724898258,9.531340950125523,-0.9818243565202384,190.94063499823915,-0.9590406605062416,163.54462706762797,-0.6986413852057864,134.31810352397304,111,154,43,Cancer,104.46921533122219,Aries,18.73352289656512,Pisces,353.1470795683897,Aries,3.417635395839759,,
Rossano Brazzi,1916-09-18 12:00:00,1994-12-24,78.26146475017111,disease,Virgo,Earth,False,False,Scorpio,False,-0.1257524257236059,97.22420948228574,0.0134180989236344,89.23117649088974,0.1981111150462375,78.5734761274619,-0.1389821609069765,97.9889525762074,0.431712215260454,295.57627079057823,-0.8767513476488834,208.7470704511116,-0.7725601220441052,219.415654492082,0.9317682900232336,338.7121584017123,-0.9784351518573138,168.07950213489835,-0.8181740146998885,144.90242114859225,0.280016733700839,286.26120343005255,262,358,96,Gemini,77.11925840300944,Libra,199.7619110268949,Leo,129.34713922765803,Scorpio,216.5448673582629,,
Maximilian Schell,1930-12-08 12:00:00,2014-02-01,83.14852840520192,disease,Sagittarius,Fire,False,True,Leo,False,0.5466660897756168,56.86140793250328,-0.6812485050198553,227.05871716707176,0.5233283267978538,58.44422493890892,0.6285090784197495,51.059789496579725,0.3887239883578439,67.12487449496166,0.99288191089781,353.1596662933585,0.66392504092106,311.5999102228187,0.9993598720559558,357.94980961193085,-0.9996242330742636,178.42923756507997,-0.989924982701999,171.85997323503773,-0.97906292483543,191.74508866856723,342,32,55,Cancer,108.10182977715598,Capricorn,272.39357683456893,Scorpio,232.50469844291868,Leo,136.1695939665533,,
Oskar Werner,1922-11-13 12:00:00,1984-10-23,61.94113620807666,cardiac,Scorpio,Water,False,False,Aquarius,True,0.9392606901873948,339.927767350817,0.7598272974893142,40.55102481783951,0.9996136161127892,1.5927995291066566,0.99719897625984,355.7105910894664,0.8927262479826646,333.2178507485315,0.4436929758263256,63.66025398024331,0.8529754304221445,31.46321635913841,0.0282616790941932,271.6194905701197,-0.6560577094030275,130.99989982009265,-0.3579252388075449,110.97283238935044,-0.4707649583752736,241.91603689951455,317,297,20,Virgo,155.50395958546645,Scorpio,217.0569100484416,Sagittarius,248.25636782259238,Aquarius,309.6616843695708,,
Hardy Kruger,1928-04-12 12:00:00,2022-01-19,93.76865160848732,natural,Aries,Fire,False,False,Pisces,False,0.1227696183574191,277.0519722280087,-0.8320232939722203,213.69285633069748,0.5821452397641637,305.6015692606088,0.2068077864723285,281.9353456585217,0.3843100900148234,292.60091648675285,0.7245008311076451,316.427338694016,0.5729463675852196,55.04405844883081,0.8052235746015399,36.36814733694362,-0.9098497299033032,204.5154064295969,-0.9798626076604892,191.51783222839856,0.971687832694372,346.3335977253444,103,19,84,Capricorn,282.71057985241185,Aries,2.3221770355509603,Aries,1.1471594690575442,Pisces,333.75370593300215,,
Horst Buchholz,1933-12-04 12:00:00,2003-03-03,69.24024640657085,disease,Sagittarius,Fire,False,False,Capricorn,True,-0.010220310149859,90.58559083182637,-0.3661862280462569,248.5193965510492,-0.1019871957830819,95.85361356708285,0.9991808108334376,2.319313106953757,0.9763391223911524,347.5114185841012,0.3795946657611828,292.3085775862993,-0.6481114222104534,130.39936208045333,0.5846847952667948,305.7807253636996,-0.8612817083249027,149.460799048685,-0.8230447481160169,145.39075652481165,-0.1863323867008756,100.73882336120936,338,62,89,Cancer,98.44579022682831,Scorpio,231.51454982900765,Capricorn,298.8258271894837,Capricorn,281.60414879844114,,
Curt Jurgens,1915-12-13 12:00:00,1982-06-18,66.51060917180014,cardiac,Sagittarius,Fire,False,False,Leo,False,-0.9935402351885396,186.515984574039,0.5835043482350792,54.302600799967536,-0.9795661261268316,168.39740061610527,-0.6205283320866718,128.35472635393594,0.7644163727195561,40.14490213897841,-0.759550336277465,220.57542744992148,-0.0125433328610693,90.7186988809125,0.321792219477479,288.7713454016339,-0.8021851094645299,143.33927449078556,-0.3693340757084699,111.6745538750796,-0.895179884852779,153.53154479390685,347,169,178,Pisces,350.58980442869773,Sagittarius,258.9993596658544,Capricorn,283.3799654825086,Leo,147.81687424905456,,
James Mason,1909-05-15 12:00:00,1984-07-27,75.1978097193703,cardiac,Taurus,Earth,False,False,Aquarius,False,0.3317063371481825,70.62762402679397,-0.3830418631513058,112.52223041150172,0.2404126266161991,76.08910480944512,0.2141460917943229,77.63456478081542,-0.0588797254157942,266.6244879322826,-0.4999255633879814,119.9950754355702,-0.9288941222780523,201.7369200930781,0.7524917779912765,318.80668686630463,-0.9620261799187872,164.15968688473518,-0.5709886952974903,124.81919929657272,0.9682274932666792,345.5182844399324,135,209,74,Pisces,358.6507854961265,Gemini,75.33622947005615,Taurus,58.43508842412242,Aquarius,323.38892009911143,,
Rex Harrison,1908-03-05 12:00:00,1990-06-02,82.23956194387407,cancer,Pisces,Water,False,False,Taurus,False,0.0494348092353871,87.16643916015352,-0.9656518944222242,164.93947792014325,0.2849519254069829,73.44402504070922,0.9870250882038232,9.239756710068589,0.8068080526430196,323.7852316165397,0.9309073793854618,338.5767034391211,0.4452880394373465,296.4417689167048,0.9917851436194944,352.6508794359892,-0.9994757212499704,181.8554007764644,-0.7978479816495642,142.925088351184,-0.8718305036025035,209.32794236862628,65,153,88,Aries,21.39352581543055,Pisces,333.9588987098069,Aries,24.33117742085337,Taurus,37.8258505781371,,
Trevor Howard,1913-09-29 12:00:00,1988-01-07,74.26967830253251,disease,Libra,Air,False,True,Cancer,False,-0.1851325663709733,100.6688614017724,0.8490621959277813,328.1098146876772,-0.172306124687228,99.92192916948731,-0.9727000202368676,166.58125825576465,-0.7876508746179057,141.96652082123472,-0.2026952711953564,101.69461558218175,-0.9901721004436648,188.03941246750892,0.8125745727472143,324.34824226804534,-0.9402187653302072,160.0883276959109,-0.656160119890235,131.00767503066024,0.998167916412465,3.4687787493030555,272,7,100,Virgo,175.70814770176088,Libra,195.5733616270553,Virgo,153.41953017532754,Cancer,97.27419345371315,,
Michael Redgrave,1908-03-20 12:00:00,1985-03-21,76.99931553730322,disease,Pisces,Water,True,False,Taurus,False,0.9997292603470112,1.333286135723483,-0.8944555964251732,153.43858827929557,0.7067264586063864,45.03080867456436,0.9356730099465868,339.3371477719645,0.9723134914053878,346.48615728718903,-0.9956503941884548,185.34589129624575,-0.5321363569162828,237.85008618145147,0.8788781262140073,331.5073271855473,-0.9889644433188572,171.48009104744585,-0.6616888241113323,131.42879964845054,0.6517637768664818,310.67471546349384,80,80,0,Libra,207.3895149597095,Pisces,332.91538562189453,Taurus,41.73054582619651,Taurus,48.070880365263875,,
Ralph Richardson,1902-12-19 12:00:00,1983-10-10,80.80492813141684,cardiac,Sagittarius,Fire,False,False,Virgo,False,0.3411468954462662,289.9467645425742,-0.1964391175104093,101.32880510444404,0.032357380870128,271.85426502527105,-0.4771586515985644,241.500007084317,0.9190460547900554,336.78701770211416,0.3826743798101275,292.4994385933205,0.145780572704637,278.38248303054434,0.9642448078802852,344.6322679780092,-0.995005338730204,174.2710955485897,-0.6482344691527022,130.40862029952734,-0.5437475383135988,237.06088372708376,353,283,70,Leo,147.2550443550395,Capricorn,270.5950004913474,Capricorn,271.5964011715956,Virgo,179.708209329332,,
