name,birth_date,death_date,age_at_death,cause,sun_sign,sun_element,sun_saturn_hard,moon_saturn_hard,mars_sign,sun_neptune_aspect,cos_return_Sun,angle_return_Sun,cos_return_Moon,angle_return_Moon,cos_return_Mercury,angle_return_Mercury,cos_return_Venus,angle_return_Venus,cos_return_Mars,angle_return_Mars,cos_return_Jupiter,angle_return_Jupiter,cos_return_Saturn,angle_return_Saturn,cos_return_Uranus,angle_return_Uranus,cos_return_Neptune,angle_return_Neptune,cos_return_Pluto,angle_return_Pluto,cos_return_North Node,angle_return_North Node,birth_doy,death_doy,days_from_birthday,profession,Sun_Lon,Moon_Lon,Ceres_Sign,Ceres_Lon,Ceres_Sun_Conj,Ceres_Moon_Conj,Pallas_Sign,Pallas_Lon,Pallas_Sun_Conj,Pallas_Moon_Conj,Juno_Sign,Juno_Lon,Juno_Sun_Conj,Juno_Moon_Conj,Vesta_Sign,Vesta_Lon,Vesta_Sun_Conj,Vesta_Moon_Conj,Chiron_Sign,Chiron_Lon,Chiron_Sun_Conj,Chiron_Moon_Conj
Alexander Calder,1898-07-22 12:00:00,1976-11-11,78.3025325119781,cardiac,Cancer,Water,False,True,Gemini,False,-0.3352316152825548,109.58662296134564,0.4728156799932965,298.21722419463583,-0.0114093929934443,90.65372424886412,-0.313669342296609,108.28050188381216,-0.9874197249929588,170.90214424667516,-0.609627965890895,232.4373926640505,-0.3302099510300434,250.71848084463664,0.931022634475426,338.59479020591243,-0.9821702755475848,169.16429070889876,-0.466203177376128,117.7881174485684,0.2666441275233566,285.46467003996514,203,316,113,artist,119.64194902942872,160.6997984252064,Leo,138.34545070270664,False,False,Leo,122.31352805979341,True,False,Libra,197.78472564645648,False,False,Scorpio,223.59801427784626,False,False,Scorpio,233.08176824095102,False,False
Henry Moore,1898-07-30 12:00:00,1986-08-31,88.08213552361396,natural,Leo,Fire,False,False,Gemini,False,0.8616356536408157,30.499266977666707,-0.9162299448829164,203.6189962146654,0.9999996263859966,359.9504721795494,0.8056473338326776,36.32718176437706,-0.8083441306002515,216.06553743720093,-0.9584217937144626,163.41991036477478,0.9992672326261772,357.80645162897315,0.9464802750331864,18.830020840923908,-0.9870723684208916,189.2228701259175,-0.7639865215136075,139.81691256435295,-0.109906174248723,96.30990695617498,211,243,32,artist,127.28817667166749,269.65475152044235,Leo,141.94824805980295,False,False,Leo,126.91417576224887,True,False,Libra,199.4768362435963,False,False,Scorpio,225.6581817353248,False,False,Scorpio,233.11731594741636,False,False
Auguste Rodin,1840-11-12 12:00:00,1917-11-17,77.00752908966462,disease,Scorpio,Water,False,True,Virgo,False,0.997101119857819,4.3637285762227975,-0.999839022083764,178.97192071840698,0.9840641232060128,349.7575455090253,0.9233710631797034,22.57600689262705,0.9805196186840052,348.67224344301366,-0.9830458544960224,190.5655252051317,-0.5856629825901658,234.1501594898331,0.8941987062345759,333.4056909205144,-0.9960921855070538,174.93305570447046,0.2276766244695511,76.83967659481188,0.6496411032133778,310.51454805741275,317,321,4,artist,230.2180421995033,88.83206677928546,Capricorn,298.4462222430408,False,False,Capricorn,287.6165465642771,False,False,Virgo,172.35751492898166,False,False,Capricorn,276.0002462038381,False,False,Cancer,110.11478549073938,False,False
Constantin Brancusi,1876-02-19 12:00:00,1957-03-16,81.06502395619438,natural,Pisces,Water,True,False,Aries,False,0.9032934402225796,25.4055899672544,0.1058755952518206,276.07761568274566,0.8273426918165018,34.1732719624502,0.9554773074629128,342.83858922055015,0.8187317990513135,35.0419572612993,0.4413670266873341,296.1911353881934,0.2669736114669981,285.4842581593142,0.969103122930862,345.7202860955048,-0.9996855897056632,181.4368035367609,-0.1194104227456817,96.85807763338389,-0.6151133974298777,232.03983959001985,50,75,25,artist,330.23479358770976,265.1837872471393,Scorpio,221.75694599547293,False,False,Scorpio,211.27336249177105,False,False,Libra,194.80313065119643,False,False,Libra,195.25644707308112,False,False,Aries,22.806847312759185,False,False
Alberto Giacometti,1901-10-10 12:00:00,1966-01-11,64.25188227241615,cardiac,Libra,Air,True,False,Scorpio,False,-0.0756849988175326,94.34058171735546,0.9984823750830912,356.8429984553907,0.5848449667021647,54.20796162440488,0.2448551210683741,75.82672800123134,0.2074427306752837,78.02746831763827,-0.9762257606014084,167.4814179704881,0.4543235796648088,62.978579402359685,0.0979377021340094,275.6204265220027,-0.7683293514390994,140.20410219523944,0.0046126686270079,89.73571261817997,-0.9551791636580398,197.21921008607328,283,11,93,artist,196.4789552925339,173.66076027062707,Taurus,38.69310790675986,False,False,Pisces,337.6474269233704,False,False,Virgo,155.2148596881719,False,False,Libra,200.74827031825922,True,False,Capricorn,270.4542043352788,False,False
Louise Bourgeois,1911-12-25 12:00:00,2010-05-31,98.42847364818616,cardiac,Capricorn,Earth,False,False,Taurus,False,-0.9228290760711252,157.34324202888678,0.8291868402870588,326.01529723298194,-0.6797836352412918,132.8267378512045,-0.5651930863773286,235.58429935452216,-0.0368504988208104,92.11185620853068,-0.4380240200415267,115.9778736571601,-0.6960089211568619,134.10766980562977,0.4663114513983245,62.20487000355649,-0.8114287117994767,215.7642437917366,-0.992873467062159,186.8443945069484,-0.2383449267059576,256.2111228344737,359,151,157,artist,272.59526499385834,325.3270966258394,Leo,122.16066135757661,False,False,Taurus,40.35840901415984,False,False,Sagittarius,242.25616618690643,False,False,Virgo,153.96545412523278,False,False,Pisces,333.09074147673545,False,True
Ansel Adams,1902-02-20 03:00:00,1984-04-22,82.16563997262149,cardiac,Pisces,Water,False,True,Pisces,False,0.4698630208729178,61.97459470819706,-0.998688680274139,177.06546430173893,0.437089135398715,64.08169650707953,0.5616538508667015,55.82975011621198,-0.2121362509073,257.7524285471705,0.9388720689441924,339.86298974677936,0.3499359796088447,290.4833993927447,0.9909755840625752,352.2967440445258,-0.9990128280799192,182.5460666037082,-0.6946918724832734,134.00266851321658,-0.8596587595645261,210.72170999924805,51,113,62,artist,330.55997793181507,119.6427086872874,Taurus,38.82338240290634,False,False,Pisces,359.0987656744909,False,False,Virgo,179.079800943287,False,False,Sagittarius,269.02124346673173,False,False,Capricorn,282.13859990484553,False,False
Richard Avedon,1923-05-15 01:00:00,2004-10-01,81.37987679671458,cardiac,Taurus,Earth,False,False,Gemini,True,-0.712715329710627,135.45627367277373,0.9998963255183776,0.8250443958776543,-0.4167010811334331,114.62648743036928,-0.5782868044123574,125.33013558661808,-0.2385893683203037,103.80329869128175,0.7488479137368592,318.4906789399404,0.2049205043611059,281.8248454904217,0.972751636778939,346.5940080283493,-0.9988722864288538,177.27869101599347,-0.9410336338023744,160.22587253027757,-0.6956311055086395,225.9224704822785,135,275,140,artist,53.1874195382971,43.25057453598021,Aquarius,312.6941023880548,False,False,Capricorn,291.6381837463778,False,False,Cancer,97.98996215377167,False,False,Virgo,157.02455620945378,False,False,Aries,19.030123625283778,False,False
Irving Penn,1917-06-16 12:00:00,2009-10-07,92.3066392881588,natural,Gemini,Air,False,False,Gemini,False,-0.3357182753110065,109.61622180631402,0.9946641799070772,5.921497063538766,-0.4160476907028804,114.5853118989338,0.30288235963449,72.36919314166384,0.5864359011385946,54.09550525640538,-0.1711984695656812,260.1424920868994,0.5243259227589303,58.377124217198926,0.8636465159604172,30.27148742542465,-0.9351116740308438,200.75380584142425,-0.9987627409303328,177.1495545029717,0.9676704662623744,14.608794941354404,167,280,113,,84.739661455113,48.50652082832138,Virgo,167.31528778984116,False,False,Leo,148.95205503121437,False,False,Aquarius,313.3376646355219,False,False,Aries,1.7489216920166415,False,False,Pisces,359.814288922305,False,False
Helmut Newton,1920-10-31 12:00:00,2004-01-23,83.22518822724162,accident,Scorpio,Water,False,False,Capricorn,True,0.0864183540191273,85.04240927803576,-0.5847886981326951,234.2119360932788,0.7767131980771125,39.03938375152623,-0.0299785325525412,91.71790077326676,-0.2347559240621881,103.57723577457296,0.9957745119659932,5.269011087448831,0.2876380899931149,286.7166046312858,0.9999323046182989,359.3333166624346,-0.9997819302710964,178.8034159361297,-0.9533381396031312,162.4279658075523,-0.9840354609888732,190.25168600640956,305,23,83,artist,217.76959190929873,90.25734345945666,Cancer,99.60628925115047,False,False,Aries,17.164154362735847,False,False,Scorpio,235.22404764639484,False,False,Capricorn,284.6370765848886,False,False,Aries,6.925941333362914,False,False
Robert Mapplethorpe,1946-11-04 12:00:00,1989-03-09,42.34086242299794,disease,Scorpio,Water,True,False,Scorpio,False,-0.6077237000767736,127.42509302781926,0.8177496764058007,35.13984194991252,0.1130377682983538,83.50954056540047,-0.1874053525507717,100.80140211242596,-0.9999636454146392,180.4885607164001,-0.932455651365212,201.17909984037175,-0.8965278889276679,153.70536172192402,-0.971502884489635,193.71118079857845,-0.0433815386060517,92.4863593577596,-0.0299402686886022,91.71570743079964,-0.1560281456896924,261.0235698096568,308,68,125,artist,221.47085027725004,338.3736133738038,Aquarius,304.66398855350724,False,False,Capricorn,280.94461931398905,False,False,Scorpio,229.66581705798558,False,False,Pisces,352.27578796133287,False,False,Libra,209.18366840004884,False,False
Diane Arbus,1923-03-14 12:00:00,1971-07-26,48.36413415468857,suicide,Pisces,Water,False,False,Taurus,False,-0.6423285634475918,129.96567457053726,-0.8636275700989244,210.27364074316537,-0.9991524281210152,177.64084443724357,-0.9639595519452046,164.57071598902007,0.2266674985400042,283.1009524708018,0.9907927987046444,7.78099673262713,-0.7015368716020195,225.4495621562588,-0.8987305204853377,206.0083016879791,-0.2504740889156849,104.50556809002182,0.1993628074648083,78.50029977055983,-0.8143380589217206,144.5219631438422,73,207,134,,352.8906369763543,319.2237156455406,Capricorn,297.50350641822683,False,False,Capricorn,282.6202336012257,False,False,Gemini,67.64290088136151,False,False,Virgo,159.48967744092738,False,False,Aries,15.517601765741695,False,False
Henri Cartier-Bresson,1908-08-22 15:00:00,2004-08-03,95.94524298425736,natural,Leo,Fire,False,True,Leo,False,0.9531802037826714,342.3980172929108,-0.3950760370776085,246.72928361703495,0.994677790721158,5.913933129572939,0.9450474565639708,340.917262613221,0.9983124475649384,356.6708960067718,0.916889348621906,23.524519316665817,-0.1864815721997808,100.74752355227405,0.6097942559942509,52.42537217954117,-0.8839891973017038,207.87261289517028,-0.9947088498006434,174.1033635273266,0.5626924955034739,304.2422070267445,235,216,19,artist,149.0777655049361,101.85965310557792,Libra,206.1573854111261,False,False,Libra,192.13383981288476,False,False,Capricorn,274.57918690716315,False,False,Virgo,157.39004739271735,False,False,Aquarius,320.383503859329,False,False
Robert Capa,1913-10-22 12:00:00,1954-05-25,40.58590006844627,accident,Libra,Air,False,False,Cancer,True,-0.816635024808681,215.25064829210535,-0.7661868558536657,219.9873041637597,-0.8504024918041297,211.74452637381,0.0124993865946248,270.7161807479099,-0.9881027902780548,171.15308803782762,-0.9810593086407776,168.83076513855983,-0.722479387969798,136.25956452541453,-0.9736113271803428,166.80813808435408,0.0786082367953974,85.49142837247255,0.621583036262563,51.56817145369209,0.422037279239455,294.9632764119699,295,145,150,,208.481567153729,112.77906123061236,Sagittarius,253.32645777546577,False,False,Scorpio,239.47424430729595,False,False,Pisces,343.2510487688817,False,False,Aquarius,308.6195918894596,False,False,Pisces,340.87760212946574,False,False
Gordon Parks,1912-11-30 12:00:00,2006-03-07,93.2621492128679,cancer,Sagittarius,Fire,True,True,Sagittarius,False,-0.1536161863858211,98.83654842030664,0.4867148625266961,299.1248867514846,-0.0145073607545039,90.83123970245076,0.9575067339340828,16.762843568532162,-0.9879020988666178,188.92136807563108,0.8332713661269496,326.43626775800976,0.420940386594783,65.10602773157072,0.7611174420193026,40.4371916170727,-0.9230753340098978,202.62010166863496,-0.9987865039935276,177.17706594066527,0.9977186731054632,356.1290818442349,335,66,96,,247.93734545464733,145.3249861947565,Scorpio,210.03131274174467,False,False,Libra,198.87263492280778,False,False,Capricorn,276.27405226786726,False,False,Scorpio,237.23496872562492,False,False,Pisces,336.51239090682884,False,False
Muhammad Ali,1942-01-17 18:35:00,2016-06-03,74.37371663244353,disease,Capricorn,Earth,False,False,Taurus,False,-0.7228844167855332,136.29313959561333,-0.2039908193376626,101.77042895567864,-0.1113491130099125,96.39309186005966,-0.3695061217876763,111.68516176494892,-0.9082697940058232,204.7326656763828,-0.0384798945793662,92.20528001119348,-0.9308145630097991,201.4378514909345,0.836820860040747,326.80591737362164,-0.952165742840085,162.2068142787504,-0.9520693015067871,162.1887406813252,0.9996702916138592,1.4713451441334089,17,155,138,athlete,297.038294475115,308.8582028675112,Aquarius,307.54587984120127,False,True,Capricorn,289.5979184984664,True,False,Scorpio,226.3953903246558,False,False,Sagittarius,259.8017647333115,False,False,Leo,132.49942148501788,False,False
Joe Louis,1914-05-13 12:00:00,1981-04-12,66.91307323750856,cardiac,Taurus,Earth,False,False,Leo,False,0.8713923394347287,330.6208436423208,-0.9108843553712854,204.3721496179138,0.7665082097322196,320.0413562818569,0.6329069045903656,309.2649157979112,-0.2681481263849604,254.44590074860508,-0.7392168814857709,222.33525144807945,-0.3001119195210247,107.46432539125156,0.3070364320394217,287.88072256809534,-0.857026755559914,148.98436850354852,-0.3949027832036993,113.25991103781452,-0.8265925715499172,145.7502873349147,133,102,31,,51.86889085815431,280.74475685646195,Aquarius,326.3640542647798,False,False,Aquarius,307.6704985902104,False,False,Gemini,70.04053256156881,False,False,Taurus,33.94453359846134,False,False,Pisces,348.25102173232176,False,False
Sugar Ray Robinson,1921-05-03 12:00:00,1989-04-12,67.93976728268309,disease,Taurus,Earth,False,True,Taurus,True,0.9400594347284728,340.061540092047,-0.4630481280814786,117.58397322122332,0.9984323625898138,356.79138809366964,0.9996220282870956,358.4246358438904,0.9304036288276186,21.50217902726395,-0.0569770695393598,266.73368547154666,-0.4322176251685856,115.6083787441044,0.4444942497533772,296.39098555280304,-0.8778753813666647,151.38712446141162,-0.6051991422731995,127.24317336371242,-0.5863473421018757,125.89823068733855,123,102,21,,42.49442198252155,349.4517499984342,Cancer,103.6399601970319,False,False,Gemini,67.1234777467566,False,False,Capricorn,284.0765455874918,False,False,Aries,12.602021551893225,False,False,Aries,11.780772079093527,False,False
Rocky Marciano,1923-09-01 12:00:00,1969-08-31,45.9958932238193,accident,Virgo,Earth,False,False,Virgo,False,0.999997907561062,359.8827901520547,0.9656070542918024,344.92959362721666,0.9999924495108754,359.7773485915779,0.840953915992374,327.2409882968946,-0.306256132533639,107.83375181349015,0.815927666633365,324.67919099223514,-0.9328648006916586,201.114118093618,-0.9570866321051658,196.8461003014136,-0.1291939980719478,97.42301904221516,0.3048620027006177,72.25013814615444,-0.9838069752921296,190.32498459195003,244,243,1,,158.01234523805974,45.71141687952241,Aquarius,301.42672653674526,False,False,Capricorn,272.9931408741611,False,False,Virgo,150.7583169500062,True,False,Libra,198.75755718654108,False,False,Aries,20.448723323307682,False,False
Sonny Liston,1932-05-08 12:00:00,1970-12-30,38.64202600958248,overdose,Taurus,Earth,False,False,Aries,False,-0.6331171605386351,230.71952274273963,-0.6712965238426549,227.83278983578688,-0.3019445656100183,252.425564257648,-0.7868408757583613,141.89125876533137,-0.950588176013729,198.08663484291995,-0.2308345512494637,103.34621023582878,-0.1954505116607498,101.2710424250543,-0.9913212517746598,172.445934080849,0.0569952086190255,86.73264448720639,0.3502887677459876,69.49502154756735,0.8874892953303122,332.55942888489545,129,364,130,,47.664615182614455,77.95921501326976,Capricorn,296.07834748286535,False,False,Capricorn,272.2066889591806,False,False,Leo,120.3245721556964,False,False,Aries,22.587580122254938,False,False,Taurus,53.10344079836471,True,False
Babe Ruth,1895-02-06 12:00:00,1948-08-16,53.51950718685831,cancer,Aquarius,Air,False,False,Taurus,False,-0.9945036011056,186.01001940292468,-0.9622426523494152,195.7948102276997,-0.9930129998641508,173.22302008383687,-0.5793803695477313,125.4069729274654,-0.8754069612899128,151.09317600518725,-0.9915003655432988,172.52440358721682,0.3190120935802945,288.6031910168227,-0.769600729125918,219.68195179430845,-0.4687002015875839,117.9499568409848,0.4224014262207806,65.01370733815388,0.7095507487119314,44.80162524274084,37,229,173,athlete,317.49215445751355,92.1140687844172,Sagittarius,262.72063236044477,False,False,Sagittarius,253.08895870506169,False,False,Capricorn,275.59745341700966,False,False,Capricorn,285.40893672072724,False,False,Libra,188.90206706755157,False,False
Lou Gehrig,1903-06-19 12:00:00,1941-06-02,37.95208761122519,disease,Gemini,Air,False,False,Libra,True,0.9637682984729063,344.52958149569065,-0.8202166591236508,145.1064880448514,0.8928799949685579,26.762593006063213,0.6694579217248969,312.025240719128,-0.908927293485968,155.35752982477987,0.3535674905764718,69.2943252940504,-0.2165898643307149,102.50881787920986,-0.8957859283825,153.60955892834232,0.1435922398921261,81.74423258833752,0.7294809678143885,43.15710061144725,0.9698694842883542,345.89940474763324,170,153,17,athlete,87.0144215066421,11.232474956608133,Virgo,152.63544279002642,False,False,Leo,137.2717842092339,False,False,Scorpio,234.09921636838558,False,False,Taurus,42.316710721137405,False,False,Capricorn,291.3610142684837,False,False
Jackie Robinson,1919-01-31 12:00:00,1972-10-24,53.72758384668035,cardiac,Aquarius,Air,False,False,Pisces,False,-0.1633258082802156,260.6000089414024,-0.4072725787908048,114.03361722983716,0.4538083534871595,296.9882877758595,-0.9030904293156936,205.43268845135236,-0.7421194581202689,222.0877247833876,-0.9981063000045296,176.47335472721255,0.4100984151048181,294.2110172336717,-0.6050209466925323,232.7696508017916,-0.4368190011909366,115.90109634614882,0.0342098080250621,88.03953986400612,0.7572212845685229,40.78015893148103,31,298,98,athlete,310.574814916502,304.6879277013246,Aquarius,313.49498730477205,True,False,Capricorn,297.6899404694099,False,True,Leo,121.38676379633878,False,False,Cancer,112.22079120074777,False,False,Aries,0.11446484775890776,False,False
Mickey Mantle,1931-10-20 12:00:00,1995-08-13,63.81108829568789,cancer,Libra,Air,False,False,Scorpio,False,0.4090475470003202,294.1450172258917,0.808481932966626,36.05212377028141,0.6265836572252744,308.79851831277006,0.1894083276918276,280.918256901224,0.7793870840646973,321.2044916040819,-0.2898482299692793,106.84886999195815,0.4022775460313245,66.27936370042153,0.1837328049811435,280.58726113377463,-0.7217696053281851,136.2007762548386,-0.5829667567881488,125.6594801975286,-0.9006528319528428,205.7559877943031,293,225,68,athlete,206.13360136964275,320.202399893978,Scorpio,228.20686864848577,False,False,Scorpio,212.10359217328002,True,False,Cancer,108.18371867592457,False,False,Capricorn,291.242728507889,False,False,Taurus,52.37357191496809,False,False
Joe DiMaggio,1914-11-25 12:00:00,1999-03-08,84.27926078028747,cancer,Sagittarius,Fire,False,False,Sagittarius,False,-0.2600666322144379,105.07401590014072,-0.2729617159550892,254.15941750260367,-0.7777637247418165,141.05627771576044,-0.6685107927734419,131.95223086959135,0.878109945664529,331.4152010715983,0.6502755565623094,49.43761912043789,0.4983456029436814,299.89060619905297,0.993785543965264,6.390934337964552,-0.998521139415094,183.1164113944114,-0.9320489832592216,158.75650042424127,-0.9843952424487374,169.86479539015315,329,67,103,athlete,242.3877725745173,342.99103203761865,Aquarius,323.37219122729886,False,False,Aquarius,300.51108342325216,False,False,Virgo,166.2849737212703,False,False,Gemini,78.51824316292011,False,False,Pisces,344.33875332112643,False,True
Ted Williams,1918-08-30 12:00:00,2002-07-05,83.84394250513347,cardiac,Virgo,Earth,False,False,Scorpio,False,0.6018491280227204,307.00244679402306,0.7270288098508307,316.63788359179154,0.2636846307967857,285.28880799156224,0.9862025137315672,9.528800427583375,-0.2370354464336534,256.28836419275325,0.9691934333909008,14.258720547623511,0.5196465841408316,301.30854804657486,0.9985163718608664,3.121431940348316,-0.9991480877455928,182.3651892668006,-0.934696518273062,159.17917056871576,-0.9995494550279402,178.28002152814537,242,186,56,athlete,156.29129644131814,87.35431180173946,Sagittarius,266.48153508299004,False,False,Sagittarius,244.91833550278875,False,False,Cancer,96.84034328532081,False,False,Cancer,102.10257710959308,False,False,Aries,2.2961900694054287,False,False
Roberto Clemente,1934-08-18 12:00:00,1972-12-31,38.36824093086927,accident,Leo,Fire,True,True,Cancer,False,-0.7081279632860479,135.08280468561182,0.9974447465743994,355.9031775671227,-0.6036201051675544,127.12961093454484,-0.7052079754992271,134.84634852440956,-0.6201074906615516,128.32398443601943,0.032078522326094,88.16172069114742,-0.3505445824459204,110.520627820359,-0.988559159741648,171.32475956350788,0.0914763286687797,84.75145511256784,0.3537095004699585,69.28562663828268,0.9262194915291384,337.852968220458,230,366,136,,144.84307998745268,238.75401149363248,Cancer,96.45964388016533,False,False,Taurus,44.54896330908727,False,False,Sagittarius,262.3415422008682,False,False,Libra,201.78365642869383,False,False,Gemini,69.4576996654726,False,False
Thurman Munson,1947-06-07 12:00:00,1979-08-02,32.15058179329227,accident,Gemini,Air,False,True,Taurus,False,0.5918504196520615,53.7115701618542,0.4730082179951957,298.2297443326524,0.8765624274285769,28.76956882947374,0.3250615689101996,71.03069483679693,0.7307006915527607,43.054832298562175,-0.0377583940558563,267.83608899155945,0.7975531870761626,37.10291991016497,-0.8230806633143108,145.39437970895676,0.344322153268924,69.85957701782061,0.4166917217578772,65.3741024769482,-0.1411315729633123,98.11333077967402,158,214,56,,75.89593978177398,296.23274637067817,Aries,21.126303763602973,False,False,Pisces,345.31627151892616,False,False,Sagittarius,266.5670272309167,False,False,Gemini,65.74908821508541,False,False,Scorpio,212.8133426545013,False,False
Kobe Bryant,1978-08-23 12:00:00,2020-01-26,41.42368240930869,accident,Virgo,Earth,True,False,Libra,False,-0.913409726122246,155.98088706472544,0.3016047145754332,287.5540115205065,-0.9956321317931808,174.64288957742576,-0.8605938126121857,149.38332165213922,0.4445912034307172,63.60281295225468,-0.9660062807066224,165.0178208510098,-0.776595439331819,140.94990535850175,-0.984706867989936,169.9667673164945,-0.0236451026027575,91.35489085648312,-0.1456082938258826,98.37250571632204,0.1521599427111553,278.7521192046846,235,26,156,athlete,150.00215883625265,36.50099096992218,Capricorn,280.0612868726093,False,False,Sagittarius,247.10631207304664,False,False,Capricorn,295.14265307954645,False,False,Sagittarius,252.5534035150742,False,False,Taurus,39.72914550844095,False,True
Dale Earnhardt,1951-04-29 12:00:00,2001-02-18,49.80698151950719,accident,Taurus,Earth,False,False,Taurus,False,0.3670280360036117,291.5324449126447,0.7256486691569634,316.52283623598794,0.2953398951032261,287.17792008318975,0.4229180388642314,295.01895304149593,-0.9519397809733304,197.83550424499936,0.4936599669849421,60.41857419739869,-0.5247335151689911,238.34969464124663,-0.7068211246628741,225.02314163781847,-0.333979521106136,109.51049510081867,-0.4640310865316843,117.64753364174167,-0.447859533459259,116.60643655398768,119,49,70,,38.364385519113654,320.9238684731809,Pisces,334.0970974964684,False,False,Aquarius,311.126731901968,False,False,Sagittarius,246.90080908546778,False,False,Gemini,71.35728636237017,False,False,Capricorn,272.571174169544,False,False
Ayrton Senna,1960-03-21 02:35:00,1994-05-01,34.10814510609172,accident,Aries,Fire,False,True,Aquarius,False,0.761631378557745,40.39177154308883,0.961112204183273,16.031045001762777,0.5071305513899381,59.52711447978811,-0.0030420555861178,90.17429721495682,0.6113317841231201,52.31413795378956,0.6075065064789988,307.4094247062801,0.6030095263443364,52.91425546658991,-0.9330120335336368,158.9093124024033,0.2651183666895923,74.6260137178177,0.12416206648304,82.86763123619713,0.4964888155326665,60.23202748163504,81,121,40,,0.491222658180331,281.43876737878327,Aquarius,309.87684045297505,False,False,Capricorn,290.5392130245741,False,False,Sagittarius,265.6507292469468,False,False,Capricorn,274.86481356522523,False,True,Aquarius,329.6694847979185,False,False
Bruce Lee,1940-11-27 07:12:00,1973-07-20,32.64065708418891,disease,Sagittarius,Fire,False,True,Scorpio,False,-0.6058560795883966,232.7095300928028,-0.746585194696219,138.29543642362114,-0.305082293262653,252.2368850667789,0.3986155414888444,293.4916577805191,-0.9610444521837884,163.95490418127957,0.0160334769639962,270.9186899254594,0.6553010458780336,49.05751921022523,-0.8240330980456999,145.49058439115436,0.3832794432776168,67.46303254396867,0.5322409853060224,57.84300540825734,0.0239830221956991,88.62574228458993,332,201,131,,244.90703920822278,216.45341013609044,Scorpio,232.63981701984488,False,False,Scorpio,215.6268054401259,False,True,Virgo,153.1221590346738,False,False,Leo,146.63822604972435,False,False,Leo,121.32896298588882,False,False
Brandon Lee,1965-02-01 12:00:00,1993-03-31,28.15605749486653,accident,Aquarius,Air,False,False,Virgo,True,0.5246638864898066,58.35438098642368,-0.9029128508663083,154.54362994222612,0.6868662165557288,46.61744817398335,0.2204974395921417,77.26174831445184,0.345835822302298,290.232825811316,-0.7958983577677244,142.74019032171992,0.9901504444162024,351.95172030422765,-0.613974473989287,127.87744148246496,0.4832264970246331,61.10365747396881,0.3518989334512991,69.39649356795513,-0.9967495513786304,175.3790955229348,32,90,58,,312.43075347294837,310.32304827616815,Aquarius,312.7009799389221,True,True,Capricorn,293.20699116697455,False,False,Capricorn,284.595810468581,False,False,Aries,1.8476601172987892,False,False,Pisces,346.2024706826134,False,False
Jim Fixx,1932-04-23 12:00:00,1984-07-20,52.238193018480494,cardiac,Taurus,Earth,True,False,Aries,False,0.0901963343700909,84.82509784006061,-0.6510233552418156,130.61880297925987,-0.6252366790894553,128.6995611781277,0.6586443591077821,48.803434314964505,-0.8499081353267276,211.7983209183432,-0.7942864656451122,142.58791239131978,0.0932449496504167,275.3503144204569,-0.6463128621082943,229.7358191278388,-0.4061432353218889,113.96278800698852,-0.1617265350727493,99.30712471339164,0.3488318728207052,69.58411612267281,114,202,88,,33.107653753471006,249.95368123853052,Capricorn,294.393203121088,False,False,Capricorn,273.18443842952234,False,False,Cancer,115.14240892947667,False,False,Aries,15.753446814557064,False,False,Taurus,52.06564129098824,False,False
Florence Griffith Joyner,1959-12-21 12:00:00,1998-09-21,38.74880219028063,cardiac,Sagittarius,Fire,True,False,Sagittarius,False,-0.0099353143128452,269.43073905614017,0.8844651676836075,27.814223651685893,0.2551239217890115,284.780928220567,0.5337807229667181,302.26126077782897,-0.3840457409304354,247.41548853677324,-0.103233982933361,95.9254282801553,-0.4112327345363855,114.28229681004709,-0.979240734133335,168.30506521283186,0.1554620488270796,81.05640545537597,0.0081784155800741,89.5314060802923,0.8702665243573356,330.48962613003937,355,264,91,athlete,268.87238257073267,159.20734211979968,Capricorn,275.080218818011,True,False,Sagittarius,257.14962141434785,False,False,Sagittarius,242.65489556741062,False,False,Scorpio,233.31393587803808,False,False,Aquarius,323.8828435253339,False,False
Pat Tillman,1976-11-06 12:00:00,2004-04-22,27.45516769336071,homicide,Scorpio,Water,True,True,Scorpio,False,-0.9798685520735464,168.48387363478815,0.8970515631279583,26.226825257639238,-0.9395803743189138,159.98120475593618,-0.9968732166707832,175.4678972116118,-0.8588308040481679,210.81444198231108,-0.1984641130492379,101.44715890002698,0.7847109508219611,321.6939526464962,-0.4685993206440011,117.94341376130576,0.4601806371626196,62.60123569806351,0.355117086489123,69.1993794904015,-0.9879033416819594,188.92090889050428,311,113,167,,224.2067322496905,39.15090972435223,Virgo,168.11903621979306,False,False,Leo,139.5270127782072,False,False,Libra,209.6745096765332,False,False,Cancer,115.54770451215924,False,False,Aries,28.905210390699693,False,False
Jose Fernandez,1992-07-31 12:00:00,2016-09-25,24.150581793292265,accident,Leo,Fire,True,False,Gemini,False,0.5831968011432672,54.32429583361838,0.8338365040482684,326.4948807133674,0.8373814086632495,33.13537283842172,0.3318183773020708,70.62081919344749,-0.9017319296434064,205.61333617284103,0.9488448221926992,18.40566058635116,0.4318462032720702,295.5847820139675,-0.1423029126536619,98.18112786834166,0.601478671019344,53.02412677731655,0.5767326781376196,54.778936776997085,-0.2951218378568218,252.83515655557815,213,269,56,,128.5180199452587,152.5148728338543,Aquarius,301.9757412899125,False,False,Sagittarius,259.1992901209899,False,False,Gemini,65.00581539890516,False,False,Libra,188.26783434699294,False,False,Leo,132.6930447956346,True,False
