name,birth_date,event_year,event_type,age,prog_sun,prog_moon,natal_sun,natal_moon,sun_movement,moon_movement,mercury_movement,venus_movement,mars_movement,sun_sign_change,moon_sign_change,mercury_sign_change,venus_sign_change,mars_sign_change,hard_aspects,soft_aspects
Audrey Hepburn,1929-05-04,1969,marriage,40,81.6081579366585,157.8954000167335,43.15654978464771,336.98722819004155,38.45160815201079,180.90817182669196,15.744280616539413,14.325997533071249,22.276807240071733,True,True,False,True,True,5,6
Audrey Hepburn,1929-05-04,1982,divorce,53,94.01255837611812,317.3207248747619,43.15654978464771,336.98722819004155,50.85600859147041,340.33349668472033,14.365981099822378,25.621786623498696,29.888680479585318,True,True,False,True,True,8,4
Audrey Hepburn,1929-05-04,1993,death,64,104.50210308661975,108.20841728236834,43.15654978464771,336.98722819004155,61.345553301972046,131.2211890923268,23.131755946331054,36.26649563835029,36.44675193665013,True,True,False,True,True,7,7
Elizabeth Taylor,1932-02-27,1942,career,10,347.3216116667215,355.9634863592238,337.2960922844426,225.74349554052517,10.025519382278901,130.21999081869862,19.17749008661906,11.694521536602164,7.891492916643699,False,True,False,False,False,4,5
Elizabeth Taylor,1932-02-27,1950,marriage,18,355.3041503317138,91.96504015276847,337.2960922844426,225.74349554052517,18.00805804727122,226.2215446122433,33.79174284751849,20.880518793549555,14.189759649112034,False,True,True,True,False,4,8
Elizabeth Taylor,1932-02-27,1951,divorce,19,356.2992411815403,104.81323760384214,337.2960922844426,225.74349554052517,19.00314889709773,239.06974206331697,35.40708852035942,22.01627633807672,14.975672947615521,False,True,True,True,False,4,8
Elizabeth Taylor,1932-02-27,1952,marriage,20,357.2936951570897,118.06949320940153,337.2960922844426,225.74349554052517,19.99760287264712,252.32599766887637,36.949316659094336,23.148985795500792,15.761227905976057,False,True,True,True,False,4,5
Elizabeth Taylor,1932-02-27,1957,divorce,25,2.2565312485710725,190.41845334050024,337.2960922844426,225.74349554052517,24.960438964128514,324.67495779997506,43.30602522681875,28.763895059415994,19.68326160540437,True,True,True,True,False,4,4
Elizabeth Taylor,1932-02-27,1959,marriage,27,4.237654126289284,220.57962285668899,337.2960922844426,225.74349554052517,26.941561841846692,354.8361273161638,45.10212392701209,30.985868803792442,21.24942189310576,True,False,True,True,False,6,5
Elizabeth Taylor,1932-02-27,1964,divorce,32,9.181882226508817,290.82134680674073,337.2960922844426,225.74349554052517,31.885789942066253,65.07785126621556,47.463335726855746,36.47626483660943,25.158147734418435,True,True,True,True,False,6,4
Elizabeth Taylor,1932-02-27,1964,marriage,32,9.181882226508817,290.82134680674073,337.2960922844426,225.74349554052517,31.885789942066253,65.07785126621556,47.463335726855746,36.47626483660943,25.158147734418435,True,True,True,True,False,6,4
Elizabeth Taylor,1932-02-27,1974,divorce,42,19.03156606781429,52.0801771060279,337.2960922844426,225.74349554052517,41.73547378337173,186.33668156550272,43.867850470836174,47.1389813423296,32.940113660581915,True,True,True,True,True,7,4
Elizabeth Taylor,1932-02-27,1975,marriage,43,20.01345018675589,64.0137816005721,337.2960922844426,225.74349554052517,42.717357902313324,198.27028606004694,43.12803005106457,48.17827516059651,33.71529954823916,True,True,True,True,True,8,5
Elizabeth Taylor,1932-02-27,1976,divorce,44,20.99473473620991,76.07314281687336,337.2960922844426,225.74349554052517,43.69864245176734,210.32964727634817,42.37095828113337,49.212039657220146,34.48988308193418,True,True,True,True,True,5,6
Elizabeth Taylor,1932-02-27,2011,death,79,55.00425226349777,177.5755432548606,337.2960922844426,225.74349554052517,77.70815997905521,311.83204771433543,52.723730799730106,79.99299971785184,61.16132900204474,True,True,True,True,True,3,9
Katharine Hepburn,1907-05-12,1928,marriage,21,71.02053816835765,334.9400326078426,50.83651635791633,54.975124053514186,20.184021810441315,279.9649085543284,44.49202877071169,25.194641938443006,3.113890472243156,True,True,True,True,False,5,8
Katharine Hepburn,1907-05-12,1934,career,27,76.76343342168737,51.858126025378034,50.83651635791633,54.975124053514186,25.926917063771036,356.88300197186385,56.112388566839634,32.4239612252645,3.078359041009435,True,False,True,True,False,7,9
Katharine Hepburn,1907-05-12,1942,career,35,84.40971500982825,147.0665192530563,50.83651635791633,54.975124053514186,33.573198651911916,92.09139519954212,69.30266546710092,42.082673499888244,2.3256939654951907,True,True,True,True,False,8,5
Katharine Hepburn,1907-05-12,1981,career,74,121.6106223137359,309.4312884328143,50.83651635791633,54.975124053514186,70.77410595581958,254.45616437930013,82.90551077293688,89.51672532524512,352.64235636089586,True,True,True,True,False,7,6
Katharine Hepburn,1907-05-12,2003,death,96,142.68946263255327,230.92871757860388,50.83651635791633,54.975124053514186,91.85294627463693,175.9535935250897,86.79630825832135,116.56650921783766,351.64137277160046,True,True,True,True,False,8,5
Grace Kelly,1929-11-12,1951,career,22,251.59705312705756,284.9625047968341,229.35850940220848,349.19638188990626,22.23854372484908,295.7661229069278,34.92057184203051,27.559544110719997,15.848538301094635,True,True,True,True,True,8,4
Grace Kelly,1929-11-12,1954,career,25,254.64348177031826,320.5501874639264,229.35850940220848,349.19638188990626,25.284972368109777,331.35380557402016,39.62108587940068,31.32741862488828,18.04258387388026,True,True,True,True,True,9,1
Grace Kelly,1929-11-12,1956,marriage,27,256.67542204206313,344.71021838454465,229.35850940220848,349.19638188990626,27.31691263985465,355.5138364946384,42.755964033078186,33.839885848678676,19.50930598812937,True,False,True,True,True,9,3
Grace Kelly,1929-11-12,1982,death,53,283.15118452783446,329.2245299005058,229.35850940220848,349.19638188990626,53.792675125625976,340.0281480105995,81.85980231169688,66.5337157666223,38.867645126109494,True,True,True,True,True,4,5
Robert De Niro,1943-08-17,1968,career,25,167.51322463450146,305.3334868292049,143.34551751563183,341.8384714264525,24.16770711886963,323.4950154027524,21.557334781688127,348.93136254293023,13.408568435532437,True,True,True,False,True,7,2
Robert De Niro,1943-08-17,1976,career,33,175.30629795668435,60.161796800296855,143.34551751563183,341.8384714264525,31.96078044105252,78.32332537384434,18.483679734210142,345.21178982389563,16.988311127801076,True,True,True,False,True,9,3
Robert De Niro,1943-08-17,1976,marriage,33,175.30629795668435,60.161796800296855,143.34551751563183,341.8384714264525,31.96078044105252,78.32332537384434,18.483679734210142,345.21178982389563,16.988311127801076,True,True,True,False,True,9,3
Robert De Niro,1943-08-17,1988,divorce,45,187.06692959698267,206.2214629693831,143.34551751563183,341.8384714264525,43.72141208135085,224.38299154293063,7.376475929169402,344.108945054794,21.478891786669415,True,True,False,False,True,8,5
Robert De Niro,1943-08-17,1997,marriage,54,195.9394298333378,329.5542288308888,143.34551751563183,341.8384714264525,52.593912317705986,347.7157574044363,10.07080045770681,346.764277637009,23.990599557775873,True,True,False,False,True,8,4
Robert De Niro,1943-08-17,2018,divorce,75,216.81690791445317,242.13030245362953,143.34551751563183,341.8384714264525,73.47139039882134,260.29183102717707,42.316515703532104,0.7864965245059068,26.139499407138338,True,True,True,False,True,8,4
Al Pacino,1940-04-25,1969,career,29,63.1084606630927,280.34029884925354,35.0812846859093,258.8246508127957,28.027175977183397,21.515648036457833,55.24355904172937,20.304328332794142,18.823396996990112,True,True,True,True,True,3,6
Al Pacino,1940-04-25,1972,career,32,65.98790149461982,318.5661854022159,35.0812846859093,258.8246508127957,30.906616808710517,59.74153458942021,61.76389173843701,21.386276450648836,20.755323207950866,True,True,True,True,True,5,7
Al Pacino,1940-04-25,1974,career,34,67.90620896479467,342.6274135961143,35.0812846859093,258.8246508127957,32.82492427888537,83.8027627833186,66.01776402261453,21.953745743815745,22.04196542590971,True,True,True,True,True,9,3
Al Pacino,1940-04-25,2001,child,61,93.71194249681041,338.6111048370166,35.0812846859093,258.8246508127957,58.630657810901106,79.78645402422092,107.92795373874964,15.508343771009251,39.323914235665114,True,True,True,True,True,7,6
Jack Nicholson,1937-04-22,1969,career,32,62.884155317076406,234.01675827560442,31.936955396786747,177.00434190076885,30.94719992028966,57.01241637483557,353.7756512448419,358.6119654108995,351.53043171936963,True,True,False,False,True,6,9
Jack Nicholson,1937-04-22,1975,career,38,68.63975827873568,306.1004853963384,31.936955396786747,177.00434190076885,36.70280288194894,129.09614349556955,355.22705146417303,1.964821169879798,349.4758093275325,True,True,False,False,True,7,4
Jack Nicholson,1937-04-22,1983,career,46,76.30075912336083,57.005209494887744,31.936955396786747,177.00434190076885,44.36380372657409,240.0008675941189,1.0434395119182298,7.512195084684819,347.08388325397374,True,True,False,True,True,6,8
Jack Nicholson,1937-04-22,1997,career,60,89.6741812587115,242.74378505543996,31.936955396786747,177.00434190076885,57.737225861924756,65.73944315467111,20.013707796042148,19.273082591111837,344.625336311641,True,True,True,True,True,6,4
Meryl Streep,1949-06-22,1976,career,27,116.30546329455142,38.200865219449334,90.55815335259574,42.36034479227498,25.747309941955677,355.84052042717434,37.357085865364965,32.90335535148482,18.641792482838838,False,False,True,True,False,5,3
Meryl Streep,1949-06-22,1978,marriage,29,118.21474822586279,62.671598690368135,90.55815335259574,42.36034479227498,27.656594873267053,20.311253898093156,41.55086000555741,35.33195629377174,19.99610433952104,False,True,True,True,False,6,2
Meryl Streep,1949-06-22,1979,career,30,119.16973080922453,75.3758173796901,90.55815335259574,42.36034479227498,28.611577456628794,33.015472587415125,43.667851595293854,36.54581617629732,20.671920670822004,False,True,True,True,False,7,2
Meryl Streep,1949-06-22,1982,career,33,122.03598323615164,115.76781896996388,90.55815335259574,42.36034479227498,31.4778298835559,73.4074741776889,50.038684311568446,40.185492224044125,22.693884555369706,True,True,True,True,True,6,2
Meryl Streep,1949-06-22,2011,career,62,149.85050845659973,138.49289409215157,90.55815335259574,42.36034479227498,59.29235510400399,96.13254929987659,102.43594063933789,75.15316171293465,41.80229348535539,True,True,True,True,True,5,6
Tom Hanks,1956-07-09,1980,career,24,130.11367607768355,74.10537536235695,107.19846520057689,125.4416500796878,22.91521087710666,308.66372528266913,48.91795138451454,5.93936841072167,5.967497512753596,True,True,True,False,False,8,4
Tom Hanks,1956-07-09,1978,marriage,22,128.19953297067377,46.336472780012045,107.19846520057689,125.4416500796878,21.00106777009688,280.89482270032426,45.23993616858888,4.809422697991039,5.718669645520322,True,True,True,False,False,6,6
Tom Hanks,1956-07-09,1987,divorce,31,136.8229383186217,178.4794488420014,107.19846520057689,125.4416500796878,29.62447311804482,53.0377987623136,60.9471326406657,10.514493672164434,6.416945935507783,True,True,True,True,False,6,5
Tom Hanks,1956-07-09,1988,marriage,32,137.78247163490732,192.53987998492994,107.19846520057689,125.4416500796878,30.584006434330433,67.09822990524214,62.56022705077751,11.237091606582453,6.426616850704249,True,True,True,True,False,6,5
Tom Hanks,1956-07-09,1988,career,32,137.78247163490732,192.53987998492994,107.19846520057689,125.4416500796878,30.584006434330433,67.09822990524214,62.56022705077751,11.237091606582453,6.426616850704249,True,True,True,True,False,6,5
Tom Hanks,1956-07-09,1994,career,38,143.54523439146445,268.26518076664297,107.19846520057689,125.4416500796878,36.34676919088756,142.82353068695517,71.69131653390627,15.877622508250994,6.200705845674349,True,True,True,True,False,9,5
Denzel Washington,1954-12-28,1977,career,23,299.65934990860853,259.34327983049366,276.22582003501066,312.6710775330051,23.433529873597877,306.6722022974886,37.616821179427404,19.59776941427691,16.508585209134367,False,True,True,True,True,8,2
Denzel Washington,1954-12-28,1983,marriage,29,305.7648009715226,335.4678712514551,276.22582003501066,312.6710775330051,29.53898093651196,22.796793718450033,46.066792911243965,25.59684196232743,20.800125654449232,True,True,True,True,True,6,3
Denzel Washington,1954-12-28,1989,career,35,311.8602200843282,58.792121826078024,276.22582003501066,312.6710775330051,35.63440004931755,106.12104429307294,51.18724502079232,31.821012671062107,25.080953734972923,True,True,True,True,True,7,2
Denzel Washington,1954-12-28,2001,career,47,324.0125992086556,219.68776083536417,276.22582003501066,312.6710775330051,47.78677917364496,267.01668330235907,44.52790840915469,44.78767397767578,33.59756067980379,True,True,True,True,True,8,3
Morgan Freeman,1937-06-01,1967,career,30,98.77117829132334,2.363334910703049,70.11707655341019,325.6882279015608,28.65410173791315,36.67510700914221,42.34549678257062,25.361927422466017,355.4971186328621,True,True,True,True,False,9,4
Morgan Freeman,1937-06-01,1967,marriage,30,98.77117829132334,2.363334910703049,70.11707655341019,325.6882279015608,28.65410173791315,36.67510700914221,42.34549678257062,25.361927422466017,355.4971186328621,True,True,True,True,False,9,4
Morgan Freeman,1937-06-01,1979,divorce,42,110.21578898570019,173.04062802090365,70.11707655341019,325.6882279015608,40.09871243229,207.35240011934283,68.06599807367131,37.516311611584385,357.00510286543425,True,True,True,True,False,8,9
Morgan Freeman,1937-06-01,1984,marriage,47,114.98542007581486,233.9367039050626,70.11707655341019,325.6882279015608,44.86834352240467,268.24847600350176,78.18789145211304,42.77474081300457,358.1401955350024,True,True,True,True,False,10,5
Morgan Freeman,1937-06-01,2010,divorce,73,139.86129700764593,218.23867451471233,70.11707655341019,325.6882279015608,69.74422045423574,252.5504466131515,119.12329592675746,71.44768372033711,7.747737654080851,True,True,True,True,True,7,4
Morgan Freeman,1937-06-01,1989,career,52,119.75678878023277,294.0875583482047,70.11707655341019,325.6882279015608,49.63971222682258,328.3993304466439,87.60572588878745,48.127905048066125,359.5367288502052,True,True,True,True,False,9,6
Harrison Ford,1942-07-13,1973,career,31,140.08600945527465,156.04561832774266,110.43801085090111,110.26869990358053,29.64799860437354,45.77691842416213,59.86334145907311,37.21726088533801,19.46332377430892,True,True,True,True,True,6,5
Harrison Ford,1942-07-13,1977,career,35,143.93093620619197,208.33416298403736,110.43801085090111,110.26869990358053,33.492925355290865,98.06546308045684,67.06153772511804,42.077683158861774,21.99748278740074,True,True,True,True,True,4,4
Harrison Ford,1942-07-13,1964,marriage,22,131.4535956552435,47.352934612443406,110.43801085090111,110.26869990358053,21.015584804342396,297.0842347088629,42.264653601256086,26.327151038066958,13.781928611120009,True,True,True,True,True,7,7
Harrison Ford,1942-07-13,1979,divorce,37,145.85519121315596,235.9512443695348,110.43801085090111,110.26869990358053,35.417180362254854,125.68254446595428,70.51542939983476,44.51235294441048,23.266655275114005,True,True,True,True,True,6,6
Harrison Ford,1942-07-13,1983,marriage,41,149.70741368213808,293.6500383310224,110.43801085090111,110.26869990358053,39.269402831236974,183.3813384274419,77.14082422815137,49.39055094173828,25.809228106308865,True,True,True,True,True,5,4
Harrison Ford,1942-07-13,2004,divorce,62,170.0495171400798,205.06490912189278,110.43801085090111,110.26869990358053,59.61150628917868,94.79620921831226,105.62485239461905,75.19445008462483,39.264916529628806,True,True,True,True,True,7,8
Harrison Ford,1942-07-13,2010,marriage,68,175.90202886992876,289.48677220653275,110.43801085090111,110.26869990358053,65.46401801902765,179.21807230295224,111.16115842228318,82.61945561698676,43.14596447635665,True,True,True,True,True,10,6
Leonardo DiCaprio,1974-11-11,1991,career,17,245.48340304885875,46.33105775069092,228.3274971153772,191.05819375299558,17.155905933481534,215.27286399769534,24.14087916496257,21.351986369271145,11.695637755644327,True,True,True,True,False,9,5
Leonardo DiCaprio,1974-11-11,1997,career,23,251.5623957333406,130.9595957632113,228.3274971153772,191.05819375299558,23.23489861796338,299.90140201021575,33.497658037294656,28.888921049081546,15.869711940728052,True,True,True,True,False,6,3
Leonardo DiCaprio,1974-11-11,2004,career,30,258.6710144110531,228.10567814549242,228.3274971153772,191.05819375299558,30.343517295675866,37.04748439249684,44.44222857562346,37.683226223048166,20.771696880037524,True,True,True,True,True,4,3
Leonardo DiCaprio,1974-11-11,2015,career,41,269.8663882411688,3.12611639664832,228.3274971153772,191.05819375299558,41.538891125791594,172.06792264365274,61.76005015805708,51.50150580496842,28.542788187236226,True,True,True,True,True,4,5
Brad Pitt,1963-12-18,1991,career,28,294.136788558586,298.810596542597,265.6073325009538,289.7694729218224,28.52945605763216,9.041123620774613,348.6516017394637,34.573556314375196,21.742242970691052,True,False,False,True,True,5,1
Brad Pitt,1963-12-18,1995,career,32,298.21136969484525,350.6469643998328,265.6073325009538,289.7694729218224,32.60403719389143,60.87749147801043,349.5675062365862,39.473479586492374,24.881562927594302,True,True,False,True,True,4,4
Brad Pitt,1963-12-18,2000,marriage,37,303.2993395751678,60.264118351350916,265.6073325009538,289.7694729218224,37.69200707421396,130.49464542952853,352.9593348923515,45.57754085283011,28.81318083008955,True,True,False,True,True,3,3
Brad Pitt,1963-12-18,2005,divorce,42,308.3804539006322,132.27760199734206,265.6073325009538,289.7694729218224,42.77312139967836,202.50812907551966,357.9301492290088,51.65460029497439,32.751732817967934,True,True,False,True,True,6,6
Brad Pitt,1963-12-18,2014,marriage,51,317.51023568205494,246.36413006829224,265.6073325009538,289.7694729218224,51.902903181101124,316.59465714646984,9.118701237345078,62.514997438274804,39.85483585768117,True,True,False,True,True,5,4
Brad Pitt,1963-12-18,2016,divorce,53,319.5363620237691,270.17028686383884,265.6073325009538,289.7694729218224,53.929029522815256,340.40081394201644,11.8649182066776,64.91358645075275,41.43528882639714,True,False,False,True,True,6,2
George Clooney,1961-05-06,1994,career,33,77.08094353246531,15.660634402315047,45.34738643358142,295.0170728129058,31.733557098883892,80.64356158940927,48.51104455496999,18.90797072056318,17.91007834058128,True,True,True,True,False,8,2
George Clooney,1961-05-06,2000,career,39,82.81761084230888,93.15270389048834,45.34738643358142,295.0170728129058,37.47022440872746,158.13563107758256,50.13975667391333,24.20554650651428,21.325731097610614,True,True,True,True,False,6,1
George Clooney,1961-05-06,1989,marriage,28,72.29596156910557,305.57478516754475,45.34738643358142,295.0170728129058,26.948575135524152,10.557712354638966,45.15840264499935,14.782393145346276,15.097829630946123,True,True,True,False,False,9,3
George Clooney,1961-05-06,1993,divorce,32,76.12428321541599,2.0461649992143296,45.34738643358142,295.0170728129058,30.776896781834566,67.02909218630856,47.98007497748292,18.059866194057008,17.345123647183343,True,True,True,True,False,7,5
George Clooney,1961-05-06,2014,marriage,53,96.17685374390405,270.5985771368477,45.34738643358142,295.0170728129058,50.82946731032263,335.58150432394194,44.89316067442599,37.653522990524735,29.452224413595943,True,False,True,True,False,4,1
Johnny Depp,1963-06-09,1984,career,21,97.8562242984951,204.52324711672546,77.80879241227399,280.6836311153853,20.04743188622112,283.8396160013401,27.55567121908971,25.536446501430923,11.301594226989494,True,True,True,True,False,5,6
Johnny Depp,1963-06-09,1990,career,27,103.5747450041128,277.1441893086637,77.80879241227399,280.6836311153853,25.76595259183881,356.4605581932784,39.5033052752188,32.85554587502269,14.69023642064542,True,False,True,True,False,6,6
Johnny Depp,1963-06-09,1999,child,36,112.15431989220909,39.22556296721653,77.80879241227399,280.6836311153853,34.3455274799351,118.54193185183124,58.78686021126362,43.85816418774147,19.8873315771512,True,True,True,True,False,3,8
Johnny Depp,1963-06-09,2015,marriage,52,127.43578284787122,248.31550030788472,77.80879241227399,280.6836311153853,49.626990435597236,327.6318691924994,89.81922861451991,63.49428207116731,29.447086821927996,True,True,True,True,True,4,6
Johnny Depp,1963-06-09,2017,divorce,54,129.34852584700474,272.8794160000772,77.80879241227399,280.6836311153853,51.53973343473075,352.1957848846919,93.20088995980069,65.95497493598864,30.66863275663175,True,False,True,True,True,6,4
Johnny Depp,1963-06-09,2022,crisis,59,134.1342481085712,339.23970753161024,77.80879241227399,280.6836311153853,56.32545569629721,58.556076416224926,101.16848752222137,72.11287268582709,33.74655141537272,True,True,True,True,True,4,5
Tom Cruise,1962-07-03,1983,career,21,121.22561742249172,37.10961695297079,101.19528184287984,120.6185605405391,20.030335579611886,276.4910564124317,35.729497357947,24.054836243698475,14.698441611008,True,True,True,True,True,7,6
Tom Cruise,1962-07-03,1986,career,24,124.09232472190868,77.99271093846994,101.19528184287984,120.6185605405391,22.897042879028845,317.37415039793086,42.07859595420072,27.421287535805646,16.753212523366408,True,True,True,True,True,9,5
Tom Cruise,1962-07-03,1987,marriage,25,125.04843282914304,91.13936922069209,101.19528184287984,120.6185605405391,23.853150986263202,330.520808680153,44.189030014010456,28.53899618175737,17.435473131627354,True,True,True,True,True,8,2
Tom Cruise,1962-07-03,1990,divorce,28,127.91823571306495,129.2059464680381,101.19528184287984,120.6185605405391,26.72295387018511,8.587385927499,50.449922382583324,31.87793854633344,19.473939098708364,True,False,True,True,True,7,3
Tom Cruise,1962-07-03,1990,marriage,28,127.91823571306495,129.2059464680381,101.19528184287984,120.6185605405391,26.72295387018511,8.587385927499,50.449922382583324,31.87793854633344,19.473939098708364,True,False,True,True,True,7,3
Tom Cruise,1962-07-03,2001,divorce,39,138.4578881520764,263.2281166917941,101.19528184287984,120.6185605405391,37.26260630919657,142.60955615125505,71.77248704646875,43.90976541092104,26.83639422302884,True,True,True,True,True,5,6
Tom Cruise,1962-07-03,2006,marriage,44,143.25860271059014,334.2405854105335,101.19528184287984,120.6185605405391,42.0633208677103,213.62202486999445,80.46842507734063,49.247024816346084,30.123286865872736,True,True,True,True,True,5,4
Tom Cruise,1962-07-03,2012,divorce,50,149.0318260684738,61.5037464196715,101.19528184287984,120.6185605405391,47.83654422559397,300.8851858791324,90.10120797712126,55.51984164348383,34.0169705801082,True,True,True,True,True,5,5
Will Smith,1968-09-25,1990,career,22,204.5813416642807,152.63159760443844,182.87303316009127,228.7290463019629,21.708308504189432,283.90255130247556,351.2966663080847,26.926657590024035,13.695966003915032,False,True,False,True,False,8,4
Will Smith,1968-09-25,1992,marriage,24,206.5691840553211,179.82402002821306,182.87303316009127,228.7290463019629,23.696150895229835,311.09497372625015,349.3422143444974,29.368480754618105,14.932100718325756,False,True,False,True,False,7,2
Will Smith,1968-09-25,1995,divorce,27,209.55538822949507,223.38033271615316,182.87303316009127,228.7290463019629,26.682355069403798,354.6512864141903,347.5691791283816,33.02925887553792,16.78318996262385,False,False,False,True,False,7,3
Will Smith,1968-09-25,1997,marriage,29,211.5489663330035,253.17441915682065,182.87303316009127,228.7290463019629,28.675933172912238,24.445372854857737,347.3093816081698,35.46834795942601,18.015113448267016,True,True,False,True,False,7,3
Will Smith,1968-09-25,1998,child,30,212.5465121243387,267.907621125339,182.87303316009127,228.7290463019629,29.673478964247437,39.178574823376096,347.45879609170714,36.68738821609321,18.63040136517415,True,True,False,True,False,7,7
Will Smith,1968-09-25,2022,crisis,54,236.6310723549557,216.57721198798578,182.87303316009127,228.7290463019629,53.75803919486444,347.84816568602287,17.90977569174683,65.79985568001547,33.256736880513955,True,False,True,True,True,6,4
Heath Ledger,1979-04-04,1999,career,20,33.491772751525986,3.375681083873941,13.900161086731185,102.30029269544535,19.5916116647948,261.07538838842856,10.256437400391576,24.005501288267965,15.493738519389524,True,True,True,True,True,9,5
Heath Ledger,1979-04-04,2005,child,26,39.33055394317522,85.41712444526877,13.900161086731185,102.30029269544535,25.430392856444033,343.1168317498234,17.631881043157705,31.237312312668962,20.094616345470627,True,True,True,True,True,8,3
Heath Ledger,1979-04-04,2007,crisis,28,41.27255054780221,110.23942956897939,13.900161086731185,102.30029269544535,27.372389461071027,7.939136873534039,20.388953222950647,33.649827202099516,21.62242890057854,True,False,True,True,True,8,5
Heath Ledger,1979-04-04,2008,death,29,42.242708145013204,122.27238612496821,13.900161086731185,102.30029269544535,28.34254705828202,19.972093429522857,21.819723671483473,34.856391933256816,22.38518043272154,True,True,True,True,True,7,5
Keanu Reeves,1964-09-02,1989,career,25,184.1404433422251,75.88146153354243,159.77379466267843,107.52387051942338,24.36664867954667,328.35759101411907,10.036036462991405,26.420266547229545,15.46699711501148,True,True,False,True,True,3,4
Keanu Reeves,1964-09-02,1994,career,30,189.0548831577314,145.96733516770865,159.77379466267843,107.52387051942338,29.281088495052984,38.44346464828527,18.742156862138643,32.02377853397465,18.459609933106336,True,True,False,True,True,4,2
Keanu Reeves,1964-09-02,1999,career,35,193.98456030402147,212.50705278226664,159.77379466267843,107.52387051942338,34.210765641343045,104.98318226284326,27.67217268181375,37.70689316696982,21.413766200912917,True,True,True,True,True,4,1
Keanu Reeves,1964-09-02,1999,crisis,35,193.98456030402147,212.50705278226664,159.77379466267843,107.52387051942338,34.210765641343045,104.98318226284326,27.67217268181375,37.70689316696982,21.413766200912917,True,True,True,True,True,4,1
Keanu Reeves,1964-09-02,2014,career,50,208.85272757780677,42.79349049916179,159.77379466267843,107.52387051942338,49.07893291512835,295.2696199797384,53.294005599946104,55.151222043707975,30.0206308518177,True,True,True,True,True,3,9
Julia Roberts,1967-10-28,1988,career,21,234.9615906973803,63.78606165676511,213.88623857441684,142.5070894667807,21.075352122963466,281.2789721899844,351.5968041234387,20.691422823422386,15.77751893441058,False,True,False,True,False,6,5
Julia Roberts,1967-10-28,1990,career,23,236.97881831122402,87.98410926600003,213.88623857441684,142.5070894667807,23.09257973680718,305.4770197992193,353.7911845531736,22.822508279596832,17.30184031572196,False,True,False,True,False,7,5
Julia Roberts,1967-10-28,1993,marriage,26,240.00811093636904,125.60517010923847,213.88623857441684,142.5070894667807,26.1218723619522,343.0980806424578,357.55357251904746,26.058997964638138,19.59419171022705,True,False,False,True,False,6,3
Julia Roberts,1967-10-28,1995,divorce,28,242.02993223140015,151.96899125142141,213.88623857441684,142.5070894667807,28.143693656983316,9.461901784640702,0.27902859412978387,28.241329140512875,21.12616532942718,True,True,False,True,False,3,5
Julia Roberts,1967-10-28,2002,marriage,35,249.12019889642644,253.84153886428933,213.88623857441684,142.5070894667807,35.23396032200961,111.33444939750862,10.536679080296722,36.01577154363932,26.510484167553045,True,True,False,True,True,5,3
Nicole Kidman,1967-06-20,1989,career,22,109.584856858276,172.9014349352916,88.60370626653707,247.74624164411634,20.981150591738924,285.15519329117524,353.9418782565462,18.79648847564127,7.952351794465443,True,True,False,True,False,9,3
Nicole Kidman,1967-06-20,1990,marriage,23,110.53865402296579,187.01639641977243,88.60370626653707,247.74624164411634,21.934947756428713,299.2701547756561,353.4074831154025,19.50831006441888,8.390339559699612,True,True,False,True,False,9,4
Nicole Kidman,1967-06-20,2001,divorce,34,121.03368493176608,337.20595055521494,88.60370626653707,247.74624164411634,32.429978665229,89.4597089110986,352.2981250469321,26.0912641920157,13.558653970151141,True,True,False,True,True,7,2
Nicole Kidman,1967-06-20,2006,marriage,39,125.81061558581985,37.177940142665726,88.60370626653707,247.74624164411634,37.20690931928277,149.4316984985494,355.50771255917175,28.149173690038253,16.09856594542208,True,True,False,True,True,8,3
Nicole Kidman,1967-06-20,2008,child,41,127.72337029128768,61.13677129508785,88.60370626653707,247.74624164411634,39.119664024750605,173.3905296509715,357.4646376224947,28.771975289039688,17.145030744740723,True,True,False,True,True,8,4
Cate Blanchett,1969-05-14,1997,career,28,80.3721852204061,41.81079389180332,53.50343973900913,32.367676758670534,26.868745481396964,9.443117133132787,351.87735336419433,20.50135331951894,351.42191749668007,True,False,False,True,False,5,2
Cate Blanchett,1969-05-14,1997,marriage,28,80.3721852204061,41.81079389180332,53.50343973900913,32.367676758670534,26.868745481396964,9.443117133132787,351.87735336419433,20.50135331951894,351.42191749668007,True,False,False,True,False,5,2
Cate Blanchett,1969-05-14,2001,child,32,84.1949784774525,90.0656310381809,53.50343973900913,32.367676758670534,30.691538738443363,57.69795427951036,352.7354416083732,24.201636172327575,350.2114866023633,True,True,False,True,False,6,2
Cate Blanchett,1969-05-14,2004,career,35,87.06026388458305,125.64079606771907,53.50343973900913,32.367676758670534,33.55682414557392,93.27311930904852,354.16791051723044,27.055163444322012,349.39328715066586,True,True,False,True,False,5,3
Cate Blanchett,1969-05-14,2013,career,44,95.64595904552566,242.4668842273422,53.50343973900913,32.367676758670534,42.142519306516526,210.09920746867166,2.2521006426691343,35.952214255117674,347.54779447457497,True,True,False,True,False,3,4
Jennifer Lawrence,1990-08-15,2010,career,20,161.70265330460109,334.44283145417177,142.40538329942714,76.81989881348355,19.297270005173942,257.6229326406882,359.40006656479335,24.555456827674888,10.568513386273281,True,True,False,False,True,6,4
