name,birth_date,death_date,age_at_death,cause,sun_sign,sun_element,sun_saturn_hard,moon_saturn_hard,mars_sign,sun_neptune_aspect,cos_return_Sun,angle_return_Sun,cos_return_Moon,angle_return_Moon,cos_return_Mercury,angle_return_Mercury,cos_return_Venus,angle_return_Venus,cos_return_Mars,angle_return_Mars,cos_return_Jupiter,angle_return_Jupiter,cos_return_Saturn,angle_return_Saturn,cos_return_Uranus,angle_return_Uranus,cos_return_Neptune,angle_return_Neptune,cos_return_Pluto,angle_return_Pluto,cos_return_North Node,angle_return_North Node,birth_doy,death_doy,days_from_birthday
Joan Bennett,1910-02-27 12:00:00,1990-12-07,80.77207392197126,cardiac,Pisces,Water,False,True,Taurus,False,0.12342818175970847,277.0899943126934,0.6448350679035716,310.1533105543184,0.8048354333483022,323.59436521422884,0.6184842506333186,308.20553071720343,0.9817287426357002,10.96946212243656,0.5035627968586793,300.2359940103563,0.04449792199550323,272.5503852548993,0.9640765359071538,344.5959295379268,-0.9980850934531729,176.45365690723256,-0.8080757458814782,143.90835039268438,-0.5341865061252337,237.7112409310185,58,341,82
Mary Astor,1906-05-03 12:00:00,1987-09-25,81.39356605065024,cardiac,Taurus,Earth,False,True,Gemini,False,-0.763319112218127,139.757683725243,0.5452288838038589,56.95969386350981,-0.9831326073916061,190.538382435575,-0.6320494655330845,129.20149076421234,-0.3114624209678125,108.1473848853133,0.736718944370414,317.45266491817983,0.05067575763312327,272.90475119100245,0.9642622167553164,344.6360322230429,-0.9987140700098149,177.09401851417408,-0.7328229025101233,137.1235729283884,-0.6985900462739113,225.686007609638,123,268,145
Olivia de Havilland,1916-07-01 12:00:00,2020-07-26,104.06570841889118,natural,Cancer,Water,True,True,Virgo,False,0.9087058250959203,24.672885634152436,0.005515033906769266,89.68401023142043,0.8925105964908915,26.809557338838985,0.9185831079602942,336.71981315570264,-0.8812236455263132,208.20967485045713,-0.17482004758409306,259.9318138372609,-0.986025708862343,189.58980046555808,0.150105911961881,81.36693564048153,-0.6539199682344167,229.16219312668667,-0.9366667636008938,200.5008876462328,-0.8402287001159264,147.16427767212892,183,208,25
Joan Fontaine,1917-10-22 12:00:00,2013-12-15,96.145106091718,natural,Libra,Air,False,False,Leo,False,0.5713193601588098,55.15771991518068,-0.7465847768622795,138.2954004391343,0.5635065063068702,55.70135540919631,0.6947989438473006,45.98880220164071,0.7665138856054146,39.95813735280501,0.7937425109062557,37.46335652942777,-0.09219513663780367,95.28990432921265,0.6590492053409976,48.77259995917859,-0.8999193291128716,205.85253456576618,-0.9958817721038234,185.20166015474683,0.5055293487795568,300.36649802031275,295,349,54
Ida Lupino,1918-02-04 12:00:00,1995-08-03,77.48939082819986,cardiac,Aquarius,Air,True,True,Libra,False,-0.9973380270184753,175.81846401165237,0.9691507317761183,345.7313493659567,-0.9002716029189748,205.8062087754164,-0.9510357678788117,161.99615337050724,0.9964862963489731,4.8044916437348775,-0.9976539218906256,183.9254893894564,-0.7276326337452611,223.31170519660517,0.9047575606772383,334.7906503297462,-0.9789876450524394,168.2337410096997,-0.8096904369645435,144.06569729057372,0.517920024962889,301.19283402014617,35,215,180
Ann Sothern,1909-01-22 12:00:00,2001-03-15,92.13963039014374,cardiac,Aquarius,Air,False,False,Sagittarius,False,0.6003567099121101,53.1045506145519,0.5113872690063673,300.7562792879129,0.9887674919250313,8.595741723234994,-0.15173497572153347,98.72748434363541,0.9949373063894659,5.767821984905424,-0.15148924887397885,261.28675942467896,0.6296169734697775,50.97813081616872,0.8206287853571613,34.85221280221032,-0.9228164254149491,202.65863954558228,-0.9879880395526719,171.11044001389774,0.9519213496685626,17.838951806522388,22,74,52
Donna Reed,1921-01-27 12:00:00,1986-01-14,64.96098562628337,cancer,Aquarius,Air,False,True,Pisces,False,0.97434038486695,346.9924425852541,-0.9818103365051571,169.05513334262733,0.8544977696980287,328.7042947607323,0.4927345281077332,299.5204731879741,-0.47558189548142277,241.60275605350333,-0.8925783284240998,153.19904821176644,0.3061707667432414,72.17138609641569,0.2790848963503849,286.20559606432977,-0.7832732374175305,141.56125469157354,-0.4979338842352567,119.86340076386334,-0.9981279028329447,183.50646574025225,27,14,13
June Allyson,1917-10-07 12:00:00,2006-07-08,88.74743326488706,disease,Libra,Air,False,False,Leo,False,0.04460683445626859,272.5566316816312,-0.8928300141669362,153.23104810509255,0.568092586160968,304.6173228070324,-0.9239146961142704,202.49473468304745,0.9946267543009686,5.942246126285511,-0.8438021446133679,147.54382181485684,0.9997511072137686,358.7216411184372,0.9094183340768905,24.5749070297627,-0.9763966085203232,192.47334087392818,-0.9827423584356156,169.3400562517147,0.11415841243390305,83.44491404121845,280,189,91
Gloria DeHaven,1925-07-23 12:00:00,2016-07-30,91.01711156741958,cardiac,Leo,Fire,True,False,Leo,False,0.9910921588551996,7.653265422518643,0.44269569879343734,296.2760042292128,0.9986911883348574,2.931727411333128,0.9995040396679856,358.19540789795695,-0.2030522651221002,101.71550420872288,-0.4094964741252094,245.826791980712,0.8462073704636249,32.19847269287612,0.8726262956510528,29.23471870826745,-0.9395375372709207,200.02596368484723,-0.9992971714943955,182.1482645082317,0.7710296431902575,39.55355984467619,204,212,8
Esther Williams,1921-08-08 12:00:00,2013-06-06,91.82477754962355,natural,Leo,Fire,False,False,Leo,True,0.508609350825856,300.5712436206118,-0.8407443707377279,212.78119299795716,0.9320755730413612,338.7607054761664,0.9998612453113411,0.9544792374029925,0.5158821074944165,301.05643452234364,0.09885215146526616,275.6730760960848,0.7333041856403125,42.835884422395964,0.8357886683114625,33.30195074862178,-0.9283865798220177,201.81530703160985,-0.9996237654924165,181.57173947367167,0.9140376558739227,23.930571002769256,220,157,63
Jane Powell,1929-04-01 12:00:00,2021-09-16,92.45722108145107,natural,Aries,Fire,False,True,Cancer,False,-0.9540955604045553,162.57228403110565,0.901718128758614,25.615165259323646,-0.9093238083919063,204.5879265172166,-0.9996776979311716,178.54527520222908,0.139133577395086,82.00228678191853,0.18533801705054107,280.68084016066354,0.7995860883202836,36.9094051416497,0.7995167518479565,36.91601969850431,-0.9221929327674749,202.75119102855137,-0.9897553701602834,188.2083757679255,0.979233144325056,11.697079943059364,91,259,168
