date,sum_p,count_p,sum_t,count_t,avg_prcp,avg_tmax
1904-01-23,85621.0,3413.0,85275.0,2635.0,25.086727219455025,32.36242884250474
1904-01-24,28532.0,3382.0,14618.0,2606.0,8.436428149024247,5.609363008442057
1904-01-25,40913.0,3376.0,-37676.0,2629.0,12.118779620853081,-14.330924305819703
1904-01-26,86434.0,3405.0,-19904.0,2643.0,25.384434654919236,-7.530836171017783
1904-01-27,41048.0,3381.0,-19171.0,2641.0,12.140786749482402,-7.258992805755396
1904-01-28,50971.0,3395.0,-24913.0,2644.0,15.013549337260677,-9.422465960665658
1904-01-29,48655.0,3393.0,12682.0,2649.0,14.339817270851754,4.787466968667422
1904-01-30,29545.0,3401.0,86856.0,2649.0,8.687150837988828,32.78822197055493
1904-01-31,31499.0,3384.0,87698.0,2615.0,9.30821513002364,33.536520076481835
1904-02-01,32830.0,3414.0,87490.0,2657.0,9.616285881663737,32.92811441475348
1904-02-02,26097.0,3403.0,85943.0,2668.0,7.668821627975316,32.21251874062968
1904-02-03,23855.0,3415.0,60767.0,2660.0,6.985358711566618,22.844736842105263
1904-02-04,41892.0,3416.0,92385.0,2675.0,12.263466042154567,34.53644859813084
1904-02-05,53689.0,3434.0,188829.0,2677.0,15.634536983110076,70.53754202465447
1904-02-06,88891.0,3448.0,227576.0,2672.0,25.780452436194896,85.17065868263474
1904-02-07,135047.0,3467.0,190040.0,2661.0,38.95211998846265,71.41676061630966
1904-02-08,61501.0,3419.0,69332.0,2668.0,17.9880081895291,25.986506746626688
1904-02-09,37971.0,3417.0,-5716.0,2683.0,11.112379280070238,-2.1304509877003355
1904-02-10,84746.0,3433.0,-14978.0,2680.0,24.685697640547627,-5.588805970149254
1904-02-11,68055.0,3426.0,13336.0,2683.0,19.86427320490368,4.970555348490496
