date,sum_p,count_p,sum_t,count_t,avg_prcp,avg_tmax
1972-07-13,27606.0,1200.0,159833.0,902.0,23.005,177.19844789356983
1972-07-14,24881.0,1201.0,153926.0,859.0,20.71690258118235,179.19208381839348
1972-07-15,26228.0,1192.0,136227.0,812.0,22.003355704697988,167.76724137931035
1972-07-16,13546.0,1180.0,152002.0,898.0,11.479661016949153,169.26726057906458
1972-07-17,10447.0,1182.0,159750.0,901.0,8.838409475465314,177.30299667036627
1972-07-18,10700.0,1201.0,168768.0,900.0,8.90924229808493,187.52
1972-07-19,9338.0,1201.0,165937.0,900.0,7.7751873438801,184.37444444444444
1972-07-20,23879.0,1201.0,153902.0,895.0,19.882597835137386,171.95754189944134
1972-07-21,16273.0,1202.0,150444.0,865.0,13.538269550748753,173.92369942196532
1972-07-22,15852.0,1194.0,145619.0,809.0,13.27638190954774,179.99876390605687
1972-07-23,22633.0,1188.0,163542.0,900.0,19.051346801346803,181.71333333333334
1972-07-24,10603.0,1191.0,166224.0,895.0,8.902602854743913,185.72513966480446
1972-07-25,11307.0,1202.0,171080.0,901.0,9.406821963394343,189.87791342952275
1972-07-26,21688.0,1202.0,155100.0,900.0,18.0432612312812,172.33333333333334
1972-07-27,20548.0,1202.0,152711.0,895.0,17.094841930116473,170.6268156424581
1972-07-28,4793.0,1200.0,149277.0,859.0,3.9941666666666666,173.77997671711293
1972-07-29,6717.0,1195.0,144896.0,811.0,5.6209205020920505,178.66337854500617
1972-07-30,10493.0,1183.0,160019.0,894.0,8.8698224852071,178.99217002237137
1972-07-31,15046.0,1181.0,161594.0,893.0,12.740050804403047,180.95632698768196
1972-08-01,14380.0,1203.0,160469.0,898.0,11.953449709060681,178.69599109131403
1972-08-02,23781.0,1201.0,160105.0,902.0,19.800999167360533,177.5
1972-08-03,27706.0,1198.0,164672.0,897.0,23.12687813021703,183.5808249721293
1972-08-04,12549.0,1199.0,160756.0,869.0,10.466221851542953,184.98964326812427
1972-08-05,17249.0,1173.0,150747.0,814.0,14.705029838022165,185.19287469287468
1972-08-06,33675.0,1150.0,157908.0,893.0,29.282608695652176,176.82866741321388
1972-08-07,23305.0,1154.0,162512.0,903.0,20.194974003466204,179.96899224806202
1972-08-08,14039.0,1201.0,162138.0,901.0,11.689425478767694,179.95338512763595
1972-08-09,20477.0,1203.0,168902.0,903.0,17.02161263507897,187.0454042081949
1972-08-10,40662.0,1202.0,154918.0,901.0,33.828618968386024,171.9400665926748
1972-08-11,39303.0,1203.0,135259.0,855.0,32.67082294264339,158.19766081871344
1972-08-12,18076.0,1198.0,137549.0,806.0,15.088480801335558,170.6563275434243
1972-08-13,5974.0,1194.0,158487.0,893.0,5.0033500837520934,177.47704367301233
1972-08-14,6517.0,1195.0,157657.0,894.0,5.453556485355649,176.35011185682328
1972-08-15,8316.0,1204.0,157427.0,899.0,6.906976744186046,175.11345939933258
1972-08-16,29062.0,1201.0,148454.0,901.0,24.198168193172357,164.76581576026638
1972-08-17,47768.0,1200.0,152099.0,896.0,39.806666666666665,169.75334821428572
1972-08-18,15180.0,1202.0,153272.0,860.0,12.628951747088186,178.2232558139535
1972-08-19,23989.0,1185.0,146123.0,808.0,20.243881856540085,180.84529702970298
