name,profession,Sun_lon,Sun_sign,Moon_lon,Moon_sign,Mercury_lon,Mercury_sign,Venus_lon,Venus_sign,Mars_lon,Mars_sign,Jupiter_lon,Jupiter_sign,Saturn_lon,Saturn_sign,kmeans_cluster,hier_cluster,kmeans_prof_cluster,PC1,PC2
Fyodor Dostoevsky,writer,228.8165550227816,7,73.88116128066703,2,246.65685245294813,8,271.26795782754004,9,143.222227875808,4,22.225583575919806,0,21.33908455974113,0,1,0,6,0.6337882387579994,-0.8613533270926454
Oscar Wilde,writer,202.43165591090292,6,134.83859692552502,4,223.30326104051179,7,187.938747121643,6,243.82585906567166,8,289.3064052587785,9,75.59076426590337,2,1,0,1,0.5496361777931289,1.4786905495336382
George Orwell,writer,92.74010132707019,3,96.19191331978597,3,71.1945109684688,2,137.55452947075204,4,188.53711939249575,6,352.7491623674168,11,308.32400728065744,10,0,1,4,-1.0949536529743704,1.1993644249593824
Aldous Huxley,writer,123.43081030993518,4,41.10955859216076,1,114.76062275090919,3,91.43372525318438,3,19.514688440187527,0,85.45975263074892,2,199.42265555985733,6,0,1,4,-1.722106848887104,-1.2745412667318714
Herman Melville,writer,128.3330056400965,4,246.62789985485864,8,153.96254631757512,5,109.83834855754188,3,67.4193206497734,2,312.78103900747305,10,0.4333113611441806,0,0,1,6,-1.0246357396830814,1.1751814766620585
Edgar Allan Poe,writer,299.09084824062677,9,342.97077692807255,11,299.0485538474862,9,339.40930231388745,11,198.69597276479658,6,346.9114924085956,11,241.57724692886302,8,1,0,5,2.4589497105239855,0.6478781323872047
Emily Dickinson,writer,257.69200979348346,8,201.6034824389472,6,261.0434822063966,8,255.04295331381445,8,5.082251894839349,0,290.2689647625276,9,151.7610725210755,5,1,0,3,0.9065633740558885,-0.2227093987453627
Walt Whitman,writer,69.14313043137668,2,151.67853484309117,5,44.856625099159636,1,35.24435346446918,1,23.170160702053717,0,317.13700002025587,10,359.2673389076209,11,0,1,4,-2.2587354503806116,-0.020274499705632734
T.S. Eliot,writer,183.6301685544187,6,71.40003804308006,2,206.21247588437842,6,204.3021730685009,6,250.53570276902147,8,242.24707572665554,8,136.701350102638,4,1,0,1,0.3973052351480095,1.0191170718046108
William Faulkner,writer,182.66386876623946,6,168.402022556287,5,176.6365691059967,5,148.61144479708824,4,200.14016124016544,6,173.33701352464033,5,236.79174655714098,7,0,0,1,-0.11665291290995992,-0.08791010619722792
John Steinbeck,writer,338.1022964186692,11,217.49949045988984,7,321.46737716725596,10,318.80740313105747,10,344.6964056967162,11,304.65752161503667,10,294.1538551510501,9,1,0,5,2.9671762876659673,0.9061807376503158
Harper Lee,writer,37.43876379033467,1,223.32214775846762,7,10.510629933113455,0,351.47065263797083,11,326.2373055630865,10,323.5929683782409,10,233.943181055497,7,0,1,7,-0.3296622239990421,1.9620673985074664
Toni Morrison,writer,328.87903329017,10,339.18237694173547,11,310.2072885395909,10,282.80025241919077,9,119.53242317480817,3,100.91440355068369,3,289.1833865555551,9,1,0,3,1.9776565125624896,-1.7478884208791496
Maya Angelou,writer,14.559607618632347,0,188.321793960772,6,350.0676538285144,11,351.4320370038498,11,327.6929815813262,10,16.059447181392674,0,259.09334770751985,8,1,0,2,1.0847852246866694,-0.8570342566641549
Gabriel Garcia Marquez,writer,344.92332505420524,11,23.12813073577631,0,357.14948903524254,11,9.819264611655562,0,66.57015836389188,2,341.0817282408286,11,247.55498164242346,8,1,0,1,0.8552537551037787,0.08219567714703671
Jorge Luis Borges,writer,151.06583461886197,5,17.25435883097541,0,142.2943525941132,4,144.86362716374234,4,191.73779794303687,6,214.9059148483469,7,257.07844662785857,8,0,0,4,-0.5637317571744846,0.26504745145224107
Albert Camus,writer,224.06730501834886,7,328.5011790921194,10,246.73828499403697,8,200.8630791921752,6,112.10520110917643,3,283.83436630846137,9,76.96014066267342,2,1,0,5,0.6605720079341976,0.5804662098782142
Jean-Paul Sartre,writer,89.64807769843941,2,325.3702551425487,10,86.36007224887464,2,44.93536433627641,1,218.45649084000388,7,54.257422443847496,1,332.842776889271,11,0,1,0,-1.5667392881153954,-1.0017870821318058
Simone de Beauvoir,writer,287.50549123221487,9,359.77203007492244,11,284.24661553891997,9,315.8956781209166,10,358.57496769846153,11,131.22745360994054,4,352.432327765466,11,1,0,5,2.44611501871365,-0.457521896387323
Marcel Proust,writer,108.18552901361566,3,34.36253813086091,1,107.56113700561579,3,153.57067966937683,5,191.47740276892,6,100.69927573305665,3,275.7041523721289,9,0,0,4,-1.0502015100206163,-0.5480070658372997
Agatha Christie,writer,172.24428954775584,5,181.66936294007368,6,195.21933152147355,6,218.46901777841254,7,264.6871583211515,8,302.61628073291047,10,159.2268625080453,5,1,0,1,0.5295650825149822,1.4139177852266611
Arthur Conan Doyle,writer,60.53944063882227,2,300.65473018521595,10,35.401091579004955,1,27.10946078683447,0,78.47123445969284,2,85.8195103856732,2,127.17063188299804,4,0,1,0,-2.564322134321122,-0.6116906329797438
Raymond Chandler,writer,120.98591249341031,4,304.3569876056429,10,103.53577962015247,3,124.2268087210524,4,210.6804162489818,7,236.50182327856788,7,128.86507241504168,4,0,1,7,-0.8760391135603512,0.9449159646951137
Dashiell Hammett,writer,66.13571005437643,2,332.3557781404095,11,74.43482056543549,2,22.382866413915057,0,342.14074473893515,11,72.00565486334557,2,198.9121534120412,6,0,1,0,-1.636066250159744,0.3142978954062572
Stephen King,writer,177.22884222195455,5,254.21735095392538,8,194.78177170036855,6,181.94466892351596,6,114.07735899322215,3,233.778501450787,7,138.09587215354364,4,0,1,6,-0.03878205188925875,0.18216531380785422
Dean Koontz,writer,106.89001348913756,3,106.0483755983738,3,129.55312013477487,4,61.87922586695143,2,50.311673672393454,1,171.7865352879869,5,104.719945418537,3,0,1,6,-1.733045546101914,-0.16418068163610142
Patricia Highsmith,writer,298.9014833627842,9,56.83043056006388,1,300.66940517419437,10,344.4301776903917,11,340.99689576068937,11,168.52217540237547,5,174.59482256737414,5,1,0,2,2.422967421895469,0.48242389116422923
John Grisham,writer,318.9551451168969,10,156.86812181193912,5,327.72569506213455,10,272.6444008461599,9,17.352883723633056,0,111.944169092238,3,230.80745262658962,7,1,0,3,1.5692621403838332,-1.9020013991231708
Michael Crichton,writer,209.94457888839915,6,27.891543057512415,0,191.9878057834267,6,204.00823410036617,6,204.01364054673286,6,114.6119182459685,3,71.78679170023614,2,1,0,6,0.1430810790074267,0.10510413010444628
Dan Brown,writer,91.07510249275462,3,243.42186895985748,8,85.17643503333224,2,87.04348777065493,2,63.5694842409734,2,46.30217170886614,1,334.9947854996706,11,0,1,0,-1.7988816366531537,-1.850850927048004
J.R.R. Tolkien,writer,283.05437989775487,9,331.80123952508234,11,270.0260950292946,9,309.3498063859102,10,226.85324049694873,7,343.968776708586,11,180.1215619368944,6,1,0,5,2.0778565401364624,1.0823850705398765
C.S. Lewis,writer,247.33666983809542,8,81.87531927919304,2,267.83059466207294,8,250.9230472162674,8,127.99567027553782,4,210.39612074698596,7,253.88342206621041,8,1,0,1,1.073835022983645,-0.4742849991938616
Isaac Asimov,writer,280.8101663758289,9,53.73146072550635,1,261.78343735273137,8,237.78200194148258,7,197.23692987509614,6,136.87467684090524,4,161.58494128093395,5,1,0,2,1.176222595637398,-0.31395469433934653
Arthur C. Clarke,writer,263.98455310028277,8,291.17080309025187,9,284.22126622967767,9,310.1790869990084,10,171.39410014733176,5,64.17271353155459,2,134.16020424464455,4,1,0,3,1.562639435032184,-1.0537733416263961
Ray Bradbury,writer,149.06193834653422,4,250.57118636759492,8,132.96387458208144,4,162.72837945229762,5,231.7466941110963,7,148.9692633922005,4,162.95250186849995,5,0,1,6,-0.4180550637568406,0.22579947679327814
Philip K. Dick,writer,264.31205027032433,8,311.4045355617541,10,263.1746785227604,8,305.3126383447372,10,91.46941759655972,3,30.58247451177865,1,261.8858266607583,8,1,0,3,1.2887802169369027,-2.1585530089111704
Ursula K. Le Guin,writer,207.60687791555782,6,66.56730241804263,2,189.63004197183747,6,181.58463385336273,6,220.251745617751,7,75.97281978702254,2,266.1156947669274,8,1,0,2,0.15828237061911524,-0.8086982820094863
George R.R. Martin,writer,177.41759028070416,5,20.504804348908007,0,203.00379006193734,6,132.36413765806532,4,221.32779255509996,7,260.9880220732822,8,150.15503392375163,5,0,0,1,-0.09042190286607306,1.0271049679128053
J.K. Rowling,writer,128.0546839025308,4,170.45112899144658,5,150.00307635777187,5,157.1085255400187,5,197.76937089015226,6,82.35593854699998,2,346.3373618343246,11,0,0,0,-0.5554990355733658,-1.0696941482653097
Neil Gaiman,writer,228.0961103618306,7,126.41086660325716,4,221.76324307981508,7,264.09303822343196,8,107.9560565746853,3,272.81914705210045,9,284.234099589078,9,1,0,1,0.8436558406755654,-0.17227807954778662
Terry Pratchett,writer,38.09469267133507,1,278.10102672260456,9,37.2399703328358,1,82.99071100839669,2,142.83823270212784,4,268.67284444142,8,135.8710993636997,4,0,1,7,-2.0573875959853076,1.0266483785646756
Douglas Adams,writer,350.86615268058375,11,167.90569353168632,5,6.634043228727814,0,323.729665630209,10,227.34594534552505,7,18.507782610730768,0,193.19639592846315,6,1,0,2,0.6351647043482961,-0.9036319482299168
Frank Herbert,writer,194.89763582564674,6,150.36029442874158,5,214.4920891175583,7,220.68204709605288,7,262.77097717375284,8,158.8641040081689,5,168.75995173896348,5,1,0,2,0.6023695513275766,0.28424530264382647
Robert A. Heinlein,writer,104.20580799897182,3,70.12578488965933,2,126.63144149523443,4,85.39838185323403,2,283.13796219795734,9,110.62986973857105,3,357.4508623132413,11,0,1,4,-0.9925578737994339,-0.31094615811376985
H.G. Wells,writer,178.4358799044887,5,321.08745317192063,10,169.03015665918835,5,224.72905033682116,7,96.54498139672171,3,292.4367351651742,9,219.72074308953805,7,1,1,5,0.1558847574732039,0.2014789615581008
Jules Verne,writer,318.7702554282073,10,224.53244844537784,7,322.7182236136778,10,348.3497792359019,11,240.54326409145168,8,223.74984457221225,7,104.44611856252632,3,1,0,5,2.548840263192393,0.4732338836329081
Mary Shelley,writer,157.95813257863395,5,267.8395402409166,8,178.73784987842097,5,183.34409970329264,6,151.04691230082423,5,19.02989501327223,0,99.5677409530835,3,0,1,6,-0.38110041678634965,-1.0075275206462118
Bram Stoker,writer,225.49191378930232,7,229.56515025386838,7,248.3333043194904,8,185.74064305008957,6,34.68607547220485,1,110.5741862221726,3,336.19806880122013,11,1,0,3,0.3337052293078406,-1.9801183662315731
H.P. Lovecraft,writer,147.25073511692926,4,199.5157076728457,6,170.70897807648473,5,190.66015307833288,6,250.61334759990052,8,304.6676636778612,10,155.98073839567488,5,1,0,7,0.09278568812856519,1.4369969981945523
Anne Rice,writer,190.86441762740753,6,1.2235168117949489,0,216.3712657327194,7,232.69616453204907,7,18.705581198226668,0,81.38940895746757,2,58.04848403710765,1,0,0,6,-0.2062455442402391,-1.0691523560959462
Salman Rushdie,writer,86.98445360219864,2,89.97649279502866,2,111.57866214351832,3,66.31633340716323,2,51.35924225082632,1,228.75950886288018,7,126.62488892201685,4,0,1,4,-1.854513810873548,0.23096619144740185
Haruki Murakami,writer,291.9767952151769,9,80.24793354654257,2,309.36741431173465,10,268.9067960034712,8,306.0955874428027,10,283.0337545326248,9,155.5689174084783,5,1,0,1,2.0936030271083483,1.221255169926379
Margaret Atwood,writer,235.2473916771367,7,320.0962203901965,10,253.9615533635893,8,254.1604340705912,8,329.2650014295016,10,358.9418056542063,11,25.7683875286958,0,1,0,5,1.6057087430730044,2.4004280084872183
Kazuo Ishiguro,writer,225.55027618902955,7,15.60847147759157,0,208.94157428198181,6,236.32379188499388,7,311.9722278960176,10,119.82043135453361,3,222.49762336899866,7,1,0,2,0.8490743468185582,0.09839893131638423
Ian McEwan,writer,89.99302718152573,2,269.5578867714962,8,94.01291463640833,3,94.8242422252264,3,165.79546132352527,5,263.2770101736131,8,139.24187728581023,4,0,1,7,-1.3471208453895325,0.9481874523215845
Don DeLillo,writer,238.00357898669478,7,309.0044749899836,10,239.16879848893757,7,274.52811425937364,9,183.50506837189624,6,267.4106442137941,8,345.7832680420652,11,1,0,5,1.3882575401634865,-0.18338479997287463
Thomas Pynchon,writer,47.465959952716624,1,18.432043450086173,0,51.957927166538276,1,19.450394035739215,0,242.0100494995251,8,297.2385417580441,9,1.3783584021855744,0,0,1,7,-2.223843646634918,2.37830747342589
Cormac McCarthy,writer,117.29028139613986,3,93.27132483888381,3,132.75105438363727,4,141.25152731140147,4,187.55544263539792,6,169.92684866842794,5,314.2330077638727,10,0,0,4,-0.7940216079703742,-0.2811183935407036
Philip Roth,writer,358.4389158777076,11,276.56801237227637,9,5.359115708325175,0,349.95357284133604,11,154.42401605059248,5,167.03155409967772,5,312.82391269293595,10,1,0,5,0.9287184773330235,-0.7182553228097219
John Updike,writer,357.6871562365531,11,123.43814059027679,4,15.015934880182817,0,40.76328420150346,1,347.648029302252,11,133.30098710120785,4,302.2236127658535,10,0,0,2,-0.22854238067977556,0.29655802010852234
Jonathan Franzen,writer,143.83587045169108,4,310.57023000539266,10,127.83085013857612,4,165.2768051506504,5,167.56469649633993,5,233.2967970508912,7,270.732617510585,9,0,1,0,-0.4215900008719907,0.08993562935019411
Zadie Smith,writer,211.44858819627038,7,91.64070780058208,3,193.17972874624706,6,165.5164846501579,5,91.67873713698624,3,18.080835631671295,0,122.59106526268292,4,0,0,6,-0.3384956324059714,-1.3865426248841044
Chimamanda Ngozi Adichie,writer,172.53114660675874,5,199.5947476909058,6,157.009133555347,5,141.36433475182147,4,98.72623521273337,3,93.76351711115049,3,144.5419759308658,4,0,1,6,-0.693416413850889,-0.8263650380077284
Arundhati Roy,writer,241.97372462757335,8,87.66945674037646,2,229.89117592335012,7,226.6219583332572,7,247.63988499133168,8,303.0082275040736,10,295.85326083297235,9,1,0,1,1.1390842646146362,0.7425038412159439
Robert Frost,writer,5.670617632215519,0,114.12171192443894,3,352.357813770185,11,13.373505223158816,0,33.61799156372174,1,175.73524023369387,5,311.6177291056286,10,0,0,4,-1.2086084070634295,-1.2111154312680543
Sylvia Plath,writer,213.95367769666555,7,185.43087470100417,6,231.16587157812083,7,173.4041840888983,5,141.12476996042358,4,165.99980293774405,5,298.6283800220861,9,1,0,2,0.3811235601593695,-0.8163812001693659
Allen Ginsberg,writer,71.74135952779561,2,338.3552740366497,11,69.74051157141403,2,30.28383004311641,1,351.68441661530363,11,326.8856799145126,10,231.3493375929233,7,0,1,7,-1.2719082280485556,2.0929577242999478
William Butler Yeats,writer,82.8382831239699,2,319.5386086657964,10,63.91890346645708,2,43.34815655606382,1,132.02506514092167,4,264.3090773846355,8,203.73759768932118,6,0,1,0,-1.8166366088275925,0.5970889915508778
Pablo Neruda,writer,109.98626952212092,3,104.6049952853635,3,113.36652022551549,3,111.22778862170034,3,98.17787610009286,3,27.896546006159234,0,319.6706107172036,10,0,1,4,-1.4519439748688459,-1.75206916437404
Langston Hughes,writer,311.9726590585925,10,106.20786632715458,3,319.4488566361141,10,289.9684185364764,9,160.12420772932148,5,272.7360205824664,9,281.2987766894832,9,1,0,1,2.0945697432641412,-0.1364023256891657
Rainer Maria Rilke,writer,251.63872850488661,8,319.41428036449963,10,239.5276518049463,7,269.68817098252873,8,328.591869860229,10,228.4626240234144,7,320.80227146653755,10,1,0,5,1.7501072206430335,0.3622930985149607
Dylan Thomas,writer,213.68735357865924,7,327.30207645259765,10,232.95850556865653,7,250.36871638278842,8,229.69119578075828,7,313.01392278633796,10,92.19011999727367,3,1,0,5,1.1041068051388014,1.3582579648668485
Seamus Heaney,writer,22.6669034404528,0,312.588997546913,10,6.148994620404057,0,345.5641048439977,11,282.4410032026065,9,354.0303926573244,11,21.226949924346354,0,0,1,7,-0.6242370608435485,2.7158167323096527
W.H. Auden,writer,331.7225443451136,11,75.96139031033165,2,346.41901884554915,11,285.34256181937894,9,249.25315152208614,8,91.03099485569234,3,345.7227681873069,11,1,0,2,2.3812780383184404,-1.2763394411855207
Tennessee Williams,writer,4.320932043921884,0,309.0535713965602,10,10.003125842000824,0,32.58865896938265,1,308.9619078447258,10,223.6136147225068,7,35.24966838435633,1,0,1,7,-2.3313650744701535,2.0205837214012203
Arthur Miller,writer,203.03362327941167,6,317.42375069680924,10,213.9026302631045,7,212.20094248637236,7,125.20296179031085,4,349.9452834396086,11,106.36335076443054,3,1,0,5,0.5329709825054956,1.0961085150864989
Eugene ONeill,writer,203.55884618888373,6,345.1958901429751,11,226.7982274661437,7,229.20927396015315,7,264.9004150779729,8,245.8499931326509,8,138.51328637378404,4,1,0,5,0.966130547272138,0.9042068285692024
Samuel Beckett,writer,22.641483165319297,0,261.99941705726513,8,8.764211681508286,0,37.09786485291797,1,49.34515940118661,1,65.95761592862681,2,340.8954480102937,11,0,1,0,-2.8505567143696804,-1.5954073486511158
Harold Pinter,writer,196.45626442723736,6,47.863538726107095,1,179.07004656449982,5,238.96151553560063,7,114.94544502207206,3,109.20390598851802,3,276.011901181964,9,1,0,2,0.0928270331324989,-1.1409596676561204
Tom Stoppard,writer,101.11502912061967,3,36.80864247217598,1,95.10685707915144,3,55.58663317438904,1,229.77961488985866,7,293.9128971932269,9,4.9748690855889155,0,0,1,7,-1.5247699074118073,2.124875203023838
Anton Chekhov,writer,308.8709493602093,10,19.343821313933983,0,294.61452550727495,9,338.5237894993002,11,238.87245535520125,7,107.86263105252681,3,143.73538022454485,4,1,0,2,2.0542977456138356,-0.35526544362340307
Henrik Ibsen,writer,359.88087108680776,11,57.076057704983064,1,354.86164660447133,11,37.934097754327496,1,262.7362225366459,8,223.7655292800572,7,103.3438807440848,3,1,0,1,1.3538271621763462,0.7365007725562139
Bertolt Brecht,writer,321.8206167375673,10,186.7726851483993,6,299.1442241030142,9,320.49562690785586,10,299.8948508291225,9,189.83350128069304,6,251.01860452934784,8,1,0,5,2.480206637379345,0.06441625283768214
Oscar Hammerstein II,writer,109.83560866515718,3,350.6470667426122,11,95.18188734666604,3,155.35011948529765,5,139.6355008910101,4,108.41383566635228,3,210.59809308361548,7,0,1,0,-1.056509019117253,-0.6710228203445208
Hunter S. Thompson,writer,115.42269671614321,3,239.34377525869417,7,126.61792353870199,4,71.05856361053358,2,232.38062451635733,7,292.0053880343452,9,5.132805667309868,0,0,1,7,-1.0568595085793537,1.9451758946958206
Tom Wolfe,writer,341.18889605992644,11,3.0304653569863604,0,318.70580998306275,10,346.98013726136156,11,318.4675897358798,10,67.83517636134441,2,279.90193406527806,9,1,0,2,2.643990873900961,-0.8004444993104727
Norman Mailer,writer,310.4819886600274,10,113.66406586531279,3,305.485803732929,10,263.74536760566696,8,7.256800401047384,0,227.2498997616006,7,200.10779997883944,6,1,0,3,1.4036117868760407,-0.9319194455794173
Truman Capote,writer,187.15971899860443,6,210.60104219526644,7,169.93419197526967,5,142.3345981378542,4,325.7798685887244,10,254.29639400529177,8,211.8101609162892,7,1,0,7,0.24779316457568432,1.2334916921488692
Joan Didion,writer,252.67445882084627,8,236.57089130159045,7,238.81675819862403,7,256.7105816687329,8,177.00011577971082,5,221.863553415611,7,322.82684914095256,10,1,0,5,1.2527512070062907,-0.4324695023162256
Christopher Hitchens,writer,23.227347721160065,0,207.8385703369713,6,23.42073670685617,0,22.333042761983375,0,17.421510870137315,0,300.07629770004087,10,149.59272259307437,4,0,1,4,-2.8327366902813726,0.6556557045744635
Gay Talese,writer,317.51400036652603,10,327.78879663870197,10,303.7470322033988,10,353.71237506228783,11,316.0962648095705,10,137.6637501359977,4,298.16906355568506,9,1,0,5,2.755157812584614,-0.4966539245886624
David Foster Wallace,writer,332.3826077009381,11,173.41525434208822,5,307.95109815316715,10,338.4416685093801,11,315.2325860487428,10,322.5561609919308,10,305.69333270834386,10,1,0,5,2.8834461272708816,0.8816908784571508
Susan Sontag,writer,295.9335067940617,9,171.03096673828338,5,281.9597620812101,9,272.60321244865565,9,170.15507587057388,5,173.15397635052904,5,305.8324546528617,10,1,0,2,1.689379463735767,-0.8475297040196266
Gore Vidal,writer,189.66685018922533,6,25.221032769138336,0,186.60392176787033,6,230.46213045276076,7,182.99196266915712,6,283.60258163638514,9,222.67805195092214,7,1,0,1,0.3569999173709097,0.6886825318851444
Johann Sebastian Bach,musician,11.381141990530407,0,332.0062466429167,11,349.56439363213514,11,347.9965952902618,11,251.06591329618095,8,198.4654944853039,6,161.7694311779517,5,1,0,5,1.0806712957284885,0.35889189612793104
Wolfgang Amadeus Mozart,musician,307.42060629633914,10,258.3184182947508,8,308.2017816810788,10,329.36581668750716,10,90.32265810814053,3,198.5162762564697,6,301.992790426801,10,1,0,3,2.06536628079842,-1.1915824260835828
Ludwig van Beethoven,musician,264.6788358108606,8,257.513745147317,8,262.54481258779776,8,296.7634405924803,9,82.52387247187553,2,273.2301135490476,9,135.8001351936614,4,1,0,3,1.3612705466613049,0.055867044896952746
Franz Schubert,musician,312.26721777439826,10,351.1339400395834,11,329.85458869862526,10,282.9757306845438,9,10.28915271502474,0,345.70715471185036,11,81.29456958817583,2,1,0,3,1.8535719782949975,0.20764309663213396
Frederic Chopin,musician,340.5435007059847,11,288.9312350891174,9,318.34762020031553,10,337.1237685404946,11,7.810877284048095,0,24.599908650685872,0,254.84106464638037,8,1,0,3,1.9459245946686101,-2.783449792441584
Franz Liszt,musician,208.19895227471002,6,266.4549073301954,8,191.61810667208215,6,210.8570851414132,7,287.33863171684635,9,96.25702559557034,3,262.62771982683364,8,1,0,2,0.6342142953272307,-0.4218223867993583
Johannes Brahms,musician,46.29952398823424,1,264.572690680849,8,21.920394131894813,0,61.927959436213925,2,106.54742690530801,3,20.12763047764893,0,171.49125074328256,5,0,1,0,-2.5393863003980397,-1.0676764468572626
Richard Wagner,musician,60.931207604470984,2,320.81062865637705,10,35.98331501856237,1,60.13972158643985,2,304.01580999128976,10,123.74133126271956,4,288.90910968220436,9,0,1,0,-1.6763581662275817,0.21578405084080607
Giuseppe Verdi,musician,196.786156869539,6,23.495463515554132,0,197.26128724840615,6,232.5857462467023,7,312.09166510411825,10,152.0872653263064,5,283.1642388603312,9,1,0,2,0.684759443505292,0.1573381999178452
Pyotr Ilyich Tchaikovsky,musician,46.94884056217408,1,122.82205044412444,4,20.722363845578506,0,25.83877515080745,0,46.25089338971729,1,223.52071633944556,7,260.65775591547447,8,0,1,4,-2.6892933538415518,-0.13709781258930467
Antonin Dvorak,musician,165.61498578706656,5,74.42530386497228,2,164.6626672576776,5,124.81081374190248,4,241.14738992574445,8,251.60785382005017,8,266.5339725001397,8,0,0,1,-0.2541859381813726,0.6832334990003888
Gustav Mahler,musician,105.50307883374545,3,334.485696848279,11,131.31507964084463,4,122.76576450408173,4,297.72570148981913,9,121.65449757308637,4,143.9646866996177,4,0,1,0,-0.6938540285141099,0.46434447477118096
Claude Debussy,musician,148.78535250922914,4,111.12524112706117,3,151.57890209767453,5,120.97850859329384,4,18.342986276001337,0,179.38486515886353,5,172.49188617337646,5,0,1,4,-1.1052299860674815,-0.6349053610114979
Maurice Ravel,musician,346.9552451270632,11,347.88089543512336,11,335.1434340381179,11,301.06659579861883,10,252.35204396632034,8,211.01742619303633,7,320.2616477221862,10,1,0,5,2.7787121814069273,-0.4421931091303239
Sergei Rachmaninoff,musician,11.586385933709213,0,60.403348949432434,2,19.61615552445333,0,50.36996100789559,1,224.6153753376142,7,141.87479402019704,4,301.3839263841766,10,0,1,4,-2.430761760673709,0.10772737610562
Igor Stravinsky,musician,86.13141791069974,2,106.57532223491447,3,101.20252681846775,3,115.5604684097962,3,142.2203444069983,4,72.99524475553092,2,50.86404457995022,1,0,1,6,-1.6509034159375984,-0.1656140366983423
Sergei Prokofiev,musician,33.03502718568849,1,204.92544453950768,6,51.83965490983322,1,355.3264170676186,11,62.28868930306625,2,340.0396724759193,11,160.64030646622592,5,0,1,7,-0.8028679694906986,0.9238567241554618
Dmitri Shostakovich,musician,181.50077307185035,6,274.66349870506656,9,182.44265305985687,6,227.80535867257382,7,158.19904743155524,5,99.18205311685547,3,340.1351214685717,11,1,0,0,0.25910000275296075,-1.3273124306440778
George Gershwin,musician,183.367511530292,6,317.56755702110775,10,166.7565075599363,5,229.73202705253198,7,103.64868045118504,3,196.85335302676864,6,247.43715268330357,8,1,1,0,0.12815125677058123,-0.5606939731206887
Leonard Bernstein,musician,151.4617089830368,5,17.419314871592366,0,165.08527864175247,5,128.25876049309701,4,215.24993032965742,7,98.80642675232998,3,139.85019696267688,4,0,0,6,-0.6611078971024301,-0.05480970387600241
Aaron Copland,musician,231.67858187605884,7,146.05893021612926,4,244.64474116472434,8,192.58508826905873,6,146.07394563303123,4,255.2669540999643,8,272.386545613194,9,1,0,1,0.7140738698728031,-0.07380716581741116
John Williams,musician,318.5272288894536,10,340.17840176012635,11,305.3355293642984,10,354.9226430728415,11,316.8852817335068,10,137.53070265092543,4,298.2833476234997,9,1,0,5,2.7856086691193367,-0.5046052407294015
Philip Glass,musician,311.2201562120903,10,188.31594306550963,6,286.9885684504088,9,357.983213717321,11,223.26534387934657,7,283.648880084682,9,350.08322006050105,11,1,0,5,2.517286752227629,-0.004682265987113767
John Cage,musician,162.52825776072913,5,84.66031085961366,2,144.99103116076543,4,179.3369718238667,5,181.80141388171393,6,247.25413238493215,8,64.00430650907575,2,0,0,7,-0.38678181426261254,1.0897333315746232
Ennio Morricone,musician,227.85544092360192,7,207.04204097791987,6,208.99120131109623,6,261.76030695555136,8,99.26997721105805,3,33.69394212576116,1,257.74385915505155,8,1,0,3,0.5204510677708585,-1.879689095879347
Hans Zimmer,musician,169.44616879521726,5,25.502606606658865,0,164.36609472018029,5,207.92094045647548,6,172.46656239437658,5,187.1744707653574,6,248.4747307709973,8,0,0,1,-0.1021931201518708,-0.09469119396984571
Louis Armstrong,musician,131.3763536037084,4,3.9664135145915767,0,112.20564540401999,3,156.93389773137676,5,192.7604427770519,6,274.2996383349996,9,281.0663633271387,9,0,0,4,-0.7070131561559807,0.6839033748773246
Duke Ellington,musician,38.93511717462964,1,266.2916243399188,8,16.26916151524265,0,2.988759415032263,0,125.85408515553448,4,214.86613924871907,7,263.09976479860785,8,0,1,0,-2.589564606775064,0.15680137326642957
Miles Davis,musician,64.19261052290983,2,228.13387856446187,7,53.023650494130436,1,21.415665748848593,0,346.1205311120837,11,326.4595011794457,10,231.90165474940545,7,0,1,7,-1.5364571961843143,2.155444386275102
John Coltrane,musician,179.90039192399897,5,26.18461130344684,0,183.2745738434519,6,164.86229124859213,5,49.23263758916881,1,318.0061763814847,10,232.27396607078154,7,0,0,1,-0.33017725549134025,0.2542716078434855
Charlie Parker,musician,155.8177114498985,5,335.3100586432462,11,145.59685656903855,4,171.36791010998672,5,236.00888342306243,7,150.4944810426275,5,163.82137348232268,5,0,1,0,-0.19937495368349747,0.18009657262009934
Thelonious Monk,musician,196.6050810565733,6,134.9569054816893,4,180.44779627480742,6,238.2717256904828,7,136.98256051906205,4,71.35819395622212,2,132.5972929105538,4,1,0,6,0.07422326508050511,-0.822070137275462
Dizzy Gillespie,musician,207.52142984234902,6,270.98300608226367,9,198.6250690355972,6,251.03517090988092,8,143.3362044860669,4,70.7971243070598,2,133.38018334072927,4,1,0,6,0.40376448011504656,-0.9138091236459402
Billie Holiday,musician,16.202883750438218,0,289.5407227307747,9,354.0509932635446,11,336.4095015029346,11,352.40208411727957,11,344.6891397626049,11,86.810858435054,2,1,0,5,1.4028356878866883,2.2408530093248182
Ella Fitzgerald,musician,34.6993975837548,1,83.1540869292397,2,54.86925847972797,1,34.46526079837148,1,22.886987054363843,0,44.931847840574385,1,114.48745386145823,3,0,1,4,-2.89649882909477,-1.0451296798159648
