returns,jupiter_lon,saturn_lon,mars_lon,js_separation,js_aspect_strength,mars_jupiter_aspect,js_synodic_phase
0.0011408185756818200,327.9089142711290,163.95331201618700,177.40561719459100,163.95560225494100,0.0,0.0,163.95560225494100
0.004558400409335530,328.1082269932550,163.89085336773500,177.06227467407000,164.21737362552000,0.0,0.0,164.21737362552000
0.008508311572283930,328.30621975195300,163.82955867186500,176.72697213713700,164.47666108008900,0.0,0.0,164.47666108008900
0.003936990557980910,329.0843143009040,163.596454756212,175.47630360078700,165.4878595446920,0.0,0.0,165.4878595446920
-0.005602262147486490,329.2751958927530,163.5413095543450,175.1886267206820,165.7338863384080,0.0,0.0,165.7338863384080
0.01070425543986580,329.46455960070500,163.4874699820120,174.91180897803200,165.97708961869300,0.0,0.0,165.97708961869300
0.002229599051726710,329.65237932938600,163.43496636549200,174.64623595588500,166.2174129638940,0.0,0.0,166.2174129638940
-0.0011123725402044600,329.8386307265510,163.38382990857100,174.39226331831300,166.45480081798100,0.0,0.0,166.45480081798100
-0.004454338963481240,330.38774245867800,163.23892977250200,173.70301935259300,167.1488126861760,0.0,0.0,167.1488126861760
0.008389347478720670,330.5674866778180,163.19356036583000,173.49835030554900,167.37392631198800,0.0,0.0,167.37392631198800
0.0011091818998016900,330.7455426337130,163.14969753485100,173.30656178515800,167.59584509886200,0.0,0.0,167.59584509886200
-0.006648140551628550,330.92188347877800,163.10736195572000,173.12780724776800,167.8145215230590,0.0,0.0,167.8145215230590
0.0016731053422356400,331.096481089168,163.06657140861800,172.96220683212200,168.02990968055000,0.0,0.0,168.02990968055000
-0.0072382609907253300,331.6095194880000,162.95360838424800,172.54505563057700,168.65591110375200,0.0,0.0,168.65591110375200
0.0,331.7768482170590,162.91912667229300,172.432649644186,168.85772154476600,0.0,0.0,168.85772154476600
-0.003925950371494350,331.9422869480320,162.886246654782,172.3335457660540,169.0560402932500,0.0,0.0,169.0560402932500
0.00563065203721691,332.1058096307760,162.8549775310430,172.24769584946200,169.25083209973300,0.0,0.0,169.25083209973300
0.005599018516445840,332.26739387545900,162.82533035312400,172.17503144073400,169.44206352233600,0.0,0.0,169.44206352233600
0.014476628181268700,332.74035913944300,162.74627708487100,172.03522798370800,169.99408205457200,0.0,0.0,169.99408205457200
