family_id,birth_year,birth_order,source
911481,1946,3,sibling_roster
911481,1951,4,sibling_roster
911481,1955,5,sibling_roster
930587,1940,1,sibling_roster
930587,1942,2,sibling_roster
930587,1949,3,sibling_roster
930587,1954,4,sibling_roster
910366,1940,1,sibling_roster
910366,1941,2,sibling_roster
910366,1945,3,sibling_roster
924039,1939,3,graduate
924039,1935,2,sibling_roster
924039,1940,3,sibling_roster
904319,1939,4,graduate
904319,1934,1,sibling_roster
904319,1935,2,sibling_roster
904319,1937,3,sibling_roster
904319,1939,4,sibling_roster
904319,1959,5,sibling_roster
926074,1938,2,graduate
926074,1937,1,sibling_roster
926074,1939,2,sibling_roster
926074,1947,3,sibling_roster
906662,1939,3,graduate
906662,1928,1,sibling_roster
906662,1933,2,sibling_roster
906662,1939,3,sibling_roster
906662,1942,4,sibling_roster
920870,1939,2,graduate
920870,1935,1,sibling_roster
920870,1939,2,sibling_roster
920870,1943,3,sibling_roster
910424,1939,2,graduate
910424,1936,1,sibling_roster
910424,1939,2,sibling_roster
910424,1940,3,sibling_roster
910424,1942,4,sibling_roster
910424,1951,5,sibling_roster
910424,1952,6,sibling_roster
910424,1954,7,sibling_roster
909899,1939,3,graduate
909899,1934,1,sibling_roster
909899,1937,2,sibling_roster
909899,1940,3,sibling_roster
909899,1942,4,sibling_roster
909899,1952,5,sibling_roster
922163,1937,2,graduate
922163,1933,1,sibling_roster
922163,1938,2,sibling_roster
900579,1939,3,graduate
900579,1931,1,sibling_roster
900579,1935,2,sibling_roster
900579,1939,3,sibling_roster
901886,1941,1,sibling_roster
927362,1940,1,sibling_roster
927362,1946,2,sibling_roster
905218,1939,5,graduate
905218,1920,1,sibling_roster
905218,1930,2,sibling_roster
905218,1936,3,sibling_roster
905218,1939,4,sibling_roster
905218,1939,5,sibling_roster
905218,1943,6,sibling_roster
905218,1951,7,sibling_roster
925733,1939,2,graduate
925733,1937,1,sibling_roster
925733,1939,2,sibling_roster
901823,1939,2,graduate
918490,1939,2,graduate
918490,1938,1,sibling_roster
918490,1940,2,sibling_roster
918490,1950,3,sibling_roster
918490,1950,4,sibling_roster
930124,1939,2,graduate
930124,1936,1,sibling_roster
930124,1939,2,sibling_roster
930124,1942,3,sibling_roster
931655,1938,2,graduate
931655,1939,1,sibling_roster
931655,1944,2,sibling_roster
912500,1939,6,graduate
912500,1924,1,sibling_roster
912500,1925,2,sibling_roster
912500,1926,3,sibling_roster
912500,1929,4,sibling_roster
912500,1930,5,sibling_roster
912500,1939,6,sibling_roster
911410,1939,3,graduate
911410,1926,1,sibling_roster
911410,1929,2,sibling_roster
911410,1940,3,sibling_roster
911410,1940,4,sibling_roster
918168,1939,2,graduate
918168,1934,1,sibling_roster
918168,1940,2,sibling_roster
918168,1945,3,sibling_roster
918168,1949,4,sibling_roster
927393,1939,1,sibling_roster
927393,1945,2,sibling_roster
927393,1951,3,sibling_roster
909254,1940,1,sibling_roster
905479,1939,1,sibling_roster
905479,1945,2,sibling_roster
905479,1949,3,sibling_roster
922181,1939,2,graduate
922181,1938,1,sibling_roster
922181,1940,2,sibling_roster
933304,1938,4,graduate
917718,1939,2,graduate
917718,1939,1,sibling_roster
903159,1938,2,graduate
903159,1935,1,sibling_roster
903159,1938,2,sibling_roster
920706,1939,2,graduate
920706,1936,1,sibling_roster
920706,1940,2,sibling_roster
920706,1944,3,sibling_roster
920706,1949,4,sibling_roster
932795,1939,2,graduate
932795,1937,1,sibling_roster
932795,1939,2,sibling_roster
932795,1941,3,sibling_roster
932795,1945,4,sibling_roster
932795,1951,5,sibling_roster
910519,1939,1,sibling_roster
910519,1940,2,sibling_roster
910519,1941,3,sibling_roster
910519,1945,4,sibling_roster
910519,1948,5,sibling_roster
910519,1951,6,sibling_roster
910519,1952,7,sibling_roster
932671,1939,1,sibling_roster
932671,1943,2,sibling_roster
932671,1959,3,sibling_roster
926916,1939,2,graduate
926916,1936,1,sibling_roster
926916,1940,2,sibling_roster
926916,1947,3,sibling_roster
901071,1938,6,graduate
919382,1939,3,graduate
919382,1934,1,sibling_roster
919382,1940,2,sibling_roster
919382,1948,3,sibling_roster
906064,1939,2,graduate
906064,1939,1,sibling_roster
906064,1940,2,sibling_roster
906064,1941,3,sibling_roster
906064,1943,4,sibling_roster
906064,1945,5,sibling_roster
906064,1946,6,sibling_roster
906064,1949,7,sibling_roster
906064,1954,8,sibling_roster
906623,1940,1,sibling_roster
906623,1940,2,sibling_roster
906623,1950,3,sibling_roster
907138,1940,1,sibling_roster
907138,1940,2,sibling_roster
907138,1941,3,sibling_roster
907138,1942,4,sibling_roster
907138,1943,5,sibling_roster
907138,1946,6,sibling_roster
907138,1956,7,sibling_roster
906225,1940,2,graduate
906225,1939,1,sibling_roster
906225,1940,2,sibling_roster
906225,1943,3,sibling_roster
906225,1947,4,sibling_roster
906225,1950,5,sibling_roster
906225,1952,6,sibling_roster
906225,1962,7,sibling_roster
915453,1940,1,sibling_roster
909510,1939,3,graduate
909510,1938,1,sibling_roster
909510,1939,2,sibling_roster
909510,1940,3,sibling_roster
925481,1938,2,graduate
925481,1936,1,sibling_roster
925481,1939,2,sibling_roster
925481,1941,3,sibling_roster
925481,1944,4,sibling_roster
928778,1939,1,sibling_roster
928778,1944,2,sibling_roster
901688,1939,4,graduate
901688,1933,1,sibling_roster
901688,1935,2,sibling_roster
901688,1938,3,sibling_roster
901688,1939,4,sibling_roster
901688,1941,5,sibling_roster
901688,1946,6,sibling_roster
901688,1948,7,sibling_roster
901688,1949,8,sibling_roster
901688,1951,9,sibling_roster
901688,1952,10,sibling_roster
901688,1957,11,sibling_roster
919756,1939,3,graduate
919756,1930,1,sibling_roster
919756,1936,2,sibling_roster
919756,1940,3,sibling_roster
910443,1940,1,sibling_roster
910443,1942,2,sibling_roster
910443,1944,3,sibling_roster
910443,1946,4,sibling_roster
910443,1947,5,sibling_roster
910443,1952,6,sibling_roster
910443,1954,7,sibling_roster
910443,1957,8,sibling_roster
900778,1939,6,graduate
927652,1940,2,graduate
927652,1924,1,sibling_roster
927652,1940,2,sibling_roster
910553,1940,9,graduate
913574,1939,2,graduate
913574,1937,1,sibling_roster
913574,1940,2,sibling_roster
900316,1939,3,graduate
900316,1936,1,sibling_roster
900316,1938,2,sibling_roster
900316,1940,3,sibling_roster
900316,1942,4,sibling_roster
900316,1945,5,sibling_roster
900316,1946,6,sibling_roster
900316,1949,7,sibling_roster
912473,1940,1,sibling_roster
925970,1939,7,graduate
925970,1930,1,sibling_roster
925970,1932,2,sibling_roster
925970,1936,3,sibling_roster
925970,1936,4,sibling_roster
925970,1937,5,sibling_roster
925970,1939,6,sibling_roster
925970,1941,7,sibling_roster
925970,1944,8,sibling_roster
933130,1939,6,graduate
933130,1931,1,sibling_roster
933130,1932,2,sibling_roster
933130,1935,3,sibling_roster
933130,1938,4,sibling_roster
933130,1940,5,sibling_roster
933130,1940,6,sibling_roster
933130,1941,7,sibling_roster
933130,1944,8,sibling_roster
933130,1947,9,sibling_roster
933130,1948,10,sibling_roster
933130,1950,11,sibling_roster
911261,1940,1,sibling_roster
911261,1944,2,sibling_roster
922855,1939,4,graduate
922855,1932,1,sibling_roster
922855,1934,2,sibling_roster
922855,1937,3,sibling_roster
922855,1939,4,sibling_roster
922855,1944,5,sibling_roster
922855,1951,6,sibling_roster
906103,1939,2,graduate
906103,1939,1,sibling_roster
906103,1940,2,sibling_roster
931120,1938,3,graduate
931120,1935,1,sibling_roster
931120,1937,2,sibling_roster
931120,1939,3,sibling_roster
931120,1941,4,sibling_roster
931120,1944,5,sibling_roster
931120,1946,6,sibling_roster
931120,1948,7,sibling_roster
915682,1940,1,sibling_roster
915682,1948,2,sibling_roster
924437,1939,3,graduate
924437,1930,1,sibling_roster
924437,1936,2,sibling_roster
924437,1939,3,sibling_roster
914181,1939,2,graduate
914181,1935,1,sibling_roster
914181,1940,2,sibling_roster
925725,1940,3,graduate
925725,1926,1,sibling_roster
925725,1936,2,sibling_roster
925725,1940,3,sibling_roster
902418,1940,1,sibling_roster
902418,1943,2,sibling_roster
902418,1946,3,sibling_roster
902418,1948,4,sibling_roster
902418,1951,5,sibling_roster
922369,1939,1,sibling_roster
902061,1939,5,graduate
902061,1929,1,sibling_roster
902061,1931,2,sibling_roster
902061,1933,3,sibling_roster
902061,1934,4,sibling_roster
902061,1940,5,sibling_roster
902061,1944,6,sibling_roster
914829,1939,4,graduate
914829,1936,1,sibling_roster
914829,1936,2,sibling_roster
914829,1937,3,sibling_roster
914829,1940,4,sibling_roster
914829,1942,5,sibling_roster
928012,1938,3,graduate
928012,1939,1,sibling_roster
928012,1941,2,sibling_roster
928012,1946,3,sibling_roster
925483,1939,2,graduate
907936,1938,2,graduate
907936,1937,1,sibling_roster
907936,1939,2,sibling_roster
907936,1943,3,sibling_roster
904206,1939,3,graduate
919938,1939,3,graduate
919938,1931,1,sibling_roster
919938,1937,2,sibling_roster
919938,1940,3,sibling_roster
930820,1939,3,graduate
930820,1935,1,sibling_roster
930820,1937,2,sibling_roster
930820,1939,3,sibling_roster
930820,1943,4,sibling_roster
930820,1948,5,sibling_roster
930820,1950,6,sibling_roster
930820,1952,7,sibling_roster
903417,1939,2,graduate
903417,1922,1,sibling_roster
903417,1939,2,sibling_roster
903417,1950,3,sibling_roster
915505,1940,4,graduate
915505,1938,1,sibling_roster
915505,1940,2,sibling_roster
915505,1943,3,sibling_roster
919930,1939,4,graduate
917754,1939,3,graduate
917754,1930,1,sibling_roster
917754,1933,2,sibling_roster
917754,1940,3,sibling_roster
917754,1941,4,sibling_roster
913338,1939,3,graduate
913338,1934,1,sibling_roster
913338,1937,2,sibling_roster
913338,1940,3,sibling_roster
913338,1943,4,sibling_roster
913338,1945,5,sibling_roster
917051,1940,1,sibling_roster
917051,1942,2,sibling_roster
917051,1949,3,sibling_roster
917051,1953,4,sibling_roster
917051,1955,5,sibling_roster
917051,1956,6,sibling_roster
917051,1956,7,sibling_roster
917051,1959,8,sibling_roster
915121,1939,1,sibling_roster
915121,1942,2,sibling_roster
915121,1946,3,sibling_roster
915121,1948,4,sibling_roster
923114,1939,2,graduate
923114,1938,1,sibling_roster
923114,1940,2,sibling_roster
923114,1944,3,sibling_roster
932428,1939,1,sibling_roster
932428,1942,2,sibling_roster
932428,1955,3,sibling_roster
932428,1956,4,sibling_roster
915275,1939,2,graduate
915275,1936,1,sibling_roster
915275,1939,2,sibling_roster
915275,1942,3,sibling_roster
933427,1939,1,sibling_roster
933427,1943,2,sibling_roster
933427,1946,3,sibling_roster
933427,1949,4,sibling_roster
926121,1939,2,graduate
926121,1938,1,sibling_roster
926121,1939,2,sibling_roster
926121,1943,3,sibling_roster
926121,1950,4,sibling_roster
926121,1957,5,sibling_roster
903455,1939,2,graduate
912394,1939,3,graduate
912394,1934,1,sibling_roster
912394,1936,2,sibling_roster
912394,1939,3,sibling_roster
919501,1939,1,sibling_roster
919501,1941,2,sibling_roster
919501,1944,3,sibling_roster
919501,1947,4,sibling_roster
919501,1955,5,sibling_roster
927399,1940,6,graduate
927399,1925,1,sibling_roster
927399,1931,2,sibling_roster
927399,1932,3,sibling_roster
927399,1934,4,sibling_roster
927399,1935,5,sibling_roster
927399,1940,6,sibling_roster
903783,1940,1,sibling_roster
903783,1945,2,sibling_roster
903783,1953,3,sibling_roster
924435,1940,1,sibling_roster
924435,1941,2,sibling_roster
913813,1939,2,graduate
913813,1934,1,sibling_roster
913813,1939,2,sibling_roster
913813,1945,3,sibling_roster
913813,1947,4,sibling_roster
918284,1939,5,graduate
918284,1935,1,sibling_roster
918284,1937,2,sibling_roster
918284,1940,3,sibling_roster
918284,1944,4,sibling_roster
918284,1945,5,sibling_roster
918284,1946,6,sibling_roster
918284,1948,7,sibling_roster
918284,1951,8,sibling_roster
918284,1953,9,sibling_roster
928433,1939,4,graduate
928433,1925,1,sibling_roster
928433,1927,2,sibling_roster
928433,1940,4,sibling_roster
928433,1940,5,sibling_roster
924507,1939,1,sibling_roster
924507,1941,2,sibling_roster
930470,1938,2,graduate
930777,1939,12,graduate
930777,1916,1,sibling_roster
930777,1919,2,sibling_roster
930777,1919,3,sibling_roster
930777,1926,4,sibling_roster
930777,1929,5,sibling_roster
930777,1932,6,sibling_roster
930777,1933,7,sibling_roster
930777,1935,8,sibling_roster
930777,1937,9,sibling_roster
930777,1938,10,sibling_roster
930777,1939,11,sibling_roster
930777,1940,12,sibling_roster
916790,1939,2,graduate
916790,1936,1,sibling_roster
916790,1940,2,sibling_roster
904160,1939,5,graduate
904160,1932,1,sibling_roster
904160,1933,2,sibling_roster
904160,1935,3,sibling_roster
904160,1936,4,sibling_roster
904160,1939,5,sibling_roster
904160,1952,6,sibling_roster
929159,1939,4,graduate
929159,1936,1,sibling_roster
929159,1937,2,sibling_roster
929159,1938,3,sibling_roster
929159,1939,4,sibling_roster
929159,1941,5,sibling_roster
929159,1942,6,sibling_roster
929159,1943,7,sibling_roster
929159,1944,8,sibling_roster
929159,1945,9,sibling_roster
929159,1946,10,sibling_roster
929159,1953,11,sibling_roster
904230,1939,4,graduate
904230,1932,1,sibling_roster
904230,1938,2,sibling_roster
904230,1939,3,sibling_roster
927932,1939,3,graduate
927932,1935,1,sibling_roster
927932,1937,2,sibling_roster
927932,1939,3,sibling_roster
927932,1941,4,sibling_roster
927932,1943,5,sibling_roster
927932,1945,6,sibling_roster
927932,1949,7,sibling_roster
927932,1950,8,sibling_roster
927932,1951,9,sibling_roster
922370,1939,1,sibling_roster
922370,1940,2,sibling_roster
922370,1941,3,sibling_roster
922370,1943,4,sibling_roster
922370,1949,5,sibling_roster
922370,1957,6,sibling_roster
922370,1960,7,sibling_roster
922370,1962,8,sibling_roster
919760,1939,3,graduate
919760,1933,1,sibling_roster
919760,1936,2,sibling_roster
919760,1940,3,sibling_roster
919760,1944,4,sibling_roster
902225,1939,9,graduate
902225,1920,1,sibling_roster
902225,1923,2,sibling_roster
902225,1925,3,sibling_roster
902225,1929,4,sibling_roster
902225,1931,5,sibling_roster
902225,1935,6,sibling_roster
902225,1939,7,sibling_roster
904578,1939,2,graduate
904578,1935,1,sibling_roster
904578,1940,2,sibling_roster
917003,1939,4,graduate
914909,1939,3,graduate
914909,1936,1,sibling_roster
914909,1938,2,sibling_roster
914909,1939,3,sibling_roster
914909,1941,4,sibling_roster
914909,1944,5,sibling_roster
914909,1948,6,sibling_roster
914909,1949,7,sibling_roster
914909,1951,8,sibling_roster
914909,1952,9,sibling_roster
914909,1956,10,sibling_roster
933079,1939,2,graduate
933079,1935,1,sibling_roster
933079,1939,2,sibling_roster
933079,1942,3,sibling_roster
933079,1946,4,sibling_roster
933079,1950,5,sibling_roster
901128,1939,3,graduate
901128,1936,1,sibling_roster
901128,1939,2,sibling_roster
901128,1940,3,sibling_roster
901128,1942,4,sibling_roster
901128,1952,5,sibling_roster
922764,1939,1,sibling_roster
907405,1939,5,graduate
914015,1940,1,sibling_roster
924955,1938,7,graduate
923882,1939,1,sibling_roster
923882,1942,2,sibling_roster
923882,1949,3,sibling_roster
910629,1940,1,sibling_roster
910537,1939,2,graduate
910537,1937,1,sibling_roster
910537,1939,2,sibling_roster
910537,1945,3,sibling_roster
915851,1939,1,sibling_roster
915851,1945,2,sibling_roster
919957,1939,3,graduate
919957,1935,1,sibling_roster
919957,1938,2,sibling_roster
919957,1939,3,sibling_roster
926987,1939,7,graduate
926987,1929,1,sibling_roster
926987,1931,2,sibling_roster
926987,1932,3,sibling_roster
926987,1933,4,sibling_roster
926987,1935,5,sibling_roster
926987,1938,6,sibling_roster
926987,1940,7,sibling_roster
926987,1941,8,sibling_roster
926987,1941,9,sibling_roster
926987,1944,10,sibling_roster
905685,1940,4,graduate
908955,1938,1,sibling_roster
908955,1944,2,sibling_roster
908955,1949,3,sibling_roster
908955,1954,4,sibling_roster
908955,1954,5,sibling_roster
931668,1939,7,graduate
931668,1922,1,sibling_roster
931668,1923,2,sibling_roster
931668,1924,3,sibling_roster
931668,1925,4,sibling_roster
931668,1926,5,sibling_roster
931668,1931,6,sibling_roster
931668,1940,7,sibling_roster
907178,1939,2,graduate
914558,1939,2,graduate
914558,1937,1,sibling_roster
914558,1940,2,sibling_roster
914558,1944,3,sibling_roster
914558,1946,4,sibling_roster
914558,1953,5,sibling_roster
914558,1955,6,sibling_roster
914558,1956,7,sibling_roster
914558,1958,8,sibling_roster
922111,1939,2,graduate
922111,1938,1,sibling_roster
922111,1939,2,sibling_roster
905611,1939,2,graduate
905611,1938,1,sibling_roster
905611,1940,2,sibling_roster
905611,1943,3,sibling_roster
905611,1945,4,sibling_roster
905611,1946,5,sibling_roster
905611,1952,6,sibling_roster
902938,1940,1,sibling_roster
902938,1942,2,sibling_roster
902938,1950,3,sibling_roster
902938,1953,4,sibling_roster
902938,1954,5,sibling_roster
902938,1956,6,sibling_roster
902938,1964,7,sibling_roster
928014,1939,2,graduate
928014,1939,1,sibling_roster
928014,1940,2,sibling_roster
927341,1940,1,sibling_roster
927341,1950,2,sibling_roster
927341,1954,3,sibling_roster
931034,1939,4,graduate
931034,1936,1,sibling_roster
931034,1936,2,sibling_roster
931034,1937,3,sibling_roster
931034,1939,4,sibling_roster
931034,1940,5,sibling_roster
931034,1941,6,sibling_roster
931034,1949,7,sibling_roster
931034,1952,8,sibling_roster
931034,1954,9,sibling_roster
931034,1959,10,sibling_roster
928777,1940,1,sibling_roster
910379,1939,1,sibling_roster
910379,1941,2,sibling_roster
910379,1950,3,sibling_roster
907786,1939,2,graduate
907786,1939,1,sibling_roster
907786,1940,2,sibling_roster
907786,1949,3,sibling_roster
907786,1952,4,sibling_roster
907786,1955,5,sibling_roster
923084,1938,3,graduate
918138,1939,1,sibling_roster
931429,1939,1,sibling_roster
931429,1942,2,sibling_roster
931429,1945,3,sibling_roster
919460,1939,10,graduate
919460,1924,1,sibling_roster
919460,1926,2,sibling_roster
919460,1929,3,sibling_roster
919460,1931,4,sibling_roster
919460,1932,5,sibling_roster
919460,1933,6,sibling_roster
919460,1934,7,sibling_roster
919460,1935,8,sibling_roster
919460,1937,9,sibling_roster
919460,1940,10,sibling_roster
919460,1942,11,sibling_roster
917479,1940,1,sibling_roster
917479,1942,2,sibling_roster
917725,1938,6,graduate
905357,1939,3,graduate
905357,1930,1,sibling_roster
905357,1933,2,sibling_roster
905357,1939,3,sibling_roster
901133,1938,2,graduate
901133,1938,1,sibling_roster
901133,1939,2,sibling_roster
901133,1945,3,sibling_roster
901133,1949,4,sibling_roster
907332,1939,2,graduate
907705,1939,1,sibling_roster
907705,1948,2,sibling_roster
